Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2023,SP_ACS_BSRVSAN,,,Basauri,Porcentaje,Basauri,100.0
2013,SP_ACS_BSRVSAN,,,Basauri,Porcentaje,Basauri,99.8
2015,SP_ACS_BSRVSAN,,,Beasain,Porcentaje,Beasain,99.2
2018,SP_ACS_BSRVSAN,,,Beasain,Porcentaje,Beasain,99.4
2016,SP_ACS_BSRVSAN,,,Beasain,Porcentaje,Beasain,99.3
2020,SP_ACS_BSRVSAN,,,Beasain,Porcentaje,Beasain,99.4
2013,SP_ACS_BSRVSAN,,,Beasain,Porcentaje,Beasain,99.2
2023,SP_ACS_BSRVSAN,,,Beasain,Porcentaje,Beasain,99.3
2021,SP_ACS_BSRVSAN,,,Beasain,Porcentaje,Beasain,99.4
2013,SP_ACS_BSRVH2O,,,Beasain,Porcentaje,Beasain,100.0
2016,SP_ACS_BSRVH2O,,,Beasain,Porcentaje,Beasain,100.0
2020,SP_ACS_BSRVH2O,,,Beasain,Porcentaje,Beasain,100.0
2015,SP_ACS_BSRVH2O,,,Beasain,Porcentaje,Beasain,100.0
2023,SP_ACS_BSRVH2O,,,Beasain,Porcentaje,Beasain,100.0
2022,SP_ACS_BSRVH2O,,,Beasain,Porcentaje,Beasain,100.0
2010,SP_ACS_BSRVSAN,,,Beasain,Porcentaje,Beasain,99.2
2022,SP_ACS_BSRVSAN,,,Beasain,Porcentaje,Beasain,99.5
2010,SP_ACS_BSRVH2O,,,Beasain,Porcentaje,Beasain,100.0
2019,SP_ACS_BSRVSAN,,,Beasain,Porcentaje,Beasain,99.3
2019,SP_ACS_BSRVH2O,,,Beasain,Porcentaje,Beasain,100.0
2014,SP_ACS_BSRVSAN,,,Beasain,Porcentaje,Beasain,99.3
2021,SP_ACS_BSRVH2O,,,Beasain,Porcentaje,Beasain,100.0
2018,SP_ACS_BSRVH2O,,,Beasain,Porcentaje,Beasain,100.0
2014,SP_ACS_BSRVH2O,,,Beasain,Porcentaje,Beasain,100.0
2015,SP_ACS_BSRVH2O,,,Bedia,Porcentaje,Bedia,99.5
2023,SP_ACS_BSRVSAN,,,Bedia,Porcentaje,Bedia,99.8
2019,SP_ACS_BSRVH2O,,,Bedia,Porcentaje,Bedia,99.8
2016,SP_ACS_BSRVH2O,,,Bedia,Porcentaje,Bedia,99.8
2022,SP_ACS_BSRVH2O,,,Bedia,Porcentaje,Bedia,99.8
2014,SP_ACS_BSRVSAN,,,Bedia,Porcentaje,Bedia,96.6
2013,SP_ACS_BSRVH2O,,,Bedia,Porcentaje,Bedia,99.5
2018,SP_ACS_BSRVH2O,,,Bedia,Porcentaje,Bedia,99.8
2013,SP_ACS_BSRVSAN,,,Bedia,Porcentaje,Bedia,96.5
2019,SP_ACS_BSRVSAN,,,Bedia,Porcentaje,Bedia,96.2
2014,SP_ACS_BSRVH2O,,,Bedia,Porcentaje,Bedia,99.5
2020,SP_ACS_BSRVSAN,,,Bedia,Porcentaje,Bedia,99.8
2021,SP_ACS_BSRVSAN,,,Bedia,Porcentaje,Bedia,99.8
2015,SP_ACS_BSRVSAN,,,Bedia,Porcentaje,Bedia,96.6
2020,SP_ACS_BSRVH2O,,,Bedia,Porcentaje,Bedia,99.8
2016,SP_ACS_BSRVSAN,,,Bedia,Porcentaje,Bedia,96.3
2010,SP_ACS_BSRVH2O,,,Bedia,Porcentaje,Bedia,99.2
2023,SP_ACS_BSRVH2O,,,Bedia,Porcentaje,Bedia,100.0
2018,SP_ACS_BSRVSAN,,,Bedia,Porcentaje,Bedia,96.1
2022,SP_ACS_BSRVSAN,,,Bedia,Porcentaje,Bedia,99.8
2010,SP_ACS_BSRVSAN,,,Bedia,Porcentaje,Bedia,96.1
2021,SP_ACS_BSRVH2O,,,Bedia,Porcentaje,Bedia,99.8
2016,SP_ACS_BSRVH2O,,,Beizama,Porcentaje,Beizama,91.8
2014,SP_ACS_BSRVSAN,,,Beizama,Porcentaje,Beizama,83.6
2015,SP_ACS_BSRVH2O,,,Beizama,Porcentaje,Beizama,93.2
2021,SP_ACS_BSRVH2O,,,Beizama,Porcentaje,Beizama,91.2
2013,SP_ACS_BSRVSAN,,,Beizama,Porcentaje,Beizama,83.1
2018,SP_ACS_BSRVSAN,,,Beizama,Porcentaje,Beizama,87.5
2022,SP_ACS_BSRVH2O,,,Beizama,Porcentaje,Beizama,91.2
2020,SP_ACS_BSRVH2O,,,Beizama,Porcentaje,Beizama,90.9
2010,SP_ACS_BSRVH2O,,,Beizama,Porcentaje,Beizama,94.9
2019,SP_ACS_BSRVH2O,,,Beizama,Porcentaje,Beizama,91.1
2014,SP_ACS_BSRVH2O,,,Beizama,Porcentaje,Beizama,93.4
2010,SP_ACS_BSRVSAN,,,Beizama,Porcentaje,Beizama,79.7
2013,SP_ACS_BSRVH2O,,,Beizama,Porcentaje,Beizama,94.9
2019,SP_ACS_BSRVSAN,,,Beizama,Porcentaje,Beizama,85.7
2023,SP_ACS_BSRVSAN,,,Beizama,Porcentaje,Beizama,89.3
2021,SP_ACS_BSRVSAN,,,Beizama,Porcentaje,Beizama,89.5
2020,SP_ACS_BSRVSAN,,,Beizama,Porcentaje,Beizama,87.3
2022,SP_ACS_BSRVSAN,,,Beizama,Porcentaje,Beizama,89.5
2018,SP_ACS_BSRVH2O,,,Beizama,Porcentaje,Beizama,91.1
2023,SP_ACS_BSRVH2O,,,Beizama,Porcentaje,Beizama,91.1
2016,SP_ACS_BSRVSAN,,,Beizama,Porcentaje,Beizama,83.6
2015,SP_ACS_BSRVSAN,,,Beizama,Porcentaje,Beizama,83.1
2023,SP_ACS_BSRVSAN,,,Belauntza,Porcentaje,Belauntza,100.0
2016,SP_ACS_BSRVSAN,,,Belauntza,Porcentaje,Belauntza,100.0
2013,SP_ACS_BSRVH2O,,,Belauntza,Porcentaje,Belauntza,100.0
2015,SP_ACS_BSRVSAN,,,Belauntza,Porcentaje,Belauntza,100.0
2013,SP_ACS_BSRVSAN,,,Belauntza,Porcentaje,Belauntza,100.0
2020,SP_ACS_BSRVSAN,,,Belauntza,Porcentaje,Belauntza,100.0
2019,SP_ACS_BSRVSAN,,,Belauntza,Porcentaje,Belauntza,100.0
2021,SP_ACS_BSRVH2O,,,Belauntza,Porcentaje,Belauntza,100.0
2014,SP_ACS_BSRVH2O,,,Belauntza,Porcentaje,Belauntza,100.0
2014,SP_ACS_BSRVSAN,,,Belauntza,Porcentaje,Belauntza,100.0
2020,SP_ACS_BSRVH2O,,,Belauntza,Porcentaje,Belauntza,100.0
2022,SP_ACS_BSRVH2O,,,Belauntza,Porcentaje,Belauntza,100.0
2019,SP_ACS_BSRVH2O,,,Belauntza,Porcentaje,Belauntza,100.0
2015,SP_ACS_BSRVH2O,,,Belauntza,Porcentaje,Belauntza,100.0
2023,SP_ACS_BSRVH2O,,,Belauntza,Porcentaje,Belauntza,100.0
2010,SP_ACS_BSRVSAN,,,Belauntza,Porcentaje,Belauntza,100.0
2016,SP_ACS_BSRVH2O,,,Belauntza,Porcentaje,Belauntza,100.0
2018,SP_ACS_BSRVH2O,,,Belauntza,Porcentaje,Belauntza,100.0
2021,SP_ACS_BSRVSAN,,,Belauntza,Porcentaje,Belauntza,100.0
2022,SP_ACS_BSRVSAN,,,Belauntza,Porcentaje,Belauntza,100.0
2010,SP_ACS_BSRVH2O,,,Belauntza,Porcentaje,Belauntza,100.0
2018,SP_ACS_BSRVSAN,,,Belauntza,Porcentaje,Belauntza,100.0
2019,SP_ACS_BSRVH2O,,,Berango,Porcentaje,Berango,99.8
2022,SP_ACS_BSRVSAN,,,Berango,Porcentaje,Berango,100.0
2023,SP_ACS_BSRVSAN,,,Berango,Porcentaje,Berango,100.0
2016,SP_ACS_BSRVSAN,,,Berango,Porcentaje,Berango,99.9
2013,SP_ACS_BSRVSAN,,,Berango,Porcentaje,Berango,99.9
2010,SP_ACS_BSRVH2O,,,Berango,Porcentaje,Berango,99.9
2022,SP_ACS_BSRVH2O,,,Berango,Porcentaje,Berango,99.8
2013,SP_ACS_BSRVH2O,,,Berango,Porcentaje,Berango,99.8
2020,SP_ACS_BSRVH2O,,,Berango,Porcentaje,Berango,99.8
2019,SP_ACS_BSRVSAN,,,Berango,Porcentaje,Berango,100.0
2015,SP_ACS_BSRVSAN,,,Berango,Porcentaje,Berango,99.9
2021,SP_ACS_BSRVSAN,,,Berango,Porcentaje,Berango,100.0
2015,SP_ACS_BSRVH2O,,,Berango,Porcentaje,Berango,99.8
2010,SP_ACS_BSRVSAN,,,Berango,Porcentaje,Berango,99.9
2016,SP_ACS_BSRVH2O,,,Berango,Porcentaje,Berango,99.8
2018,SP_ACS_BSRVH2O,,,Berango,Porcentaje,Berango,99.8
2014,SP_ACS_BSRVSAN,,,Berango,Porcentaje,Berango,99.9
2020,SP_ACS_BSRVSAN,,,Berango,Porcentaje,Berango,100.0
2018,SP_ACS_BSRVSAN,,,Berango,Porcentaje,Berango,99.9
2021,SP_ACS_BSRVH2O,,,Berango,Porcentaje,Berango,99.8
2014,SP_ACS_BSRVH2O,,,Berango,Porcentaje,Berango,99.8
2023,SP_ACS_BSRVH2O,,,Berango,Porcentaje,Berango,99.8
2016,SP_ACS_BSRVSAN,,,Berantevilla,Porcentaje,Berantevilla,98.9
2016,SP_ACS_BSRVH2O,,,Berantevilla,Porcentaje,Berantevilla,100.0
2022,SP_ACS_BSRVSAN,,,Berantevilla,Porcentaje,Berantevilla,99.0
2019,SP_ACS_BSRVH2O,,,Berantevilla,Porcentaje,Berantevilla,100.0
2021,SP_ACS_BSRVH2O,,,Berantevilla,Porcentaje,Berantevilla,100.0
2018,SP_ACS_BSRVSAN,,,Berantevilla,Porcentaje,Berantevilla,99.4
2014,SP_ACS_BSRVH2O,,,Berantevilla,Porcentaje,Berantevilla,100.0
2023,SP_ACS_BSRVH2O,,,Berantevilla,Porcentaje,Berantevilla,100.0
2013,SP_ACS_BSRVSAN,,,Berantevilla,Porcentaje,Berantevilla,98.4
2018,SP_ACS_BSRVH2O,,,Berantevilla,Porcentaje,Berantevilla,100.0
2020,SP_ACS_BSRVH2O,,,Berantevilla,Porcentaje,Berantevilla,100.0
2023,SP_ACS_BSRVSAN,,,Berantevilla,Porcentaje,Berantevilla,99.0
2015,SP_ACS_BSRVSAN,,,Berantevilla,Porcentaje,Berantevilla,98.4
2020,SP_ACS_BSRVSAN,,,Berantevilla,Porcentaje,Berantevilla,98.9
2015,SP_ACS_BSRVH2O,,,Berantevilla,Porcentaje,Berantevilla,100.0
2021,SP_ACS_BSRVSAN,,,Berantevilla,Porcentaje,Berantevilla,99.0
2010,SP_ACS_BSRVSAN,,,Berantevilla,Porcentaje,Berantevilla,97.3
2013,SP_ACS_BSRVH2O,,,Berantevilla,Porcentaje,Berantevilla,100.0
2019,SP_ACS_BSRVSAN,,,Berantevilla,Porcentaje,Berantevilla,99.5
2010,SP_ACS_BSRVH2O,,,Berantevilla,Porcentaje,Berantevilla,100.0
2014,SP_ACS_BSRVSAN,,,Berantevilla,Porcentaje,Berantevilla,97.9
2022,SP_ACS_BSRVH2O,,,Berantevilla,Porcentaje,Berantevilla,100.0
2018,SP_ACS_BSRVSAN,,,Berastegi,Porcentaje,Berastegi,99.3
2021,SP_ACS_BSRVSAN,,,Berastegi,Porcentaje,Berastegi,99.3
2023,SP_ACS_BSRVSAN,,,Berastegi,Porcentaje,Berastegi,99.3
2019,SP_ACS_BSRVSAN,,,Berastegi,Porcentaje,Berastegi,99.3
2013,SP_ACS_BSRVSAN,,,Berastegi,Porcentaje,Berastegi,99.5
2010,SP_ACS_BSRVH2O,,,Berastegi,Porcentaje,Berastegi,99.7
2023,SP_ACS_BSRVH2O,,,Berastegi,Porcentaje,Berastegi,100.0
2019,SP_ACS_BSRVH2O,,,Berastegi,Porcentaje,Berastegi,100.0
2021,SP_ACS_BSRVH2O,,,Berastegi,Porcentaje,Berastegi,100.0
2016,SP_ACS_BSRVH2O,,,Berastegi,Porcentaje,Berastegi,100.0
2014,SP_ACS_BSRVH2O,,,Berastegi,Porcentaje,Berastegi,100.0
2013,SP_ACS_BSRVH2O,,,Berastegi,Porcentaje,Berastegi,100.0
2018,SP_ACS_BSRVH2O,,,Berastegi,Porcentaje,Berastegi,100.0
2020,SP_ACS_BSRVSAN,,,Berastegi,Porcentaje,Berastegi,99.3
2015,SP_ACS_BSRVSAN,,,Berastegi,Porcentaje,Berastegi,99.2
2016,SP_ACS_BSRVSAN,,,Berastegi,Porcentaje,Berastegi,99.2
2022,SP_ACS_BSRVSAN,,,Berastegi,Porcentaje,Berastegi,99.3
2014,SP_ACS_BSRVSAN,,,Berastegi,Porcentaje,Berastegi,99.5
2010,SP_ACS_BSRVSAN,,,Berastegi,Porcentaje,Berastegi,99.0
2015,SP_ACS_BSRVH2O,,,Berastegi,Porcentaje,Berastegi,100.0
2020,SP_ACS_BSRVH2O,,,Berastegi,Porcentaje,Berastegi,100.0
2022,SP_ACS_BSRVH2O,,,Berastegi,Porcentaje,Berastegi,100.0
2015,SP_ACS_BSRVSAN,,,Bergara,Porcentaje,Bergara,99.4
2010,SP_ACS_BSRVH2O,,,Bergara,Porcentaje,Bergara,99.9
2013,SP_ACS_BSRVSAN,,,Bergara,Porcentaje,Bergara,99.5
2022,SP_ACS_BSRVSAN,,,Bergara,Porcentaje,Bergara,99.6
2018,SP_ACS_BSRVSAN,,,Bergara,Porcentaje,Bergara,99.5
2010,SP_ACS_BSRVSAN,,,Bergara,Porcentaje,Bergara,99.5
2021,SP_ACS_BSRVH2O,,,Bergara,Porcentaje,Bergara,100.0
2023,SP_ACS_BSRVH2O,,,Bergara,Porcentaje,Bergara,100.0
2016,SP_ACS_BSRVH2O,,,Bergara,Porcentaje,Bergara,100.0
2020,SP_ACS_BSRVH2O,,,Bergara,Porcentaje,Bergara,99.9
2018,SP_ACS_BSRVH2O,,,Bergara,Porcentaje,Bergara,99.9
2019,SP_ACS_BSRVSAN,,,Bergara,Porcentaje,Bergara,99.5
2023,SP_ACS_BSRVSAN,,,Bergara,Porcentaje,Bergara,99.7
2013,SP_ACS_BSRVH2O,,,Bergara,Porcentaje,Bergara,100.0
2014,SP_ACS_BSRVH2O,,,Bergara,Porcentaje,Bergara,99.9
2016,SP_ACS_BSRVSAN,,,Bergara,Porcentaje,Bergara,99.5
2015,SP_ACS_BSRVH2O,,,Bergara,Porcentaje,Bergara,100.0
2021,SP_ACS_BSRVSAN,,,Bergara,Porcentaje,Bergara,99.6
2019,SP_ACS_BSRVH2O,,,Bergara,Porcentaje,Bergara,99.9
2022,SP_ACS_BSRVH2O,,,Bergara,Porcentaje,Bergara,100.0
2014,SP_ACS_BSRVSAN,,,Bergara,Porcentaje,Bergara,99.5
2020,SP_ACS_BSRVSAN,,,Bergara,Porcentaje,Bergara,99.6
2021,SP_ACS_BSRVSAN,,,Bermeo,Porcentaje,Bermeo,99.9
2023,SP_ACS_BSRVSAN,,,Bermeo,Porcentaje,Bermeo,99.9
2022,SP_ACS_BSRVSAN,,,Bermeo,Porcentaje,Bermeo,99.9
2015,SP_ACS_BSRVSAN,,,Bermeo,Porcentaje,Bermeo,98.9
2014,SP_ACS_BSRVH2O,,,Bermeo,Porcentaje,Bermeo,100.0
2010,SP_ACS_BSRVH2O,,,Bermeo,Porcentaje,Bermeo,100.0
2013,SP_ACS_BSRVH2O,,,Bermeo,Porcentaje,Bermeo,100.0
2023,SP_ACS_BSRVH2O,,,Bermeo,Porcentaje,Bermeo,100.0
2021,SP_ACS_BSRVH2O,,,Bermeo,Porcentaje,Bermeo,100.0
2020,SP_ACS_BSRVH2O,,,Bermeo,Porcentaje,Bermeo,100.0
2018,SP_ACS_BSRVH2O,,,Bermeo,Porcentaje,Bermeo,100.0
2010,SP_ACS_BSRVSAN,,,Bermeo,Porcentaje,Bermeo,98.8
2016,SP_ACS_BSRVH2O,,,Bermeo,Porcentaje,Bermeo,100.0
2020,SP_ACS_BSRVSAN,,,Bermeo,Porcentaje,Bermeo,99.9
2019,SP_ACS_BSRVH2O,,,Bermeo,Porcentaje,Bermeo,100.0
2022,SP_ACS_BSRVH2O,,,Bermeo,Porcentaje,Bermeo,100.0
2016,SP_ACS_BSRVSAN,,,Bermeo,Porcentaje,Bermeo,99.0
2019,SP_ACS_BSRVSAN,,,Bermeo,Porcentaje,Bermeo,98.9
2015,SP_ACS_BSRVH2O,,,Bermeo,Porcentaje,Bermeo,100.0
2018,SP_ACS_BSRVSAN,,,Bermeo,Porcentaje,Bermeo,98.9
2014,SP_ACS_BSRVSAN,,,Bermeo,Porcentaje,Bermeo,98.8
2013,SP_ACS_BSRVSAN,,,Bermeo,Porcentaje,Bermeo,98.8
2021,SP_ACS_BSRVH2O,,,Bernedo,Porcentaje,Bernedo,100.0
2010,SP_ACS_BSRVH2O,,,Bernedo,Porcentaje,Bernedo,100.0
2013,SP_ACS_BSRVSAN,,,Bernedo,Porcentaje,Bernedo,95.9
2016,SP_ACS_BSRVSAN,,,Bernedo,Porcentaje,Bernedo,96.5
2019,SP_ACS_BSRVSAN,,,Bernedo,Porcentaje,Bernedo,96.4
2023,SP_ACS_BSRVSAN,,,Bernedo,Porcentaje,Bernedo,97.0
2020,SP_ACS_BSRVH2O,,,Bernedo,Porcentaje,Bernedo,100.0
2015,SP_ACS_BSRVH2O,,,Bernedo,Porcentaje,Bernedo,100.0
2018,SP_ACS_BSRVSAN,,,Bernedo,Porcentaje,Bernedo,96.5
2022,SP_ACS_BSRVH2O,,,Bernedo,Porcentaje,Bernedo,100.0
2023,SP_ACS_BSRVH2O,,,Bernedo,Porcentaje,Bernedo,100.0
2022,SP_ACS_BSRVSAN,,,Bernedo,Porcentaje,Bernedo,96.7
2013,SP_ACS_BSRVH2O,,,Bernedo,Porcentaje,Bernedo,100.0
2020,SP_ACS_BSRVSAN,,,Bernedo,Porcentaje,Bernedo,97.2
2014,SP_ACS_BSRVSAN,,,Bernedo,Porcentaje,Bernedo,95.9
2010,SP_ACS_BSRVSAN,,,Bernedo,Porcentaje,Bernedo,96.2
2016,SP_ACS_BSRVH2O,,,Bernedo,Porcentaje,Bernedo,100.0
2021,SP_ACS_BSRVSAN,,,Bernedo,Porcentaje,Bernedo,97.0
2015,SP_ACS_BSRVSAN,,,Bernedo,Porcentaje,Bernedo,96.2
2018,SP_ACS_BSRVH2O,,,Bernedo,Porcentaje,Bernedo,100.0
2019,SP_ACS_BSRVH2O,,,Bernedo,Porcentaje,Bernedo,100.0
2014,SP_ACS_BSRVH2O,,,Bernedo,Porcentaje,Bernedo,100.0
2023,SP_ACS_BSRVSAN,,,Berriatua,Porcentaje,Berriatua,99.8
2016,SP_ACS_BSRVSAN,,,Berriatua,Porcentaje,Berriatua,98.8
2019,SP_ACS_BSRVSAN,,,Berriatua,Porcentaje,Berriatua,98.6
2020,SP_ACS_BSRVSAN,,,Berriatua,Porcentaje,Berriatua,99.8
2010,SP_ACS_BSRVSAN,,,Berriatua,Porcentaje,Berriatua,99.8
2019,SP_ACS_BSRVH2O,,,Berriatua,Porcentaje,Berriatua,100.0
2018,SP_ACS_BSRVH2O,,,Berriatua,Porcentaje,Berriatua,100.0
2010,SP_ACS_BSRVH2O,,,Berriatua,Porcentaje,Berriatua,100.0
2020,SP_ACS_BSRVH2O,,,Berriatua,Porcentaje,Berriatua,100.0
2022,SP_ACS_BSRVH2O,,,Berriatua,Porcentaje,Berriatua,100.0
2014,SP_ACS_BSRVH2O,,,Berriatua,Porcentaje,Berriatua,100.0
2013,SP_ACS_BSRVH2O,,,Berriatua,Porcentaje,Berriatua,100.0
2021,SP_ACS_BSRVH2O,,,Berriatua,Porcentaje,Berriatua,100.0
2016,SP_ACS_BSRVH2O,,,Berriatua,Porcentaje,Berriatua,100.0
2013,SP_ACS_BSRVSAN,,,Berriatua,Porcentaje,Berriatua,99.1
2014,SP_ACS_BSRVSAN,,,Berriatua,Porcentaje,Berriatua,98.8
2015,SP_ACS_BSRVH2O,,,Berriatua,Porcentaje,Berriatua,100.0
2018,SP_ACS_BSRVSAN,,,Berriatua,Porcentaje,Berriatua,98.6
2023,SP_ACS_BSRVH2O,,,Berriatua,Porcentaje,Berriatua,100.0
2022,SP_ACS_BSRVSAN,,,Berriatua,Porcentaje,Berriatua,99.8
2015,SP_ACS_BSRVSAN,,,Berriatua,Porcentaje,Berriatua,98.8
2021,SP_ACS_BSRVSAN,,,Berriatua,Porcentaje,Berriatua,99.8
2018,SP_ACS_BSRVSAN,,,Berriz,Porcentaje,Berriz,99.8
2019,SP_ACS_BSRVSAN,,,Berriz,Porcentaje,Berriz,99.8
2021,SP_ACS_BSRVSAN,,,Berriz,Porcentaje,Berriz,99.9
2016,SP_ACS_BSRVH2O,,,Berriz,Porcentaje,Berriz,100.0
2015,SP_ACS_BSRVH2O,,,Berriz,Porcentaje,Berriz,99.9
2010,SP_ACS_BSRVH2O,,,Berriz,Porcentaje,Berriz,99.9
2019,SP_ACS_BSRVH2O,,,Berriz,Porcentaje,Berriz,100.0
2023,SP_ACS_BSRVH2O,,,Berriz,Porcentaje,Berriz,100.0
2013,SP_ACS_BSRVH2O,,,Berriz,Porcentaje,Berriz,99.9
2021,SP_ACS_BSRVH2O,,,Berriz,Porcentaje,Berriz,100.0
2020,SP_ACS_BSRVH2O,,,Berriz,Porcentaje,Berriz,100.0
2022,SP_ACS_BSRVH2O,,,Berriz,Porcentaje,Berriz,100.0
2010,SP_ACS_BSRVSAN,,,Berriz,Porcentaje,Berriz,99.7
2015,SP_ACS_BSRVSAN,,,Berriz,Porcentaje,Berriz,99.7
2013,SP_ACS_BSRVSAN,,,Berriz,Porcentaje,Berriz,99.7
2022,SP_ACS_BSRVSAN,,,Berriz,Porcentaje,Berriz,99.9
2014,SP_ACS_BSRVSAN,,,Berriz,Porcentaje,Berriz,99.7
2020,SP_ACS_BSRVSAN,,,Berriz,Porcentaje,Berriz,99.9
2016,SP_ACS_BSRVSAN,,,Berriz,Porcentaje,Berriz,99.6
2018,SP_ACS_BSRVH2O,,,Berriz,Porcentaje,Berriz,100.0
2014,SP_ACS_BSRVH2O,,,Berriz,Porcentaje,Berriz,99.9
2023,SP_ACS_BSRVSAN,,,Berriz,Porcentaje,Berriz,99.9
2013,SP_ACS_BSRVSAN,,,Berrobi,Porcentaje,Berrobi,98.7
2022,SP_ACS_BSRVSAN,,,Berrobi,Porcentaje,Berrobi,99.6
2015,SP_ACS_BSRVSAN,,,Berrobi,Porcentaje,Berrobi,99.6
2018,SP_ACS_BSRVSAN,,,Berrobi,Porcentaje,Berrobi,99.6
2010,SP_ACS_BSRVSAN,,,Berrobi,Porcentaje,Berrobi,99.5
2020,SP_ACS_BSRVSAN,,,Berrobi,Porcentaje,Berrobi,100.0
2014,SP_ACS_BSRVSAN,,,Berrobi,Porcentaje,Berrobi,99.6
2021,SP_ACS_BSRVH2O,,,Berrobi,Porcentaje,Berrobi,100.0
2023,SP_ACS_BSRVH2O,,,Berrobi,Porcentaje,Berrobi,100.0
2018,SP_ACS_BSRVH2O,,,Berrobi,Porcentaje,Berrobi,100.0
2014,SP_ACS_BSRVH2O,,,Berrobi,Porcentaje,Berrobi,100.0
2010,SP_ACS_BSRVH2O,,,Berrobi,Porcentaje,Berrobi,100.0
2016,SP_ACS_BSRVH2O,,,Berrobi,Porcentaje,Berrobi,100.0
2013,SP_ACS_BSRVH2O,,,Berrobi,Porcentaje,Berrobi,100.0
2019,SP_ACS_BSRVH2O,,,Berrobi,Porcentaje,Berrobi,100.0
2020,SP_ACS_BSRVH2O,,,Berrobi,Porcentaje,Berrobi,100.0
2015,SP_ACS_BSRVH2O,,,Berrobi,Porcentaje,Berrobi,100.0
2022,SP_ACS_BSRVH2O,,,Berrobi,Porcentaje,Berrobi,100.0
2016,SP_ACS_BSRVSAN,,,Berrobi,Porcentaje,Berrobi,99.6
2021,SP_ACS_BSRVSAN,,,Berrobi,Porcentaje,Berrobi,99.6
2019,SP_ACS_BSRVSAN,,,Berrobi,Porcentaje,Berrobi,99.6
2023,SP_ACS_BSRVSAN,,,Berrobi,Porcentaje,Berrobi,99.6
2013,SP_ACS_BSRVSAN,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2010,SP_ACS_BSRVSAN,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,98.4
2022,SP_ACS_BSRVH2O,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2022,SP_ACS_BSRVSAN,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2014,SP_ACS_BSRVH2O,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2010,SP_ACS_BSRVH2O,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2013,SP_ACS_BSRVH2O,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2016,SP_ACS_BSRVH2O,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2015,SP_ACS_BSRVH2O,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2015,SP_ACS_BSRVSAN,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2019,SP_ACS_BSRVSAN,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,99.5
2021,SP_ACS_BSRVSAN,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2023,SP_ACS_BSRVH2O,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2016,SP_ACS_BSRVSAN,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2018,SP_ACS_BSRVH2O,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2023,SP_ACS_BSRVSAN,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2021,SP_ACS_BSRVH2O,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2018,SP_ACS_BSRVSAN,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2020,SP_ACS_BSRVSAN,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,99.5
2014,SP_ACS_BSRVSAN,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2020,SP_ACS_BSRVH2O,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2019,SP_ACS_BSRVH2O,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2022,SP_ACS_BSRVSAN,,,Bilbao,Porcentaje,Bilbao,100.0
2021,SP_ACS_BSRVSAN,,,Bilbao,Porcentaje,Bilbao,100.0
2016,SP_ACS_BSRVSAN,,,Bilbao,Porcentaje,Bilbao,99.6
2010,SP_ACS_BSRVSAN,,,Bilbao,Porcentaje,Bilbao,99.6
2020,SP_ACS_BSRVH2O,,,Bilbao,Porcentaje,Bilbao,100.0
2022,SP_ACS_BSRVH2O,,,Bilbao,Porcentaje,Bilbao,100.0
2010,SP_ACS_BSRVH2O,,,Bilbao,Porcentaje,Bilbao,100.0
2016,SP_ACS_BSRVH2O,,,Bilbao,Porcentaje,Bilbao,100.0
2021,SP_ACS_BSRVH2O,,,Bilbao,Porcentaje,Bilbao,100.0
2023,SP_ACS_BSRVSAN,,,Bilbao,Porcentaje,Bilbao,100.0
2014,SP_ACS_BSRVH2O,,,Bilbao,Porcentaje,Bilbao,100.0
2018,SP_ACS_BSRVSAN,,,Bilbao,Porcentaje,Bilbao,99.6
2019,SP_ACS_BSRVH2O,,,Bilbao,Porcentaje,Bilbao,100.0
2015,SP_ACS_BSRVSAN,,,Bilbao,Porcentaje,Bilbao,99.6
2014,SP_ACS_BSRVSAN,,,Bilbao,Porcentaje,Bilbao,99.6
