Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2022,Edateko ura duten etxebizitzen proportzioa,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Durango,Porcentaje,Durango,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Durango,Porcentaje,Durango,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Durango,Porcentaje,Durango,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Durango,Porcentaje,Durango,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Durango,Porcentaje,Durango,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Durango,Porcentaje,Durango,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Durango,Porcentaje,Durango,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Durango,Porcentaje,Durango,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Durango,Porcentaje,Durango,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Durango,Porcentaje,Durango,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Durango,Porcentaje,Durango,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Ea,Porcentaje,Ea,98.3
2021,Edateko ura duten etxebizitzen proportzioa,,,Ea,Porcentaje,Ea,98.1
2018,Edateko ura duten etxebizitzen proportzioa,,,Ea,Porcentaje,Ea,98.2
2023,Edateko ura duten etxebizitzen proportzioa,,,Ea,Porcentaje,Ea,98.1
2010,Edateko ura duten etxebizitzen proportzioa,,,Ea,Porcentaje,Ea,98.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Ea,Porcentaje,Ea,98.2
2020,Edateko ura duten etxebizitzen proportzioa,,,Ea,Porcentaje,Ea,98.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Ea,Porcentaje,Ea,98.3
2014,Edateko ura duten etxebizitzen proportzioa,,,Ea,Porcentaje,Ea,98.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Ea,Porcentaje,Ea,98.2
2015,Edateko ura duten etxebizitzen proportzioa,,,Ea,Porcentaje,Ea,97.9
2023,Edateko ura duten etxebizitzen proportzioa,,,Eibar,Porcentaje,Eibar,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Eibar,Porcentaje,Eibar,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Eibar,Porcentaje,Eibar,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Eibar,Porcentaje,Eibar,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Eibar,Porcentaje,Eibar,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Eibar,Porcentaje,Eibar,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Eibar,Porcentaje,Eibar,99.9
2013,Edateko ura duten etxebizitzen proportzioa,,,Eibar,Porcentaje,Eibar,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Eibar,Porcentaje,Eibar,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Eibar,Porcentaje,Eibar,99.9
2022,Edateko ura duten etxebizitzen proportzioa,,,Eibar,Porcentaje,Eibar,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Elantxobe,Porcentaje,Elantxobe,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Elantxobe,Porcentaje,Elantxobe,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Elantxobe,Porcentaje,Elantxobe,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Elantxobe,Porcentaje,Elantxobe,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Elantxobe,Porcentaje,Elantxobe,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Elantxobe,Porcentaje,Elantxobe,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Elantxobe,Porcentaje,Elantxobe,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Elantxobe,Porcentaje,Elantxobe,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Elantxobe,Porcentaje,Elantxobe,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Elantxobe,Porcentaje,Elantxobe,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Elantxobe,Porcentaje,Elantxobe,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Elburgo / Burgelu,Porcentaje,Elburgo / Burgelu,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Elburgo / Burgelu,Porcentaje,Elburgo / Burgelu,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Elburgo / Burgelu,Porcentaje,Elburgo / Burgelu,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Elburgo / Burgelu,Porcentaje,Elburgo / Burgelu,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Elburgo / Burgelu,Porcentaje,Elburgo / Burgelu,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Elburgo / Burgelu,Porcentaje,Elburgo / Burgelu,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Elburgo / Burgelu,Porcentaje,Elburgo / Burgelu,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Elburgo / Burgelu,Porcentaje,Elburgo / Burgelu,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Elburgo / Burgelu,Porcentaje,Elburgo / Burgelu,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Elburgo / Burgelu,Porcentaje,Elburgo / Burgelu,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Elburgo / Burgelu,Porcentaje,Elburgo / Burgelu,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Elciego,Porcentaje,Elciego,99.1
2019,Edateko ura duten etxebizitzen proportzioa,,,Elciego,Porcentaje,Elciego,99.5
2013,Edateko ura duten etxebizitzen proportzioa,,,Elciego,Porcentaje,Elciego,99.1
2020,Edateko ura duten etxebizitzen proportzioa,,,Elciego,Porcentaje,Elciego,99.3
2018,Edateko ura duten etxebizitzen proportzioa,,,Elciego,Porcentaje,Elciego,99.3
2016,Edateko ura duten etxebizitzen proportzioa,,,Elciego,Porcentaje,Elciego,99.3
2022,Edateko ura duten etxebizitzen proportzioa,,,Elciego,Porcentaje,Elciego,99.8
2015,Edateko ura duten etxebizitzen proportzioa,,,Elciego,Porcentaje,Elciego,99.3
2010,Edateko ura duten etxebizitzen proportzioa,,,Elciego,Porcentaje,Elciego,99.3
2023,Edateko ura duten etxebizitzen proportzioa,,,Elciego,Porcentaje,Elciego,99.5
2021,Edateko ura duten etxebizitzen proportzioa,,,Elciego,Porcentaje,Elciego,99.5
2015,Edateko ura duten etxebizitzen proportzioa,,,Elduain,Porcentaje,Elduain,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Elduain,Porcentaje,Elduain,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Elduain,Porcentaje,Elduain,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Elduain,Porcentaje,Elduain,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Elduain,Porcentaje,Elduain,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Elduain,Porcentaje,Elduain,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Elduain,Porcentaje,Elduain,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Elduain,Porcentaje,Elduain,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Elduain,Porcentaje,Elduain,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Elduain,Porcentaje,Elduain,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Elduain,Porcentaje,Elduain,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Elgeta,Porcentaje,Elgeta,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Elgeta,Porcentaje,Elgeta,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Elgeta,Porcentaje,Elgeta,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Elgeta,Porcentaje,Elgeta,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Elgeta,Porcentaje,Elgeta,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Elgeta,Porcentaje,Elgeta,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Elgeta,Porcentaje,Elgeta,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Elgeta,Porcentaje,Elgeta,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Elgeta,Porcentaje,Elgeta,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Elgeta,Porcentaje,Elgeta,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Elgeta,Porcentaje,Elgeta,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Elgoibar,Porcentaje,Elgoibar,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Elgoibar,Porcentaje,Elgoibar,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Elgoibar,Porcentaje,Elgoibar,99.9
2018,Edateko ura duten etxebizitzen proportzioa,,,Elgoibar,Porcentaje,Elgoibar,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Elgoibar,Porcentaje,Elgoibar,99.9
2013,Edateko ura duten etxebizitzen proportzioa,,,Elgoibar,Porcentaje,Elgoibar,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Elgoibar,Porcentaje,Elgoibar,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Elgoibar,Porcentaje,Elgoibar,99.9
2022,Edateko ura duten etxebizitzen proportzioa,,,Elgoibar,Porcentaje,Elgoibar,99.9
2023,Edateko ura duten etxebizitzen proportzioa,,,Elgoibar,Porcentaje,Elgoibar,99.9
2016,Edateko ura duten etxebizitzen proportzioa,,,Elgoibar,Porcentaje,Elgoibar,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Elorrio,Porcentaje,Elorrio,99.4
2021,Edateko ura duten etxebizitzen proportzioa,,,Elorrio,Porcentaje,Elorrio,99.3
2018,Edateko ura duten etxebizitzen proportzioa,,,Elorrio,Porcentaje,Elorrio,99.4
2022,Edateko ura duten etxebizitzen proportzioa,,,Elorrio,Porcentaje,Elorrio,99.4
2014,Edateko ura duten etxebizitzen proportzioa,,,Elorrio,Porcentaje,Elorrio,99.4
2016,Edateko ura duten etxebizitzen proportzioa,,,Elorrio,Porcentaje,Elorrio,99.4
2019,Edateko ura duten etxebizitzen proportzioa,,,Elorrio,Porcentaje,Elorrio,99.3
2010,Edateko ura duten etxebizitzen proportzioa,,,Elorrio,Porcentaje,Elorrio,99.3
2020,Edateko ura duten etxebizitzen proportzioa,,,Elorrio,Porcentaje,Elorrio,99.3
2015,Edateko ura duten etxebizitzen proportzioa,,,Elorrio,Porcentaje,Elorrio,99.4
2023,Edateko ura duten etxebizitzen proportzioa,,,Elorrio,Porcentaje,Elorrio,99.4
2023,Edateko ura duten etxebizitzen proportzioa,,,Elvillar / Bilar,Porcentaje,Elvillar / Bilar,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Elvillar / Bilar,Porcentaje,Elvillar / Bilar,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Elvillar / Bilar,Porcentaje,Elvillar / Bilar,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Elvillar / Bilar,Porcentaje,Elvillar / Bilar,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Elvillar / Bilar,Porcentaje,Elvillar / Bilar,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Elvillar / Bilar,Porcentaje,Elvillar / Bilar,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Elvillar / Bilar,Porcentaje,Elvillar / Bilar,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Elvillar / Bilar,Porcentaje,Elvillar / Bilar,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Elvillar / Bilar,Porcentaje,Elvillar / Bilar,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Elvillar / Bilar,Porcentaje,Elvillar / Bilar,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Elvillar / Bilar,Porcentaje,Elvillar / Bilar,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Erandio,Porcentaje,Erandio,99.9
2016,Edateko ura duten etxebizitzen proportzioa,,,Erandio,Porcentaje,Erandio,99.9
2020,Edateko ura duten etxebizitzen proportzioa,,,Erandio,Porcentaje,Erandio,99.9
2019,Edateko ura duten etxebizitzen proportzioa,,,Erandio,Porcentaje,Erandio,99.9
2013,Edateko ura duten etxebizitzen proportzioa,,,Erandio,Porcentaje,Erandio,99.9
2018,Edateko ura duten etxebizitzen proportzioa,,,Erandio,Porcentaje,Erandio,99.9
2023,Edateko ura duten etxebizitzen proportzioa,,,Erandio,Porcentaje,Erandio,99.9
2010,Edateko ura duten etxebizitzen proportzioa,,,Erandio,Porcentaje,Erandio,99.9
2015,Edateko ura duten etxebizitzen proportzioa,,,Erandio,Porcentaje,Erandio,99.9
2022,Edateko ura duten etxebizitzen proportzioa,,,Erandio,Porcentaje,Erandio,99.9
2014,Edateko ura duten etxebizitzen proportzioa,,,Erandio,Porcentaje,Erandio,99.9
2015,Edateko ura duten etxebizitzen proportzioa,,,Ereño,Porcentaje,Ereño,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Ereño,Porcentaje,Ereño,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Ereño,Porcentaje,Ereño,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Ereño,Porcentaje,Ereño,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Ereño,Porcentaje,Ereño,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Ereño,Porcentaje,Ereño,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Ereño,Porcentaje,Ereño,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Ereño,Porcentaje,Ereño,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Ereño,Porcentaje,Ereño,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Ereño,Porcentaje,Ereño,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Ereño,Porcentaje,Ereño,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Ermua,Porcentaje,Ermua,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Ermua,Porcentaje,Ermua,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Ermua,Porcentaje,Ermua,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Ermua,Porcentaje,Ermua,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Ermua,Porcentaje,Ermua,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Ermua,Porcentaje,Ermua,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Ermua,Porcentaje,Ermua,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Ermua,Porcentaje,Ermua,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Ermua,Porcentaje,Ermua,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Ermua,Porcentaje,Ermua,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Ermua,Porcentaje,Ermua,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Errenteria,Porcentaje,Errenteria,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Errenteria,Porcentaje,Errenteria,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Errenteria,Porcentaje,Errenteria,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Errenteria,Porcentaje,Errenteria,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Errenteria,Porcentaje,Errenteria,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Errenteria,Porcentaje,Errenteria,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Errenteria,Porcentaje,Errenteria,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Errenteria,Porcentaje,Errenteria,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Errenteria,Porcentaje,Errenteria,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Errenteria,Porcentaje,Errenteria,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Errenteria,Porcentaje,Errenteria,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Errezil,Porcentaje,Errezil,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Errezil,Porcentaje,Errezil,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Errezil,Porcentaje,Errezil,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Errezil,Porcentaje,Errezil,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Errezil,Porcentaje,Errezil,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Errezil,Porcentaje,Errezil,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Errezil,Porcentaje,Errezil,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Errezil,Porcentaje,Errezil,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Errezil,Porcentaje,Errezil,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Errezil,Porcentaje,Errezil,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Errezil,Porcentaje,Errezil,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Erriberagoitia / Ribera Alta,Porcentaje,Erriberagoitia / Ribera Alta,98.8
2016,Edateko ura duten etxebizitzen proportzioa,,,Erriberagoitia / Ribera Alta,Porcentaje,Erriberagoitia / Ribera Alta,98.7
2014,Edateko ura duten etxebizitzen proportzioa,,,Erriberagoitia / Ribera Alta,Porcentaje,Erriberagoitia / Ribera Alta,98.8
2015,Edateko ura duten etxebizitzen proportzioa,,,Erriberagoitia / Ribera Alta,Porcentaje,Erriberagoitia / Ribera Alta,98.8
2019,Edateko ura duten etxebizitzen proportzioa,,,Erriberagoitia / Ribera Alta,Porcentaje,Erriberagoitia / Ribera Alta,98.5
2020,Edateko ura duten etxebizitzen proportzioa,,,Erriberagoitia / Ribera Alta,Porcentaje,Erriberagoitia / Ribera Alta,98.5
2022,Edateko ura duten etxebizitzen proportzioa,,,Erriberagoitia / Ribera Alta,Porcentaje,Erriberagoitia / Ribera Alta,98.6
2010,Edateko ura duten etxebizitzen proportzioa,,,Erriberagoitia / Ribera Alta,Porcentaje,Erriberagoitia / Ribera Alta,98.1
2018,Edateko ura duten etxebizitzen proportzioa,,,Erriberagoitia / Ribera Alta,Porcentaje,Erriberagoitia / Ribera Alta,98.5
2021,Edateko ura duten etxebizitzen proportzioa,,,Erriberagoitia / Ribera Alta,Porcentaje,Erriberagoitia / Ribera Alta,98.6
2023,Edateko ura duten etxebizitzen proportzioa,,,Erriberagoitia / Ribera Alta,Porcentaje,Erriberagoitia / Ribera Alta,98.6
2010,Edateko ura duten etxebizitzen proportzioa,,,Errigoiti,Porcentaje,Errigoiti,98.5
2023,Edateko ura duten etxebizitzen proportzioa,,,Errigoiti,Porcentaje,Errigoiti,98.1
2014,Edateko ura duten etxebizitzen proportzioa,,,Errigoiti,Porcentaje,Errigoiti,98.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Errigoiti,Porcentaje,Errigoiti,98.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Errigoiti,Porcentaje,Errigoiti,97.9
2013,Edateko ura duten etxebizitzen proportzioa,,,Errigoiti,Porcentaje,Errigoiti,98.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Errigoiti,Porcentaje,Errigoiti,98.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Errigoiti,Porcentaje,Errigoiti,98.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Errigoiti,Porcentaje,Errigoiti,98.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Errigoiti,Porcentaje,Errigoiti,98.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Errigoiti,Porcentaje,Errigoiti,98.1
2016,Edateko ura duten etxebizitzen proportzioa,,,Eskoriatza,Porcentaje,Eskoriatza,99.8
2022,Edateko ura duten etxebizitzen proportzioa,,,Eskoriatza,Porcentaje,Eskoriatza,99.7
2015,Edateko ura duten etxebizitzen proportzioa,,,Eskoriatza,Porcentaje,Eskoriatza,99.8
2023,Edateko ura duten etxebizitzen proportzioa,,,Eskoriatza,Porcentaje,Eskoriatza,99.7
2019,Edateko ura duten etxebizitzen proportzioa,,,Eskoriatza,Porcentaje,Eskoriatza,99.6
2020,Edateko ura duten etxebizitzen proportzioa,,,Eskoriatza,Porcentaje,Eskoriatza,99.6
2018,Edateko ura duten etxebizitzen proportzioa,,,Eskoriatza,Porcentaje,Eskoriatza,99.6
2010,Edateko ura duten etxebizitzen proportzioa,,,Eskoriatza,Porcentaje,Eskoriatza,99.7
2013,Edateko ura duten etxebizitzen proportzioa,,,Eskoriatza,Porcentaje,Eskoriatza,99.9
2014,Edateko ura duten etxebizitzen proportzioa,,,Eskoriatza,Porcentaje,Eskoriatza,99.9
2021,Edateko ura duten etxebizitzen proportzioa,,,Eskoriatza,Porcentaje,Eskoriatza,99.6
2022,Edateko ura duten etxebizitzen proportzioa,,,Etxebarri,Porcentaje,Etxebarri,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Etxebarri,Porcentaje,Etxebarri,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Etxebarri,Porcentaje,Etxebarri,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Etxebarri,Porcentaje,Etxebarri,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Etxebarri,Porcentaje,Etxebarri,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Etxebarri,Porcentaje,Etxebarri,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Etxebarri,Porcentaje,Etxebarri,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Etxebarri,Porcentaje,Etxebarri,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Etxebarri,Porcentaje,Etxebarri,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Etxebarri,Porcentaje,Etxebarri,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Etxebarri,Porcentaje,Etxebarri,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Etxebarria,Porcentaje,Etxebarria,99.7
2016,Edateko ura duten etxebizitzen proportzioa,,,Etxebarria,Porcentaje,Etxebarria,99.7
2014,Edateko ura duten etxebizitzen proportzioa,,,Etxebarria,Porcentaje,Etxebarria,99.7
2020,Edateko ura duten etxebizitzen proportzioa,,,Etxebarria,Porcentaje,Etxebarria,99.7
2022,Edateko ura duten etxebizitzen proportzioa,,,Etxebarria,Porcentaje,Etxebarria,99.7
2021,Edateko ura duten etxebizitzen proportzioa,,,Etxebarria,Porcentaje,Etxebarria,99.7
2019,Edateko ura duten etxebizitzen proportzioa,,,Etxebarria,Porcentaje,Etxebarria,99.7
2013,Edateko ura duten etxebizitzen proportzioa,,,Etxebarria,Porcentaje,Etxebarria,99.7
2018,Edateko ura duten etxebizitzen proportzioa,,,Etxebarria,Porcentaje,Etxebarria,99.7
2015,Edateko ura duten etxebizitzen proportzioa,,,Etxebarria,Porcentaje,Etxebarria,99.7
2023,Edateko ura duten etxebizitzen proportzioa,,,Etxebarria,Porcentaje,Etxebarria,99.7
2023,Edateko ura duten etxebizitzen proportzioa,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,98.3
2010,Edateko ura duten etxebizitzen proportzioa,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,98.1
2016,Edateko ura duten etxebizitzen proportzioa,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,98.7
2013,Edateko ura duten etxebizitzen proportzioa,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,98.2
2019,Edateko ura duten etxebizitzen proportzioa,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,98.3
2021,Edateko ura duten etxebizitzen proportzioa,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,98.4
2022,Edateko ura duten etxebizitzen proportzioa,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,98.7
2020,Edateko ura duten etxebizitzen proportzioa,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,98.3
2018,Edateko ura duten etxebizitzen proportzioa,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,98.7
2014,Edateko ura duten etxebizitzen proportzioa,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,98.7
2015,Edateko ura duten etxebizitzen proportzioa,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,98.7
2016,Edateko ura duten etxebizitzen proportzioa,,,Forua,Porcentaje,Forua,99.4
2019,Edateko ura duten etxebizitzen proportzioa,,,Forua,Porcentaje,Forua,99.1
2018,Edateko ura duten etxebizitzen proportzioa,,,Forua,Porcentaje,Forua,99.2
2023,Edateko ura duten etxebizitzen proportzioa,,,Forua,Porcentaje,Forua,99.2
2013,Edateko ura duten etxebizitzen proportzioa,,,Forua,Porcentaje,Forua,99.4
2021,Edateko ura duten etxebizitzen proportzioa,,,Forua,Porcentaje,Forua,99.2
2010,Edateko ura duten etxebizitzen proportzioa,,,Forua,Porcentaje,Forua,99.7
2014,Edateko ura duten etxebizitzen proportzioa,,,Forua,Porcentaje,Forua,99.4
2022,Edateko ura duten etxebizitzen proportzioa,,,Forua,Porcentaje,Forua,99.2
2015,Edateko ura duten etxebizitzen proportzioa,,,Forua,Porcentaje,Forua,99.2
2020,Edateko ura duten etxebizitzen proportzioa,,,Forua,Porcentaje,Forua,99.2
2014,Edateko ura duten etxebizitzen proportzioa,,,Fruiz,Porcentaje,Fruiz,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Fruiz,Porcentaje,Fruiz,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Fruiz,Porcentaje,Fruiz,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Fruiz,Porcentaje,Fruiz,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Fruiz,Porcentaje,Fruiz,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Fruiz,Porcentaje,Fruiz,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Fruiz,Porcentaje,Fruiz,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Fruiz,Porcentaje,Fruiz,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Fruiz,Porcentaje,Fruiz,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Fruiz,Porcentaje,Fruiz,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Fruiz,Porcentaje,Fruiz,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Gabiria,Porcentaje,Gabiria,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Gabiria,Porcentaje,Gabiria,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Gabiria,Porcentaje,Gabiria,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Gabiria,Porcentaje,Gabiria,100.0
