Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2011,SG_DSR_SILS,,,ES48069,PT,ES48069,100.0
2010,SG_DSR_SILS,,,ES48069,PT,ES48069,100.0
2020,SG_DSR_SILS,,,ES48069,PT,ES48069,100.0
2024,SG_DSR_SILS,,,ES48069,PT,ES48069,100.0
2019,SG_DSR_SILS,,,ES48069,PT,ES48069,100.0
2016,SG_DSR_SILS,,,ES48069,PT,ES48069,100.0
2017,SG_DSR_SILS,,,ES48069,PT,ES48069,100.0
2012,SG_DSR_SILS,,,ES48069,PT,ES48069,100.0
2013,SG_DSR_SILS,,,ES48069,PT,ES48069,100.0
2015,SG_DSR_SILS,,,ES48069,PT,ES48069,100.0
2018,SG_DSR_SILS,,,ES48069,PT,ES48069,100.0
2010,SG_DSR_SILS,,,ES48007,PT,ES48007,0.0
2017,SG_DSR_SILS,,,ES48007,PT,ES48007,0.0
2011,SG_DSR_SILS,,,ES48007,PT,ES48007,0.0
2018,SG_DSR_SILS,,,ES48007,PT,ES48007,0.0
2014,SG_DSR_SILS,,,ES48007,PT,ES48007,0.0
2022,SG_DSR_SILS,,,ES48007,PT,ES48007,0.0
2021,SG_DSR_SILS,,,ES48007,PT,ES48007,0.0
2013,SG_DSR_SILS,,,ES48007,PT,ES48007,0.0
2019,SG_DSR_SILS,,,ES48007,PT,ES48007,0.0
2015,SG_DSR_SILS,,,ES48007,PT,ES48007,0.0
2023,SG_DSR_SILS,,,ES48007,PT,ES48007,0.0
2024,SG_DSR_SILS,,,ES48007,PT,ES48007,0.0
2012,SG_DSR_SILS,,,ES48007,PT,ES48007,0.0
2016,SG_DSR_SILS,,,ES48007,PT,ES48007,0.0
2020,SG_DSR_SILS,,,ES48007,PT,ES48007,0.0
2014,SG_DSR_SILS,,,ES48908,PT,ES48908,0.0
2021,SG_DSR_SILS,,,ES48908,PT,ES48908,0.0
2013,SG_DSR_SILS,,,ES48908,PT,ES48908,0.0
2018,SG_DSR_SILS,,,ES48908,PT,ES48908,0.0
2019,SG_DSR_SILS,,,ES48908,PT,ES48908,0.0
2020,SG_DSR_SILS,,,ES48908,PT,ES48908,0.0
2011,SG_DSR_SILS,,,ES48908,PT,ES48908,0.0
2012,SG_DSR_SILS,,,ES48908,PT,ES48908,0.0
2024,SG_DSR_SILS,,,ES48908,PT,ES48908,0.0
2017,SG_DSR_SILS,,,ES48908,PT,ES48908,0.0
2023,SG_DSR_SILS,,,ES48908,PT,ES48908,0.0
2010,SG_DSR_SILS,,,ES48908,PT,ES48908,0.0
2016,SG_DSR_SILS,,,ES48908,PT,ES48908,0.0
2015,SG_DSR_SILS,,,ES48908,PT,ES48908,0.0
2022,SG_DSR_SILS,,,ES48908,PT,ES48908,0.0
2018,SG_DSR_SILS,,,ES48071,PT,ES48071,100.0
2022,SG_DSR_SILS,,,ES48071,PT,ES48071,100.0
2011,SG_DSR_SILS,,,ES48071,PT,ES48071,100.0
2015,SG_DSR_SILS,,,ES48071,PT,ES48071,100.0
2019,SG_DSR_SILS,,,ES48071,PT,ES48071,100.0
2012,SG_DSR_SILS,,,ES48071,PT,ES48071,100.0
2016,SG_DSR_SILS,,,ES48071,PT,ES48071,100.0
2014,SG_DSR_SILS,,,ES48071,PT,ES48071,100.0
2020,SG_DSR_SILS,,,ES48071,PT,ES48071,100.0
2010,SG_DSR_SILS,,,ES48071,PT,ES48071,100.0
2017,SG_DSR_SILS,,,ES48071,PT,ES48071,100.0
2013,SG_DSR_SILS,,,ES48071,PT,ES48071,100.0
2021,SG_DSR_SILS,,,ES48071,PT,ES48071,100.0
2023,SG_DSR_SILS,,,ES48071,PT,ES48071,100.0
2024,SG_DSR_SILS,,,ES48071,PT,ES48071,100.0
2012,SG_DSR_SILS,,,Mutiloa,PT,Mutiloa,0.0
2010,SG_DSR_SILS,,,Mutiloa,PT,Mutiloa,0.0
2024,SG_DSR_SILS,,,Mutiloa,PT,Mutiloa,0.0
2018,SG_DSR_SILS,,,Mutiloa,PT,Mutiloa,0.0
2017,SG_DSR_SILS,,,Mutiloa,PT,Mutiloa,0.0
2020,SG_DSR_SILS,,,Mutiloa,PT,Mutiloa,0.0
2022,SG_DSR_SILS,,,Mutiloa,PT,Mutiloa,0.0
2014,SG_DSR_SILS,,,Mutiloa,PT,Mutiloa,0.0
2015,SG_DSR_SILS,,,Mutiloa,PT,Mutiloa,0.0
2019,SG_DSR_SILS,,,Mutiloa,PT,Mutiloa,0.0
2021,SG_DSR_SILS,,,Mutiloa,PT,Mutiloa,0.0
2011,SG_DSR_SILS,,,Mutiloa,PT,Mutiloa,0.0
2016,SG_DSR_SILS,,,Mutiloa,PT,Mutiloa,0.0
2023,SG_DSR_SILS,,,Mutiloa,PT,Mutiloa,0.0
2013,SG_DSR_SILS,,,Mutiloa,PT,Mutiloa,0.0
2014,SG_DSR_SILS,,,Mutriku,PT,Mutriku,100.0
2010,SG_DSR_SILS,,,Mutriku,PT,Mutriku,100.0
2011,SG_DSR_SILS,,,Mutriku,PT,Mutriku,100.0
2012,SG_DSR_SILS,,,Mutriku,PT,Mutriku,100.0
2016,SG_DSR_SILS,,,Mutriku,PT,Mutriku,100.0
2020,SG_DSR_SILS,,,Mutriku,PT,Mutriku,100.0
2024,SG_DSR_SILS,,,Mutriku,PT,Mutriku,100.0
2019,SG_DSR_SILS,,,Mutriku,PT,Mutriku,100.0
2015,SG_DSR_SILS,,,Mutriku,PT,Mutriku,100.0
2023,SG_DSR_SILS,,,Mutriku,PT,Mutriku,100.0
2021,SG_DSR_SILS,,,Mutriku,PT,Mutriku,100.0
2013,SG_DSR_SILS,,,Mutriku,PT,Mutriku,100.0
2017,SG_DSR_SILS,,,Mutriku,PT,Mutriku,100.0
2022,SG_DSR_SILS,,,Mutriku,PT,Mutriku,100.0
2018,SG_DSR_SILS,,,Mutriku,PT,Mutriku,100.0
2013,SG_DSR_SILS,,,ES48067,PT,ES48067,0.0
2022,SG_DSR_SILS,,,ES48067,PT,ES48067,0.0
2024,SG_DSR_SILS,,,ES48067,PT,ES48067,0.0
2023,SG_DSR_SILS,,,ES48067,PT,ES48067,0.0
2020,SG_DSR_SILS,,,ES48067,PT,ES48067,0.0
2014,SG_DSR_SILS,,,ES48067,PT,ES48067,0.0
2010,SG_DSR_SILS,,,ES48067,PT,ES48067,0.0
2012,SG_DSR_SILS,,,ES48067,PT,ES48067,0.0
2018,SG_DSR_SILS,,,ES48067,PT,ES48067,0.0
2015,SG_DSR_SILS,,,ES48067,PT,ES48067,0.0
2016,SG_DSR_SILS,,,ES48067,PT,ES48067,0.0
2019,SG_DSR_SILS,,,ES48067,PT,ES48067,0.0
2011,SG_DSR_SILS,,,ES48067,PT,ES48067,0.0
2017,SG_DSR_SILS,,,ES48067,PT,ES48067,0.0
2021,SG_DSR_SILS,,,ES48067,PT,ES48067,0.0
2012,SG_DSR_SILS,,,ES48909,PT,ES48909,0.0
2021,SG_DSR_SILS,,,ES48909,PT,ES48909,0.0
2019,SG_DSR_SILS,,,ES48909,PT,ES48909,0.0
2018,SG_DSR_SILS,,,ES48909,PT,ES48909,0.0
2013,SG_DSR_SILS,,,ES48909,PT,ES48909,0.0
2011,SG_DSR_SILS,,,ES48909,PT,ES48909,0.0
2024,SG_DSR_SILS,,,ES48909,PT,ES48909,0.0
2017,SG_DSR_SILS,,,ES48909,PT,ES48909,0.0
2016,SG_DSR_SILS,,,ES48909,PT,ES48909,0.0
2015,SG_DSR_SILS,,,ES48909,PT,ES48909,0.0
2020,SG_DSR_SILS,,,ES48909,PT,ES48909,0.0
2010,SG_DSR_SILS,,,ES48909,PT,ES48909,0.0
2023,SG_DSR_SILS,,,ES48909,PT,ES48909,0.0
2014,SG_DSR_SILS,,,ES48909,PT,ES48909,0.0
2022,SG_DSR_SILS,,,ES48909,PT,ES48909,0.0
2019,SG_DSR_SILS,,,Navaridas,PT,Navaridas,0.0
2015,SG_DSR_SILS,,,Navaridas,PT,Navaridas,0.0
2014,SG_DSR_SILS,,,Navaridas,PT,Navaridas,0.0
2018,SG_DSR_SILS,,,Navaridas,PT,Navaridas,0.0
2012,SG_DSR_SILS,,,Navaridas,PT,Navaridas,0.0
2024,SG_DSR_SILS,,,Navaridas,PT,Navaridas,0.0
2022,SG_DSR_SILS,,,Navaridas,PT,Navaridas,0.0
2017,SG_DSR_SILS,,,Navaridas,PT,Navaridas,0.0
2013,SG_DSR_SILS,,,Navaridas,PT,Navaridas,0.0
2016,SG_DSR_SILS,,,Navaridas,PT,Navaridas,0.0
2010,SG_DSR_SILS,,,Navaridas,PT,Navaridas,0.0
2021,SG_DSR_SILS,,,Navaridas,PT,Navaridas,0.0
2023,SG_DSR_SILS,,,Navaridas,PT,Navaridas,0.0
2020,SG_DSR_SILS,,,Navaridas,PT,Navaridas,0.0
2011,SG_DSR_SILS,,,Navaridas,PT,Navaridas,0.0
2012,SG_DSR_SILS,,,Oiartzun,PT,Oiartzun,100.0
2018,SG_DSR_SILS,,,Oiartzun,PT,Oiartzun,100.0
2021,SG_DSR_SILS,,,Oiartzun,PT,Oiartzun,100.0
2024,SG_DSR_SILS,,,Oiartzun,PT,Oiartzun,100.0
2023,SG_DSR_SILS,,,Oiartzun,PT,Oiartzun,100.0
2015,SG_DSR_SILS,,,Oiartzun,PT,Oiartzun,100.0
2010,SG_DSR_SILS,,,Oiartzun,PT,Oiartzun,100.0
2014,SG_DSR_SILS,,,Oiartzun,PT,Oiartzun,100.0
2019,SG_DSR_SILS,,,Oiartzun,PT,Oiartzun,100.0
2017,SG_DSR_SILS,,,Oiartzun,PT,Oiartzun,100.0
2011,SG_DSR_SILS,,,Oiartzun,PT,Oiartzun,100.0
2022,SG_DSR_SILS,,,Oiartzun,PT,Oiartzun,100.0
2013,SG_DSR_SILS,,,Oiartzun,PT,Oiartzun,100.0
2016,SG_DSR_SILS,,,Oiartzun,PT,Oiartzun,100.0
2020,SG_DSR_SILS,,,Oiartzun,PT,Oiartzun,100.0
2017,SG_DSR_SILS,,,Okondo,PT,Okondo,0.0
2011,SG_DSR_SILS,,,Okondo,PT,Okondo,0.0
2012,SG_DSR_SILS,,,Okondo,PT,Okondo,0.0
2014,SG_DSR_SILS,,,Okondo,PT,Okondo,0.0
2016,SG_DSR_SILS,,,Okondo,PT,Okondo,0.0
2018,SG_DSR_SILS,,,Okondo,PT,Okondo,0.0
2010,SG_DSR_SILS,,,Okondo,PT,Okondo,0.0
2013,SG_DSR_SILS,,,Okondo,PT,Okondo,0.0
2015,SG_DSR_SILS,,,Okondo,PT,Okondo,0.0
2021,SG_DSR_SILS,,,Okondo,PT,Okondo,0.0
2020,SG_DSR_SILS,,,Okondo,PT,Okondo,0.0
2019,SG_DSR_SILS,,,Okondo,PT,Okondo,0.0
2022,SG_DSR_SILS,,,Okondo,PT,Okondo,0.0
2023,SG_DSR_SILS,,,Okondo,PT,Okondo,0.0
2024,SG_DSR_SILS,,,Okondo,PT,Okondo,0.0
2013,SG_DSR_SILS,,,Olaberria,PT,Olaberria,0.0
2020,SG_DSR_SILS,,,Olaberria,PT,Olaberria,0.0
2010,SG_DSR_SILS,,,Olaberria,PT,Olaberria,0.0
2015,SG_DSR_SILS,,,Olaberria,PT,Olaberria,0.0
2022,SG_DSR_SILS,,,Olaberria,PT,Olaberria,0.0
2016,SG_DSR_SILS,,,Olaberria,PT,Olaberria,0.0
2024,SG_DSR_SILS,,,Olaberria,PT,Olaberria,0.0
2019,SG_DSR_SILS,,,Olaberria,PT,Olaberria,0.0
2023,SG_DSR_SILS,,,Olaberria,PT,Olaberria,0.0
2014,SG_DSR_SILS,,,Olaberria,PT,Olaberria,0.0
2017,SG_DSR_SILS,,,Olaberria,PT,Olaberria,0.0
2011,SG_DSR_SILS,,,Olaberria,PT,Olaberria,0.0
2021,SG_DSR_SILS,,,Olaberria,PT,Olaberria,0.0
2012,SG_DSR_SILS,,,Olaberria,PT,Olaberria,0.0
2018,SG_DSR_SILS,,,Olaberria,PT,Olaberria,0.0
2017,SG_DSR_SILS,,,ES48073,PT,ES48073,100.0
2019,SG_DSR_SILS,,,ES48073,PT,ES48073,100.0
2013,SG_DSR_SILS,,,ES48073,PT,ES48073,100.0
2016,SG_DSR_SILS,,,ES48073,PT,ES48073,100.0
2024,SG_DSR_SILS,,,ES48073,PT,ES48073,100.0
2010,SG_DSR_SILS,,,ES48073,PT,ES48073,100.0
2018,SG_DSR_SILS,,,ES48073,PT,ES48073,100.0
2012,SG_DSR_SILS,,,ES48073,PT,ES48073,100.0
2022,SG_DSR_SILS,,,ES48073,PT,ES48073,100.0
2023,SG_DSR_SILS,,,ES48073,PT,ES48073,100.0
2015,SG_DSR_SILS,,,ES48073,PT,ES48073,100.0
2011,SG_DSR_SILS,,,ES48073,PT,ES48073,100.0
2021,SG_DSR_SILS,,,ES48073,PT,ES48073,100.0
2014,SG_DSR_SILS,,,ES48073,PT,ES48073,100.0
2020,SG_DSR_SILS,,,ES48073,PT,ES48073,100.0
2011,SG_DSR_SILS,,,Oñati,PT,Oñati,100.0
2019,SG_DSR_SILS,,,Oñati,PT,Oñati,100.0
2023,SG_DSR_SILS,,,Oñati,PT,Oñati,100.0
2017,SG_DSR_SILS,,,Oñati,PT,Oñati,100.0
2022,SG_DSR_SILS,,,Oñati,PT,Oñati,100.0
2015,SG_DSR_SILS,,,Oñati,PT,Oñati,100.0
2024,SG_DSR_SILS,,,Oñati,PT,Oñati,100.0
2016,SG_DSR_SILS,,,Oñati,PT,Oñati,100.0
2020,SG_DSR_SILS,,,Oñati,PT,Oñati,100.0
2010,SG_DSR_SILS,,,Oñati,PT,Oñati,100.0
2012,SG_DSR_SILS,,,Oñati,PT,Oñati,100.0
2021,SG_DSR_SILS,,,Oñati,PT,Oñati,100.0
2014,SG_DSR_SILS,,,Oñati,PT,Oñati,100.0
2013,SG_DSR_SILS,,,Oñati,PT,Oñati,100.0
2018,SG_DSR_SILS,,,Oñati,PT,Oñati,100.0
2024,SG_DSR_SILS,,,Ordizia,PT,Ordizia,100.0
2016,SG_DSR_SILS,,,Ordizia,PT,Ordizia,100.0
2020,SG_DSR_SILS,,,Ordizia,PT,Ordizia,100.0
2021,SG_DSR_SILS,,,Ordizia,PT,Ordizia,100.0
2011,SG_DSR_SILS,,,Ordizia,PT,Ordizia,100.0
2018,SG_DSR_SILS,,,Ordizia,PT,Ordizia,100.0
2022,SG_DSR_SILS,,,Ordizia,PT,Ordizia,100.0
2012,SG_DSR_SILS,,,Ordizia,PT,Ordizia,100.0
2014,SG_DSR_SILS,,,Ordizia,PT,Ordizia,100.0
2017,SG_DSR_SILS,,,Ordizia,PT,Ordizia,100.0
2013,SG_DSR_SILS,,,Ordizia,PT,Ordizia,100.0
2015,SG_DSR_SILS,,,Ordizia,PT,Ordizia,100.0
2019,SG_DSR_SILS,,,Ordizia,PT,Ordizia,100.0
2023,SG_DSR_SILS,,,Ordizia,PT,Ordizia,100.0
2010,SG_DSR_SILS,,,Ordizia,PT,Ordizia,100.0
2010,SG_DSR_SILS,,,ES20905,PT,ES20905,0.0
2016,SG_DSR_SILS,,,ES20905,PT,ES20905,0.0
2014,SG_DSR_SILS,,,ES20905,PT,ES20905,0.0
2022,SG_DSR_SILS,,,ES20905,PT,ES20905,0.0
2015,SG_DSR_SILS,,,ES20905,PT,ES20905,0.0
2018,SG_DSR_SILS,,,ES20905,PT,ES20905,0.0
2013,SG_DSR_SILS,,,ES20905,PT,ES20905,0.0
2011,SG_DSR_SILS,,,ES20905,PT,ES20905,0.0
2023,SG_DSR_SILS,,,ES20905,PT,ES20905,0.0
2020,SG_DSR_SILS,,,ES20905,PT,ES20905,0.0
2024,SG_DSR_SILS,,,ES20905,PT,ES20905,0.0
2012,SG_DSR_SILS,,,ES20905,PT,ES20905,0.0
2019,SG_DSR_SILS,,,ES20905,PT,ES20905,0.0
2017,SG_DSR_SILS,,,ES20905,PT,ES20905,0.0
2021,SG_DSR_SILS,,,ES20905,PT,ES20905,0.0
2023,SG_DSR_SILS,,,Orexa,PT,Orexa,0.0
2017,SG_DSR_SILS,,,Orexa,PT,Orexa,0.0
2021,SG_DSR_SILS,,,Orexa,PT,Orexa,0.0
2016,SG_DSR_SILS,,,Orexa,PT,Orexa,0.0
2024,SG_DSR_SILS,,,Orexa,PT,Orexa,0.0
2014,SG_DSR_SILS,,,Orexa,PT,Orexa,0.0
2020,SG_DSR_SILS,,,Orexa,PT,Orexa,0.0
2012,SG_DSR_SILS,,,Orexa,PT,Orexa,0.0
2019,SG_DSR_SILS,,,Orexa,PT,Orexa,0.0
2022,SG_DSR_SILS,,,Orexa,PT,Orexa,0.0
2015,SG_DSR_SILS,,,Orexa,PT,Orexa,0.0
2013,SG_DSR_SILS,,,Orexa,PT,Orexa,0.0
2018,SG_DSR_SILS,,,Orexa,PT,Orexa,0.0
2010,SG_DSR_SILS,,,Orexa,PT,Orexa,0.0
2011,SG_DSR_SILS,,,Orexa,PT,Orexa,0.0
2024,SG_DSR_SILS,,,Orio,PT,Orio,100.0
2018,SG_DSR_SILS,,,Orio,PT,Orio,100.0
2010,SG_DSR_SILS,,,Orio,PT,Orio,100.0
2014,SG_DSR_SILS,,,Orio,PT,Orio,100.0
2022,SG_DSR_SILS,,,Orio,PT,Orio,100.0
2017,SG_DSR_SILS,,,Orio,PT,Orio,100.0
2023,SG_DSR_SILS,,,Orio,PT,Orio,100.0
2019,SG_DSR_SILS,,,Orio,PT,Orio,100.0
2021,SG_DSR_SILS,,,Orio,PT,Orio,100.0
2012,SG_DSR_SILS,,,Orio,PT,Orio,100.0
2015,SG_DSR_SILS,,,Orio,PT,Orio,100.0
2020,SG_DSR_SILS,,,Orio,PT,Orio,100.0
2011,SG_DSR_SILS,,,Orio,PT,Orio,100.0
2016,SG_DSR_SILS,,,Orio,PT,Orio,100.0
2013,SG_DSR_SILS,,,Orio,PT,Orio,100.0
2014,SG_DSR_SILS,,,Ormaiztegi,PT,Ormaiztegi,0.0
2024,SG_DSR_SILS,,,Ormaiztegi,PT,Ormaiztegi,0.0
2013,SG_DSR_SILS,,,Ormaiztegi,PT,Ormaiztegi,0.0
2022,SG_DSR_SILS,,,Ormaiztegi,PT,Ormaiztegi,0.0
2020,SG_DSR_SILS,,,Ormaiztegi,PT,Ormaiztegi,0.0
2010,SG_DSR_SILS,,,Ormaiztegi,PT,Ormaiztegi,0.0
2021,SG_DSR_SILS,,,Ormaiztegi,PT,Ormaiztegi,0.0
2018,SG_DSR_SILS,,,Ormaiztegi,PT,Ormaiztegi,0.0
2012,SG_DSR_SILS,,,Ormaiztegi,PT,Ormaiztegi,0.0
2016,SG_DSR_SILS,,,Ormaiztegi,PT,Ormaiztegi,0.0
2019,SG_DSR_SILS,,,Ormaiztegi,PT,Ormaiztegi,0.0
2017,SG_DSR_SILS,,,Ormaiztegi,PT,Ormaiztegi,0.0
2011,SG_DSR_SILS,,,Ormaiztegi,PT,Ormaiztegi,0.0
2015,SG_DSR_SILS,,,Ormaiztegi,PT,Ormaiztegi,0.0
2023,SG_DSR_SILS,,,Ormaiztegi,PT,Ormaiztegi,0.0
2023,SG_DSR_SILS,,,ES48075,PT,ES48075,0.0
2022,SG_DSR_SILS,,,ES48075,PT,ES48075,0.0
2010,SG_DSR_SILS,,,ES48075,PT,ES48075,0.0
2018,SG_DSR_SILS,,,ES48075,PT,ES48075,0.0
2024,SG_DSR_SILS,,,ES48075,PT,ES48075,0.0
2020,SG_DSR_SILS,,,ES48075,PT,ES48075,0.0
2016,SG_DSR_SILS,,,ES48075,PT,ES48075,0.0
2014,SG_DSR_SILS,,,ES48075,PT,ES48075,0.0
2015,SG_DSR_SILS,,,ES48075,PT,ES48075,0.0
2021,SG_DSR_SILS,,,ES48075,PT,ES48075,0.0
2017,SG_DSR_SILS,,,ES48075,PT,ES48075,0.0
2012,SG_DSR_SILS,,,ES48075,PT,ES48075,0.0
2019,SG_DSR_SILS,,,ES48075,PT,ES48075,0.0
2013,SG_DSR_SILS,,,ES48075,PT,ES48075,0.0
2011,SG_DSR_SILS,,,ES48075,PT,ES48075,0.0
2023,SG_DSR_SILS,,,ES48083,PT,ES48083,100.0
2024,SG_DSR_SILS,,,ES48083,PT,ES48083,100.0
2022,SG_DSR_SILS,,,ES48083,PT,ES48083,100.0
2013,SG_DSR_SILS,,,ES48083,PT,ES48083,100.0
2021,SG_DSR_SILS,,,ES48083,PT,ES48083,100.0
2020,SG_DSR_SILS,,,ES48083,PT,ES48083,100.0
2010,SG_DSR_SILS,,,ES48083,PT,ES48083,100.0
2016,SG_DSR_SILS,,,ES48083,PT,ES48083,100.0
2011,SG_DSR_SILS,,,ES48083,PT,ES48083,100.0
2012,SG_DSR_SILS,,,ES48083,PT,ES48083,100.0
2017,SG_DSR_SILS,,,ES48083,PT,ES48083,100.0
2019,SG_DSR_SILS,,,ES48083,PT,ES48083,100.0
2015,SG_DSR_SILS,,,ES48083,PT,ES48083,100.0
2014,SG_DSR_SILS,,,ES48083,PT,ES48083,100.0
2018,SG_DSR_SILS,,,ES48083,PT,ES48083,100.0
2012,SG_DSR_SILS,,,ES48072,PT,ES48072,0.0
2019,SG_DSR_SILS,,,ES48072,PT,ES48072,0.0
2024,SG_DSR_SILS,,,ES48072,PT,ES48072,0.0
2014,SG_DSR_SILS,,,ES48072,PT,ES48072,0.0
2022,SG_DSR_SILS,,,ES48072,PT,ES48072,0.0
2016,SG_DSR_SILS,,,ES48072,PT,ES48072,0.0
2021,SG_DSR_SILS,,,ES48072,PT,ES48072,0.0
2018,SG_DSR_SILS,,,ES48072,PT,ES48072,0.0
2023,SG_DSR_SILS,,,ES48072,PT,ES48072,0.0
2010,SG_DSR_SILS,,,ES48072,PT,ES48072,0.0
2015,SG_DSR_SILS,,,ES48072,PT,ES48072,0.0
2020,SG_DSR_SILS,,,ES48072,PT,ES48072,0.0
2017,SG_DSR_SILS,,,ES48072,PT,ES48072,0.0
2013,SG_DSR_SILS,,,ES48072,PT,ES48072,0.0
2011,SG_DSR_SILS,,,ES48072,PT,ES48072,0.0
2021,SG_DSR_SILS,,,Oyón-Oion,PT,Oyón-Oion,0.0
2011,SG_DSR_SILS,,,Oyón-Oion,PT,Oyón-Oion,0.0
2024,SG_DSR_SILS,,,Oyón-Oion,PT,Oyón-Oion,0.0
2013,SG_DSR_SILS,,,Oyón-Oion,PT,Oyón-Oion,0.0
2019,SG_DSR_SILS,,,Oyón-Oion,PT,Oyón-Oion,0.0
2018,SG_DSR_SILS,,,Oyón-Oion,PT,Oyón-Oion,0.0
2022,SG_DSR_SILS,,,Oyón-Oion,PT,Oyón-Oion,0.0
2016,SG_DSR_SILS,,,Oyón-Oion,PT,Oyón-Oion,0.0
2017,SG_DSR_SILS,,,Oyón-Oion,PT,Oyón-Oion,0.0
2020,SG_DSR_SILS,,,Oyón-Oion,PT,Oyón-Oion,0.0
2023,SG_DSR_SILS,,,Oyón-Oion,PT,Oyón-Oion,0.0
2014,SG_DSR_SILS,,,Oyón-Oion,PT,Oyón-Oion,0.0
2015,SG_DSR_SILS,,,Oyón-Oion,PT,Oyón-Oion,0.0
2012,SG_DSR_SILS,,,Oyón-Oion,PT,Oyón-Oion,0.0
2010,SG_DSR_SILS,,,Oyón-Oion,PT,Oyón-Oion,0.0
2011,SG_DSR_SILS,,,Pasaia,PT,Pasaia,100.0
2015,SG_DSR_SILS,,,Pasaia,PT,Pasaia,100.0
2024,SG_DSR_SILS,,,Pasaia,PT,Pasaia,100.0
2018,SG_DSR_SILS,,,Pasaia,PT,Pasaia,100.0
2020,SG_DSR_SILS,,,Pasaia,PT,Pasaia,100.0
2023,SG_DSR_SILS,,,Pasaia,PT,Pasaia,100.0
2019,SG_DSR_SILS,,,Pasaia,PT,Pasaia,100.0
2021,SG_DSR_SILS,,,Pasaia,PT,Pasaia,100.0
2013,SG_DSR_SILS,,,Pasaia,PT,Pasaia,100.0
2017,SG_DSR_SILS,,,Pasaia,PT,Pasaia,100.0
2014,SG_DSR_SILS,,,Pasaia,PT,Pasaia,100.0
2022,SG_DSR_SILS,,,Pasaia,PT,Pasaia,100.0
2012,SG_DSR_SILS,,,Pasaia,PT,Pasaia,100.0
2010,SG_DSR_SILS,,,Pasaia,PT,Pasaia,100.0
2016,SG_DSR_SILS,,,Pasaia,PT,Pasaia,100.0
2016,SG_DSR_SILS,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,0.0
2020,SG_DSR_SILS,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,0.0
2021,SG_DSR_SILS,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,0.0
2017,SG_DSR_SILS,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,0.0
2014,SG_DSR_SILS,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,0.0
2018,SG_DSR_SILS,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,0.0
2010,SG_DSR_SILS,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,0.0
2011,SG_DSR_SILS,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,0.0
2013,SG_DSR_SILS,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,0.0
2019,SG_DSR_SILS,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,0.0
2012,SG_DSR_SILS,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,0.0
2024,SG_DSR_SILS,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,0.0
2023,SG_DSR_SILS,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,0.0
2015,SG_DSR_SILS,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,0.0
2022,SG_DSR_SILS,,,Peñacerrada-Urizaharra,PT,Peñacerrada-Urizaharra,0.0
2024,SG_DSR_SILS,,,ES48077,PT,ES48077,100.0
2017,SG_DSR_SILS,,,ES48077,PT,ES48077,100.0
2010,SG_DSR_SILS,,,ES48077,PT,ES48077,100.0
2018,SG_DSR_SILS,,,ES48077,PT,ES48077,100.0
2012,SG_DSR_SILS,,,ES48077,PT,ES48077,100.0
2011,SG_DSR_SILS,,,ES48077,PT,ES48077,100.0
2013,SG_DSR_SILS,,,ES48077,PT,ES48077,100.0
2019,SG_DSR_SILS,,,ES48077,PT,ES48077,100.0
2021,SG_DSR_SILS,,,ES48077,PT,ES48077,100.0
2023,SG_DSR_SILS,,,ES48077,PT,ES48077,100.0
2014,SG_DSR_SILS,,,ES48077,PT,ES48077,100.0
2022,SG_DSR_SILS,,,ES48077,PT,ES48077,100.0
2016,SG_DSR_SILS,,,ES48077,PT,ES48077,100.0
2020,SG_DSR_SILS,,,ES48077,PT,ES48077,100.0
2015,SG_DSR_SILS,,,ES48077,PT,ES48077,100.0
2020,SG_DSR_SILS,,,ES48078,PT,ES48078,100.0
2012,SG_DSR_SILS,,,ES48078,PT,ES48078,100.0
2019,SG_DSR_SILS,,,ES48078,PT,ES48078,100.0
2021,SG_DSR_SILS,,,ES48078,PT,ES48078,100.0
2015,SG_DSR_SILS,,,ES48078,PT,ES48078,100.0
2013,SG_DSR_SILS,,,ES48078,PT,ES48078,100.0
2017,SG_DSR_SILS,,,ES48078,PT,ES48078,100.0
2010,SG_DSR_SILS,,,ES48078,PT,ES48078,100.0
2024,SG_DSR_SILS,,,ES48078,PT,ES48078,100.0
2022,SG_DSR_SILS,,,ES48078,PT,ES48078,100.0
2014,SG_DSR_SILS,,,ES48078,PT,ES48078,100.0
2016,SG_DSR_SILS,,,ES48078,PT,ES48078,100.0
2018,SG_DSR_SILS,,,ES48078,PT,ES48078,100.0
