Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Bergara,Euros,Bergara,2.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Bergara,Euros,Bergara,17.6
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Bergara,Euros,Bergara,0.5
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Bergara,Euros,Bergara,5.7
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Bermeo,Euros,Bermeo,7.7
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Bermeo,Euros,Bermeo,1.9
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Bermeo,Euros,Bermeo,-13.1
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Bermeo,Euros,Bermeo,15.1
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Bermeo,Euros,Bermeo,22.5
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Bermeo,Euros,Bermeo,-5.8
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Bermeo,Euros,Bermeo,-0.4
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Bernedo,Euros,Bernedo,12.2
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Bernedo,Euros,Bernedo,4.5
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Bernedo,Euros,Bernedo,11.3
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Bernedo,Euros,Bernedo,-1.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Bernedo,Euros,Bernedo,-8.6
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Bernedo,Euros,Bernedo,-4.2
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Bernedo,Euros,Bernedo,3.4
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Berriatua,Euros,Berriatua,5.8
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Berriatua,Euros,Berriatua,6.3
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Berriatua,Euros,Berriatua,-18.7
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Berriatua,Euros,Berriatua,0.5
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Berriatua,Euros,Berriatua,-5.4
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Berriatua,Euros,Berriatua,-10.7
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Berriatua,Euros,Berriatua,5.5
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Berriz,Euros,Berriz,-0.3
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Berriz,Euros,Berriz,-1.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Berriz,Euros,Berriz,16.3
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Berriz,Euros,Berriz,4.0
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Berriz,Euros,Berriz,10.7
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Berriz,Euros,Berriz,2.5
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Berriz,Euros,Berriz,-15.5
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Berrobi,Euros,Berrobi,-2.2
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Berrobi,Euros,Berrobi,11.3
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Berrobi,Euros,Berrobi,5.4
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Berrobi,Euros,Berrobi,-0.5
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Berrobi,Euros,Berrobi,-9.8
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Berrobi,Euros,Berrobi,-2.3
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Berrobi,Euros,Berrobi,-3.2
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Bidania-Goiatz,Euros,Bidania-Goiatz,-2.5
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Bidania-Goiatz,Euros,Bidania-Goiatz,-7.2
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Bidania-Goiatz,Euros,Bidania-Goiatz,9.7
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Bidania-Goiatz,Euros,Bidania-Goiatz,-3.9
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Bidania-Goiatz,Euros,Bidania-Goiatz,-9.7
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Bidania-Goiatz,Euros,Bidania-Goiatz,9.7
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Bidania-Goiatz,Euros,Bidania-Goiatz,21.7
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Bilbao,Euros,Bilbao,4.0
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Bilbao,Euros,Bilbao,2.1
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Bilbao,Euros,Bilbao,5.1
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Bilbao,Euros,Bilbao,2.5
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Bilbao,Euros,Bilbao,-6.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Bilbao,Euros,Bilbao,6.3
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Bilbao,Euros,Bilbao,2.8
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Busturia,Euros,Busturia,6.2
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Busturia,Euros,Busturia,0.3
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Busturia,Euros,Busturia,-8.2
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Busturia,Euros,Busturia,-2.1
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Busturia,Euros,Busturia,6.3
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Busturia,Euros,Busturia,0.9
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Busturia,Euros,Busturia,3.7
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Campezo/Kanpezu,Euros,Campezo/Kanpezu,9.6
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Campezo/Kanpezu,Euros,Campezo/Kanpezu,-1.4
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Campezo/Kanpezu,Euros,Campezo/Kanpezu,-9.2
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Campezo/Kanpezu,Euros,Campezo/Kanpezu,6.1
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Campezo/Kanpezu,Euros,Campezo/Kanpezu,-3.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Campezo/Kanpezu,Euros,Campezo/Kanpezu,-1.1
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Campezo/Kanpezu,Euros,Campezo/Kanpezu,4.3
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Deba,Euros,Deba,-3.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Deba,Euros,Deba,10.4
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Deba,Euros,Deba,-14.1
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Deba,Euros,Deba,9.9
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Deba,Euros,Deba,12.0
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Deba,Euros,Deba,11.5
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Deba,Euros,Deba,2.3
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Derio,Euros,Derio,3.1
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Derio,Euros,Derio,3.3
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Derio,Euros,Derio,-1.0
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Derio,Euros,Derio,6.4
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Derio,Euros,Derio,-4.0
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Derio,Euros,Derio,-9.8
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Derio,Euros,Derio,10.7
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Dima,Euros,Dima,-3.8
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Dima,Euros,Dima,-7.3
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Dima,Euros,Dima,2.2
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Dima,Euros,Dima,-4.8
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Dima,Euros,Dima,0.2
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Dima,Euros,Dima,9.5
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Dima,Euros,Dima,5.1
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Donostia / San Sebastián,Euros,Donostia / San Sebastián,-10.4
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Donostia / San Sebastián,Euros,Donostia / San Sebastián,2.7
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Donostia / San Sebastián,Euros,Donostia / San Sebastián,3.8
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Donostia / San Sebastián,Euros,Donostia / San Sebastián,4.2
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Donostia / San Sebastián,Euros,Donostia / San Sebastián,5.5
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Donostia / San Sebastián,Euros,Donostia / San Sebastián,2.4
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Donostia / San Sebastián,Euros,Donostia / San Sebastián,7.6
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Durango,Euros,Durango,3.1
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Durango,Euros,Durango,-0.3
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Durango,Euros,Durango,1.1
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Durango,Euros,Durango,-9.5
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Durango,Euros,Durango,17.5
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Durango,Euros,Durango,6.5
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Durango,Euros,Durango,0.4
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Ea,Euros,Ea,3.9
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Ea,Euros,Ea,-3.2
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Ea,Euros,Ea,6.9
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Ea,Euros,Ea,9.5
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Ea,Euros,Ea,-5.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Ea,Euros,Ea,18.5
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Ea,Euros,Ea,1.8
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Eibar,Euros,Eibar,5.6
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Eibar,Euros,Eibar,8.5
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Eibar,Euros,Eibar,2.1
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Eibar,Euros,Eibar,0.6
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Eibar,Euros,Eibar,4.8
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Eibar,Euros,Eibar,-7.9
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Eibar,Euros,Eibar,5.7
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Elantxobe,Euros,Elantxobe,11.3
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Elantxobe,Euros,Elantxobe,12.9
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Elantxobe,Euros,Elantxobe,-8.8
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Elantxobe,Euros,Elantxobe,-3.6
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Elantxobe,Euros,Elantxobe,8.3
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Elantxobe,Euros,Elantxobe,12.5
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Elantxobe,Euros,Elantxobe,-10.3
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Elburgo/Burgelu,Euros,Elburgo/Burgelu,5.6
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Elburgo/Burgelu,Euros,Elburgo/Burgelu,-0.6
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Elburgo/Burgelu,Euros,Elburgo/Burgelu,-21.2
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Elburgo/Burgelu,Euros,Elburgo/Burgelu,-8.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Elburgo/Burgelu,Euros,Elburgo/Burgelu,11.0
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Elburgo/Burgelu,Euros,Elburgo/Burgelu,-4.6
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Elburgo/Burgelu,Euros,Elburgo/Burgelu,12.0
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Elciego,Euros,Elciego,-24.3
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Elciego,Euros,Elciego,25.7
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Elciego,Euros,Elciego,20.3
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Elciego,Euros,Elciego,5.4
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Elciego,Euros,Elciego,7.4
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Elciego,Euros,Elciego,-8.8
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Elciego,Euros,Elciego,6.8
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Elduain,Euros,Elduain,-11.6
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Elduain,Euros,Elduain,9.0
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Elduain,Euros,Elduain,-19.4
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Elduain,Euros,Elduain,-9.1
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Elduain,Euros,Elduain,16.7
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Elduain,Euros,Elduain,14.8
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Elduain,Euros,Elduain,15.2
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Elgeta,Euros,Elgeta,0.4
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Elgeta,Euros,Elgeta,4.5
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Elgeta,Euros,Elgeta,-17.4
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Elgeta,Euros,Elgeta,24.5
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Elgeta,Euros,Elgeta,-1.7
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Elgeta,Euros,Elgeta,3.3
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Elgeta,Euros,Elgeta,5.5
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Elgoibar,Euros,Elgoibar,1.5
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Elgoibar,Euros,Elgoibar,4.3
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Elgoibar,Euros,Elgoibar,4.1
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Elgoibar,Euros,Elgoibar,-0.9
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Elgoibar,Euros,Elgoibar,5.6
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Elgoibar,Euros,Elgoibar,-8.5
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Elgoibar,Euros,Elgoibar,0.7
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Elorrio,Euros,Elorrio,3.8
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Elorrio,Euros,Elorrio,-12.8
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Elorrio,Euros,Elorrio,4.5
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Elorrio,Euros,Elorrio,6.2
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Elorrio,Euros,Elorrio,-3.2
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Elorrio,Euros,Elorrio,6.8
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Elorrio,Euros,Elorrio,-0.9
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Elvillar/Bilar,Euros,Elvillar/Bilar,7.2
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Elvillar/Bilar,Euros,Elvillar/Bilar,-31.0
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Elvillar/Bilar,Euros,Elvillar/Bilar,7.9
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Elvillar/Bilar,Euros,Elvillar/Bilar,-15.6
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Elvillar/Bilar,Euros,Elvillar/Bilar,25.9
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Elvillar/Bilar,Euros,Elvillar/Bilar,0.6
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Elvillar/Bilar,Euros,Elvillar/Bilar,8.3
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Erandio,Euros,Erandio,7.5
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Erandio,Euros,Erandio,14.1
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Erandio,Euros,Erandio,-16.9
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Erandio,Euros,Erandio,-2.4
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Erandio,Euros,Erandio,0.5
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Erandio,Euros,Erandio,7.8
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Erandio,Euros,Erandio,3.6
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Ereño,Euros,Ereño,-4.6
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Ereño,Euros,Ereño,-17.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Ereño,Euros,Ereño,28.5
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Ereño,Euros,Ereño,12.1
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Ereño,Euros,Ereño,-33.2
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Ereño,Euros,Ereño,-11.2
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Ereño,Euros,Ereño,29.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Ermua,Euros,Ermua,7.5
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Ermua,Euros,Ermua,7.3
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Ermua,Euros,Ermua,7.5
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Ermua,Euros,Ermua,-1.2
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Ermua,Euros,Ermua,-14.6
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Ermua,Euros,Ermua,2.9
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Ermua,Euros,Ermua,2.5
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Errenteria,Euros,Errenteria,7.6
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Errenteria,Euros,Errenteria,7.5
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Errenteria,Euros,Errenteria,0.8
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Errenteria,Euros,Errenteria,0.4
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Errenteria,Euros,Errenteria,7.0
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Errenteria,Euros,Errenteria,3.4
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Errenteria,Euros,Errenteria,-8.4
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Errezil,Euros,Errezil,7.7
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Errezil,Euros,Errezil,0.8
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Errezil,Euros,Errezil,-2.7
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Errezil,Euros,Errezil,9.1
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Errezil,Euros,Errezil,33.6
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Errezil,Euros,Errezil,9.1
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Errezil,Euros,Errezil,9.0
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Erriberagoitia/Ribera Alta,Euros,Erriberagoitia/Ribera Alta,-17.0
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Erriberagoitia/Ribera Alta,Euros,Erriberagoitia/Ribera Alta,13.2
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Erriberagoitia/Ribera Alta,Euros,Erriberagoitia/Ribera Alta,-7.2
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Erriberagoitia/Ribera Alta,Euros,Erriberagoitia/Ribera Alta,0.0
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Erriberagoitia/Ribera Alta,Euros,Erriberagoitia/Ribera Alta,-4.6
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Erriberagoitia/Ribera Alta,Euros,Erriberagoitia/Ribera Alta,18.4
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Erriberagoitia/Ribera Alta,Euros,Erriberagoitia/Ribera Alta,-7.3
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Errigoiti,Euros,Errigoiti,11.5
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Errigoiti,Euros,Errigoiti,7.0
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Errigoiti,Euros,Errigoiti,9.1
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Errigoiti,Euros,Errigoiti,8.7
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Errigoiti,Euros,Errigoiti,5.1
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Errigoiti,Euros,Errigoiti,-11.2
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Errigoiti,Euros,Errigoiti,-12.6
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Eskoriatza,Euros,Eskoriatza,15.5
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Eskoriatza,Euros,Eskoriatza,-17.2
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Eskoriatza,Euros,Eskoriatza,4.5
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Eskoriatza,Euros,Eskoriatza,-19.6
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Eskoriatza,Euros,Eskoriatza,13.1
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Eskoriatza,Euros,Eskoriatza,-0.5
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Eskoriatza,Euros,Eskoriatza,5.2
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Etxebarri,Euros,Etxebarri,0.4
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Etxebarri,Euros,Etxebarri,-8.6
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Etxebarri,Euros,Etxebarri,-3.8
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Etxebarri,Euros,Etxebarri,6.4
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Etxebarri,Euros,Etxebarri,1.0
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Etxebarri,Euros,Etxebarri,14.5
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Etxebarri,Euros,Etxebarri,7.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Etxebarria,Euros,Etxebarria,9.3
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Etxebarria,Euros,Etxebarria,8.6
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Etxebarria,Euros,Etxebarria,5.8
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Etxebarria,Euros,Etxebarria,-2.3
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Etxebarria,Euros,Etxebarria,0.4
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Etxebarria,Euros,Etxebarria,-14.0
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Etxebarria,Euros,Etxebarria,-2.6
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Ezkio-Itsaso,Euros,Ezkio-Itsaso,-0.8
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Ezkio-Itsaso,Euros,Ezkio-Itsaso,-6.6
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Ezkio-Itsaso,Euros,Ezkio-Itsaso,13.7
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Ezkio-Itsaso,Euros,Ezkio-Itsaso,0.0
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Ezkio-Itsaso,Euros,Ezkio-Itsaso,-12.8
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Ezkio-Itsaso,Euros,Ezkio-Itsaso,4.0
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Ezkio-Itsaso,Euros,Ezkio-Itsaso,11.1
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Forua,Euros,Forua,-4.7
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Forua,Euros,Forua,11.7
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Forua,Euros,Forua,2.2
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Forua,Euros,Forua,-0.2
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Forua,Euros,Forua,9.5
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Forua,Euros,Forua,-23.1
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Forua,Euros,Forua,-2.3
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Fruiz,Euros,Fruiz,1.9
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Fruiz,Euros,Fruiz,-3.0
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Fruiz,Euros,Fruiz,-1.9
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Fruiz,Euros,Fruiz,-2.3
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Fruiz,Euros,Fruiz,0.2
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Fruiz,Euros,Fruiz,1.8
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Fruiz,Euros,Fruiz,4.7
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Gabiria,Euros,Gabiria,0.7
2019,Tasa de crecimiento anual del PIB nominal per cápita,,,Gabiria,Euros,Gabiria,13.0
2020,Tasa de crecimiento anual del PIB nominal per cápita,,,Gabiria,Euros,Gabiria,-25.6
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Gabiria,Euros,Gabiria,5.7
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Gabiria,Euros,Gabiria,13.7
2017,Tasa de crecimiento anual del PIB nominal per cápita,,,Gabiria,Euros,Gabiria,6.9
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Gabiria,Euros,Gabiria,-10.1
2015,Tasa de crecimiento anual del PIB nominal per cápita,,,Gaintza,Euros,Gaintza,-0.5
2021,Tasa de crecimiento anual del PIB nominal per cápita,,,Gaintza,Euros,Gaintza,-4.3
2016,Tasa de crecimiento anual del PIB nominal per cápita,,,Gaintza,Euros,Gaintza,-2.0
2018,Tasa de crecimiento anual del PIB nominal per cápita,,,Gaintza,Euros,Gaintza,-2.9
