Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2020,Proporción de viviendas familiares principales que disponen de baño,,,Elduain,Porcentaje,Elduain,95.7
2016,Proporción de viviendas familiares principales que disponen de baño,,,Elduain,Porcentaje,Elduain,94.6
2022,Proporción de viviendas familiares principales que disponen de baño,,,Elduain,Porcentaje,Elduain,94.6
2019,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elduain,Porcentaje,Elduain,100.0
2013,Proporción de viviendas familiares principales que disponen de baño,,,Elduain,Porcentaje,Elduain,94.4
2020,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elduain,Porcentaje,Elduain,100.0
2013,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elduain,Porcentaje,Elduain,100.0
2018,Proporción de viviendas familiares principales que disponen de baño,,,Elduain,Porcentaje,Elduain,94.4
2023,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgeta,Porcentaje,Elgeta,100.0
2016,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgeta,Porcentaje,Elgeta,100.0
2022,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgeta,Porcentaje,Elgeta,100.0
2023,Proporción de viviendas familiares principales que disponen de baño,,,Elgeta,Porcentaje,Elgeta,100.0
2013,Proporción de viviendas familiares principales que disponen de baño,,,Elgeta,Porcentaje,Elgeta,100.0
2015,Proporción de viviendas familiares principales que disponen de baño,,,Elgeta,Porcentaje,Elgeta,100.0
2015,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgeta,Porcentaje,Elgeta,100.0
2018,Proporción de viviendas familiares principales que disponen de baño,,,Elgeta,Porcentaje,Elgeta,100.0
2022,Proporción de viviendas familiares principales que disponen de baño,,,Elgeta,Porcentaje,Elgeta,100.0
2010,Proporción de viviendas familiares principales que disponen de baño,,,Elgeta,Porcentaje,Elgeta,100.0
2010,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgeta,Porcentaje,Elgeta,100.0
2021,Proporción de viviendas familiares principales que disponen de baño,,,Elgeta,Porcentaje,Elgeta,100.0
2019,Proporción de viviendas familiares principales que disponen de baño,,,Elgeta,Porcentaje,Elgeta,100.0
2018,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgeta,Porcentaje,Elgeta,100.0
2016,Proporción de viviendas familiares principales que disponen de baño,,,Elgeta,Porcentaje,Elgeta,100.0
2020,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgeta,Porcentaje,Elgeta,100.0
2020,Proporción de viviendas familiares principales que disponen de baño,,,Elgeta,Porcentaje,Elgeta,100.0
2021,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgeta,Porcentaje,Elgeta,100.0
2019,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgeta,Porcentaje,Elgeta,100.0
2013,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgeta,Porcentaje,Elgeta,100.0
2014,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgeta,Porcentaje,Elgeta,100.0
2014,Proporción de viviendas familiares principales que disponen de baño,,,Elgeta,Porcentaje,Elgeta,100.0
2019,Proporción de viviendas familiares principales que disponen de baño,,,Elgoibar,Porcentaje,Elgoibar,99.9
2010,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgoibar,Porcentaje,Elgoibar,100.0
2023,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgoibar,Porcentaje,Elgoibar,99.9
2019,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgoibar,Porcentaje,Elgoibar,99.9
2015,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgoibar,Porcentaje,Elgoibar,100.0
2018,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgoibar,Porcentaje,Elgoibar,100.0
2013,Proporción de viviendas familiares principales que disponen de baño,,,Elgoibar,Porcentaje,Elgoibar,99.9
2020,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgoibar,Porcentaje,Elgoibar,99.9
2010,Proporción de viviendas familiares principales que disponen de baño,,,Elgoibar,Porcentaje,Elgoibar,99.9
2013,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgoibar,Porcentaje,Elgoibar,100.0
2014,Proporción de viviendas familiares principales que disponen de baño,,,Elgoibar,Porcentaje,Elgoibar,99.9
2020,Proporción de viviendas familiares principales que disponen de baño,,,Elgoibar,Porcentaje,Elgoibar,100.0
2016,Proporción de viviendas familiares principales que disponen de baño,,,Elgoibar,Porcentaje,Elgoibar,99.9
2021,Proporción de viviendas familiares principales que disponen de baño,,,Elgoibar,Porcentaje,Elgoibar,100.0
2018,Proporción de viviendas familiares principales que disponen de baño,,,Elgoibar,Porcentaje,Elgoibar,99.9
2014,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgoibar,Porcentaje,Elgoibar,100.0
2023,Proporción de viviendas familiares principales que disponen de baño,,,Elgoibar,Porcentaje,Elgoibar,100.0
2022,Proporción de viviendas familiares principales que disponen de baño,,,Elgoibar,Porcentaje,Elgoibar,100.0
2021,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgoibar,Porcentaje,Elgoibar,99.9
2016,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgoibar,Porcentaje,Elgoibar,100.0
2022,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elgoibar,Porcentaje,Elgoibar,99.9
2015,Proporción de viviendas familiares principales que disponen de baño,,,Elgoibar,Porcentaje,Elgoibar,99.9
2019,Proporción de viviendas familiares principales que disponen de baño,,,Elorrio,Porcentaje,Elorrio,99.5
2015,Proporción de viviendas familiares principales que disponen de baño,,,Elorrio,Porcentaje,Elorrio,99.6
2013,Proporción de viviendas familiares principales que disponen de baño,,,Elorrio,Porcentaje,Elorrio,99.6
2022,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elorrio,Porcentaje,Elorrio,99.4
2013,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elorrio,Porcentaje,Elorrio,99.4
2014,Proporción de viviendas familiares principales que disponen de baño,,,Elorrio,Porcentaje,Elorrio,99.6
2010,Proporción de viviendas familiares principales que disponen de baño,,,Elorrio,Porcentaje,Elorrio,99.5
2021,Proporción de viviendas familiares principales que disponen de baño,,,Elorrio,Porcentaje,Elorrio,100.0
2015,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elorrio,Porcentaje,Elorrio,99.4
2014,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elorrio,Porcentaje,Elorrio,99.4
2020,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elorrio,Porcentaje,Elorrio,99.3
2016,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elorrio,Porcentaje,Elorrio,99.4
2018,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elorrio,Porcentaje,Elorrio,99.4
2022,Proporción de viviendas familiares principales que disponen de baño,,,Elorrio,Porcentaje,Elorrio,100.0
2020,Proporción de viviendas familiares principales que disponen de baño,,,Elorrio,Porcentaje,Elorrio,100.0
2018,Proporción de viviendas familiares principales que disponen de baño,,,Elorrio,Porcentaje,Elorrio,99.5
2023,Proporción de viviendas familiares principales que disponen de baño,,,Elorrio,Porcentaje,Elorrio,100.0
2016,Proporción de viviendas familiares principales que disponen de baño,,,Elorrio,Porcentaje,Elorrio,99.6
2010,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elorrio,Porcentaje,Elorrio,99.3
2021,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elorrio,Porcentaje,Elorrio,99.3
2023,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elorrio,Porcentaje,Elorrio,99.4
2019,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elorrio,Porcentaje,Elorrio,99.3
2021,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,100.0
2023,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,100.0
2016,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,100.0
2018,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,100.0
2018,Proporción de viviendas familiares principales que disponen de baño,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,99.3
2020,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,100.0
2022,Proporción de viviendas familiares principales que disponen de baño,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,100.0
2019,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,100.0
2015,Proporción de viviendas familiares principales que disponen de baño,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,99.3
2015,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,100.0
2010,Proporción de viviendas familiares principales que disponen de baño,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,99.3
2014,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,100.0
2013,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,100.0
2020,Proporción de viviendas familiares principales que disponen de baño,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,100.0
2022,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,100.0
2014,Proporción de viviendas familiares principales que disponen de baño,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,99.3
2010,Proporción de viviendas familiares principales con acceso a agua corriente,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,100.0
2023,Proporción de viviendas familiares principales que disponen de baño,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,100.0
2021,Proporción de viviendas familiares principales que disponen de baño,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,100.0
2016,Proporción de viviendas familiares principales que disponen de baño,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,99.3
2013,Proporción de viviendas familiares principales que disponen de baño,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,99.3
2019,Proporción de viviendas familiares principales que disponen de baño,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,100.0
2020,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erandio,Porcentaje,Erandio,99.9
2023,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erandio,Porcentaje,Erandio,99.9
2021,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erandio,Porcentaje,Erandio,99.9
2020,Proporción de viviendas familiares principales que disponen de baño,,,Erandio,Porcentaje,Erandio,100.0
2013,Proporción de viviendas familiares principales que disponen de baño,,,Erandio,Porcentaje,Erandio,99.5
2015,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erandio,Porcentaje,Erandio,99.9
2022,Proporción de viviendas familiares principales que disponen de baño,,,Erandio,Porcentaje,Erandio,100.0
2022,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erandio,Porcentaje,Erandio,99.9
2014,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erandio,Porcentaje,Erandio,99.9
2018,Proporción de viviendas familiares principales que disponen de baño,,,Erandio,Porcentaje,Erandio,99.5
2019,Proporción de viviendas familiares principales que disponen de baño,,,Erandio,Porcentaje,Erandio,99.5
2021,Proporción de viviendas familiares principales que disponen de baño,,,Erandio,Porcentaje,Erandio,100.0
2013,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erandio,Porcentaje,Erandio,99.9
2018,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erandio,Porcentaje,Erandio,99.9
2010,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erandio,Porcentaje,Erandio,99.9
2010,Proporción de viviendas familiares principales que disponen de baño,,,Erandio,Porcentaje,Erandio,99.4
2016,Proporción de viviendas familiares principales que disponen de baño,,,Erandio,Porcentaje,Erandio,99.5
2015,Proporción de viviendas familiares principales que disponen de baño,,,Erandio,Porcentaje,Erandio,99.5
2016,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erandio,Porcentaje,Erandio,99.9
2019,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erandio,Porcentaje,Erandio,99.9
2023,Proporción de viviendas familiares principales que disponen de baño,,,Erandio,Porcentaje,Erandio,100.0
2014,Proporción de viviendas familiares principales que disponen de baño,,,Erandio,Porcentaje,Erandio,99.5
2020,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ereño,Porcentaje,Ereño,100.0
2014,Proporción de viviendas familiares principales que disponen de baño,,,Ereño,Porcentaje,Ereño,97.7
2022,Proporción de viviendas familiares principales que disponen de baño,,,Ereño,Porcentaje,Ereño,100.0
2023,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ereño,Porcentaje,Ereño,100.0
2014,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ereño,Porcentaje,Ereño,100.0
2019,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ereño,Porcentaje,Ereño,100.0
2018,Proporción de viviendas familiares principales que disponen de baño,,,Ereño,Porcentaje,Ereño,98.1
2018,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ereño,Porcentaje,Ereño,100.0
2016,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ereño,Porcentaje,Ereño,100.0
2020,Proporción de viviendas familiares principales que disponen de baño,,,Ereño,Porcentaje,Ereño,100.0
2023,Proporción de viviendas familiares principales que disponen de baño,,,Ereño,Porcentaje,Ereño,100.0
2010,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ereño,Porcentaje,Ereño,100.0
2021,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ereño,Porcentaje,Ereño,100.0
2016,Proporción de viviendas familiares principales que disponen de baño,,,Ereño,Porcentaje,Ereño,98.0
2021,Proporción de viviendas familiares principales que disponen de baño,,,Ereño,Porcentaje,Ereño,100.0
2019,Proporción de viviendas familiares principales que disponen de baño,,,Ereño,Porcentaje,Ereño,98.1
2010,Proporción de viviendas familiares principales que disponen de baño,,,Ereño,Porcentaje,Ereño,93.7
2015,Proporción de viviendas familiares principales que disponen de baño,,,Ereño,Porcentaje,Ereño,97.7
2013,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ereño,Porcentaje,Ereño,100.0
2015,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ereño,Porcentaje,Ereño,100.0
2022,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ereño,Porcentaje,Ereño,100.0
2013,Proporción de viviendas familiares principales que disponen de baño,,,Ereño,Porcentaje,Ereño,97.5
2010,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ermua,Porcentaje,Ermua,100.0
2010,Proporción de viviendas familiares principales que disponen de baño,,,Ermua,Porcentaje,Ermua,99.9
2013,Proporción de viviendas familiares principales que disponen de baño,,,Ermua,Porcentaje,Ermua,99.9
2019,Proporción de viviendas familiares principales que disponen de baño,,,Ermua,Porcentaje,Ermua,99.9
2015,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ermua,Porcentaje,Ermua,100.0
2014,Proporción de viviendas familiares principales que disponen de baño,,,Ermua,Porcentaje,Ermua,99.9
2018,Proporción de viviendas familiares principales que disponen de baño,,,Ermua,Porcentaje,Ermua,99.9
2018,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ermua,Porcentaje,Ermua,100.0
2021,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ermua,Porcentaje,Ermua,100.0
2019,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ermua,Porcentaje,Ermua,100.0
2013,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ermua,Porcentaje,Ermua,100.0
2020,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ermua,Porcentaje,Ermua,100.0
2022,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ermua,Porcentaje,Ermua,100.0
2023,Proporción de viviendas familiares principales que disponen de baño,,,Ermua,Porcentaje,Ermua,100.0
2022,Proporción de viviendas familiares principales que disponen de baño,,,Ermua,Porcentaje,Ermua,100.0
2020,Proporción de viviendas familiares principales que disponen de baño,,,Ermua,Porcentaje,Ermua,100.0
2015,Proporción de viviendas familiares principales que disponen de baño,,,Ermua,Porcentaje,Ermua,99.9
2016,Proporción de viviendas familiares principales que disponen de baño,,,Ermua,Porcentaje,Ermua,99.9
2021,Proporción de viviendas familiares principales que disponen de baño,,,Ermua,Porcentaje,Ermua,100.0
2023,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ermua,Porcentaje,Ermua,100.0
2014,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ermua,Porcentaje,Ermua,100.0
2016,Proporción de viviendas familiares principales con acceso a agua corriente,,,Ermua,Porcentaje,Ermua,100.0
2019,Proporción de viviendas familiares principales que disponen de baño,,,Errenteria,Porcentaje,Errenteria,99.7
2014,Proporción de viviendas familiares principales que disponen de baño,,,Errenteria,Porcentaje,Errenteria,99.6
2023,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errenteria,Porcentaje,Errenteria,100.0
2021,Proporción de viviendas familiares principales que disponen de baño,,,Errenteria,Porcentaje,Errenteria,99.8
2010,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errenteria,Porcentaje,Errenteria,100.0
2020,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errenteria,Porcentaje,Errenteria,100.0
2022,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errenteria,Porcentaje,Errenteria,100.0
2016,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errenteria,Porcentaje,Errenteria,100.0
2019,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errenteria,Porcentaje,Errenteria,100.0
2013,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errenteria,Porcentaje,Errenteria,100.0
2016,Proporción de viviendas familiares principales que disponen de baño,,,Errenteria,Porcentaje,Errenteria,99.6
2013,Proporción de viviendas familiares principales que disponen de baño,,,Errenteria,Porcentaje,Errenteria,99.6
2018,Proporción de viviendas familiares principales que disponen de baño,,,Errenteria,Porcentaje,Errenteria,99.6
2023,Proporción de viviendas familiares principales que disponen de baño,,,Errenteria,Porcentaje,Errenteria,99.8
2022,Proporción de viviendas familiares principales que disponen de baño,,,Errenteria,Porcentaje,Errenteria,99.8
2020,Proporción de viviendas familiares principales que disponen de baño,,,Errenteria,Porcentaje,Errenteria,99.7
2015,Proporción de viviendas familiares principales que disponen de baño,,,Errenteria,Porcentaje,Errenteria,99.6
2010,Proporción de viviendas familiares principales que disponen de baño,,,Errenteria,Porcentaje,Errenteria,99.5
2015,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errenteria,Porcentaje,Errenteria,100.0
2014,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errenteria,Porcentaje,Errenteria,100.0
2021,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errenteria,Porcentaje,Errenteria,100.0
2018,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errenteria,Porcentaje,Errenteria,100.0
2021,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errezil,Porcentaje,Errezil,100.0
2016,Proporción de viviendas familiares principales que disponen de baño,,,Errezil,Porcentaje,Errezil,96.9
2020,Proporción de viviendas familiares principales que disponen de baño,,,Errezil,Porcentaje,Errezil,97.8
2015,Proporción de viviendas familiares principales que disponen de baño,,,Errezil,Porcentaje,Errezil,96.8
2014,Proporción de viviendas familiares principales que disponen de baño,,,Errezil,Porcentaje,Errezil,97.4
2010,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errezil,Porcentaje,Errezil,100.0
2013,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errezil,Porcentaje,Errezil,100.0
2020,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errezil,Porcentaje,Errezil,100.0
2014,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errezil,Porcentaje,Errezil,100.0
2022,Proporción de viviendas familiares principales que disponen de baño,,,Errezil,Porcentaje,Errezil,97.8
2019,Proporción de viviendas familiares principales que disponen de baño,,,Errezil,Porcentaje,Errezil,96.8
2021,Proporción de viviendas familiares principales que disponen de baño,,,Errezil,Porcentaje,Errezil,97.9
2023,Proporción de viviendas familiares principales que disponen de baño,,,Errezil,Porcentaje,Errezil,98.4
2018,Proporción de viviendas familiares principales que disponen de baño,,,Errezil,Porcentaje,Errezil,97.3
2013,Proporción de viviendas familiares principales que disponen de baño,,,Errezil,Porcentaje,Errezil,97.4
2010,Proporción de viviendas familiares principales que disponen de baño,,,Errezil,Porcentaje,Errezil,95.7
2015,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errezil,Porcentaje,Errezil,100.0
2023,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errezil,Porcentaje,Errezil,100.0
2019,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errezil,Porcentaje,Errezil,100.0
2016,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errezil,Porcentaje,Errezil,100.0
2018,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errezil,Porcentaje,Errezil,100.0
2022,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errezil,Porcentaje,Errezil,100.0
2022,Proporción de viviendas familiares principales que disponen de baño,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,94.3
2019,Proporción de viviendas familiares principales que disponen de baño,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,93.3
2021,Proporción de viviendas familiares principales que disponen de baño,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,93.9
2023,Proporción de viviendas familiares principales que disponen de baño,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,94.7
2016,Proporción de viviendas familiares principales que disponen de baño,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,93.1
2018,Proporción de viviendas familiares principales que disponen de baño,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,93.6
2019,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,98.5
2010,Proporción de viviendas familiares principales que disponen de baño,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,91.9
2013,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,98.8
2014,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,98.8
2023,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,98.6
2014,Proporción de viviendas familiares principales que disponen de baño,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,93.2
2015,Proporción de viviendas familiares principales que disponen de baño,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,92.9
2013,Proporción de viviendas familiares principales que disponen de baño,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,93.9
2016,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,98.7
2020,Proporción de viviendas familiares principales que disponen de baño,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,93.6
2010,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,98.1
2022,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,98.6
2018,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,98.5
2021,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,98.6
2020,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,98.5
2015,Proporción de viviendas familiares principales con acceso a agua corriente,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,98.8
2013,Proporción de viviendas familiares principales que disponen de baño,,,Errigoiti,Porcentaje,Errigoiti,97.0
2010,Proporción de viviendas familiares principales que disponen de baño,,,Errigoiti,Porcentaje,Errigoiti,96.5
2014,Proporción de viviendas familiares principales que disponen de baño,,,Errigoiti,Porcentaje,Errigoiti,95.9
2023,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errigoiti,Porcentaje,Errigoiti,98.1
2014,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errigoiti,Porcentaje,Errigoiti,98.0
2021,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errigoiti,Porcentaje,Errigoiti,98.0
2010,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errigoiti,Porcentaje,Errigoiti,98.5
2018,Proporción de viviendas familiares principales que disponen de baño,,,Errigoiti,Porcentaje,Errigoiti,95.9
2022,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errigoiti,Porcentaje,Errigoiti,98.1
2013,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errigoiti,Porcentaje,Errigoiti,98.0
2015,Proporción de viviendas familiares principales que disponen de baño,,,Errigoiti,Porcentaje,Errigoiti,95.9
2020,Proporción de viviendas familiares principales que disponen de baño,,,Errigoiti,Porcentaje,Errigoiti,100.0
2020,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errigoiti,Porcentaje,Errigoiti,98.0
2019,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errigoiti,Porcentaje,Errigoiti,97.9
2016,Proporción de viviendas familiares principales que disponen de baño,,,Errigoiti,Porcentaje,Errigoiti,95.9
2019,Proporción de viviendas familiares principales que disponen de baño,,,Errigoiti,Porcentaje,Errigoiti,96.4
2023,Proporción de viviendas familiares principales que disponen de baño,,,Errigoiti,Porcentaje,Errigoiti,100.0
2022,Proporción de viviendas familiares principales que disponen de baño,,,Errigoiti,Porcentaje,Errigoiti,100.0
2016,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errigoiti,Porcentaje,Errigoiti,98.0
2018,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errigoiti,Porcentaje,Errigoiti,98.0
2021,Proporción de viviendas familiares principales que disponen de baño,,,Errigoiti,Porcentaje,Errigoiti,100.0
2015,Proporción de viviendas familiares principales con acceso a agua corriente,,,Errigoiti,Porcentaje,Errigoiti,98.0
2010,Proporción de viviendas familiares principales que disponen de baño,,,Eskoriatza,Porcentaje,Eskoriatza,99.6
2015,Proporción de viviendas familiares principales con acceso a agua corriente,,,Eskoriatza,Porcentaje,Eskoriatza,99.8
2023,Proporción de viviendas familiares principales con acceso a agua corriente,,,Eskoriatza,Porcentaje,Eskoriatza,99.7
2014,Proporción de viviendas familiares principales que disponen de baño,,,Eskoriatza,Porcentaje,Eskoriatza,99.6
2020,Proporción de viviendas familiares principales que disponen de baño,,,Eskoriatza,Porcentaje,Eskoriatza,99.6
2021,Proporción de viviendas familiares principales que disponen de baño,,,Eskoriatza,Porcentaje,Eskoriatza,99.7
2018,Proporción de viviendas familiares principales que disponen de baño,,,Eskoriatza,Porcentaje,Eskoriatza,99.6
2018,Proporción de viviendas familiares principales con acceso a agua corriente,,,Eskoriatza,Porcentaje,Eskoriatza,99.6
