Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Beizama,Porcentaje,Beizama,93.4
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Beizama,Porcentaje,Beizama,79.7
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Beizama,Porcentaje,Beizama,94.9
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Beizama,Porcentaje,Beizama,85.7
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Beizama,Porcentaje,Beizama,89.3
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Beizama,Porcentaje,Beizama,89.5
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Beizama,Porcentaje,Beizama,87.3
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Beizama,Porcentaje,Beizama,89.5
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Beizama,Porcentaje,Beizama,91.1
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Beizama,Porcentaje,Beizama,91.1
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Beizama,Porcentaje,Beizama,83.6
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Beizama,Porcentaje,Beizama,83.1
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Belauntza,Porcentaje,Belauntza,100.0
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Belauntza,Porcentaje,Belauntza,100.0
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Belauntza,Porcentaje,Belauntza,100.0
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Belauntza,Porcentaje,Belauntza,100.0
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Belauntza,Porcentaje,Belauntza,100.0
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Belauntza,Porcentaje,Belauntza,100.0
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Belauntza,Porcentaje,Belauntza,100.0
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Belauntza,Porcentaje,Belauntza,100.0
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Belauntza,Porcentaje,Belauntza,100.0
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Belauntza,Porcentaje,Belauntza,100.0
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Belauntza,Porcentaje,Belauntza,100.0
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Belauntza,Porcentaje,Belauntza,100.0
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Belauntza,Porcentaje,Belauntza,100.0
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Belauntza,Porcentaje,Belauntza,100.0
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Belauntza,Porcentaje,Belauntza,100.0
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Belauntza,Porcentaje,Belauntza,100.0
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Belauntza,Porcentaje,Belauntza,100.0
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Belauntza,Porcentaje,Belauntza,100.0
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Belauntza,Porcentaje,Belauntza,100.0
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Belauntza,Porcentaje,Belauntza,100.0
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Belauntza,Porcentaje,Belauntza,100.0
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Belauntza,Porcentaje,Belauntza,100.0
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Berango,Porcentaje,Berango,99.8
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berango,Porcentaje,Berango,100.0
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berango,Porcentaje,Berango,100.0
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berango,Porcentaje,Berango,99.9
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berango,Porcentaje,Berango,99.9
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Berango,Porcentaje,Berango,99.9
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Berango,Porcentaje,Berango,99.8
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Berango,Porcentaje,Berango,99.8
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Berango,Porcentaje,Berango,99.8
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berango,Porcentaje,Berango,100.0
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berango,Porcentaje,Berango,99.9
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berango,Porcentaje,Berango,100.0
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Berango,Porcentaje,Berango,99.8
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berango,Porcentaje,Berango,99.9
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Berango,Porcentaje,Berango,99.8
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Berango,Porcentaje,Berango,99.8
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berango,Porcentaje,Berango,99.9
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berango,Porcentaje,Berango,100.0
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berango,Porcentaje,Berango,99.9
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Berango,Porcentaje,Berango,99.8
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Berango,Porcentaje,Berango,99.8
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Berango,Porcentaje,Berango,99.8
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berantevilla,Porcentaje,Berantevilla,98.9
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Berantevilla,Porcentaje,Berantevilla,100.0
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berantevilla,Porcentaje,Berantevilla,99.0
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Berantevilla,Porcentaje,Berantevilla,100.0
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Berantevilla,Porcentaje,Berantevilla,100.0
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berantevilla,Porcentaje,Berantevilla,99.4
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Berantevilla,Porcentaje,Berantevilla,100.0
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Berantevilla,Porcentaje,Berantevilla,100.0
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berantevilla,Porcentaje,Berantevilla,98.4
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Berantevilla,Porcentaje,Berantevilla,100.0
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Berantevilla,Porcentaje,Berantevilla,100.0
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berantevilla,Porcentaje,Berantevilla,99.0
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berantevilla,Porcentaje,Berantevilla,98.4
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berantevilla,Porcentaje,Berantevilla,98.9
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Berantevilla,Porcentaje,Berantevilla,100.0
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berantevilla,Porcentaje,Berantevilla,99.0
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berantevilla,Porcentaje,Berantevilla,97.3
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Berantevilla,Porcentaje,Berantevilla,100.0
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berantevilla,Porcentaje,Berantevilla,99.5
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Berantevilla,Porcentaje,Berantevilla,100.0
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berantevilla,Porcentaje,Berantevilla,97.9
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Berantevilla,Porcentaje,Berantevilla,100.0
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berastegi,Porcentaje,Berastegi,99.3
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berastegi,Porcentaje,Berastegi,99.3
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berastegi,Porcentaje,Berastegi,99.3
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berastegi,Porcentaje,Berastegi,99.3
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berastegi,Porcentaje,Berastegi,99.5
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Berastegi,Porcentaje,Berastegi,99.7
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Berastegi,Porcentaje,Berastegi,100.0
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Berastegi,Porcentaje,Berastegi,100.0
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Berastegi,Porcentaje,Berastegi,100.0
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Berastegi,Porcentaje,Berastegi,100.0
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Berastegi,Porcentaje,Berastegi,100.0
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Berastegi,Porcentaje,Berastegi,100.0
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Berastegi,Porcentaje,Berastegi,100.0
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berastegi,Porcentaje,Berastegi,99.3
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berastegi,Porcentaje,Berastegi,99.2
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berastegi,Porcentaje,Berastegi,99.2
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berastegi,Porcentaje,Berastegi,99.3
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berastegi,Porcentaje,Berastegi,99.5
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berastegi,Porcentaje,Berastegi,99.0
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Berastegi,Porcentaje,Berastegi,100.0
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Berastegi,Porcentaje,Berastegi,100.0
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Berastegi,Porcentaje,Berastegi,100.0
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bergara,Porcentaje,Bergara,99.4
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Bergara,Porcentaje,Bergara,99.9
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bergara,Porcentaje,Bergara,99.5
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bergara,Porcentaje,Bergara,99.6
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bergara,Porcentaje,Bergara,99.5
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bergara,Porcentaje,Bergara,99.5
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Bergara,Porcentaje,Bergara,100.0
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Bergara,Porcentaje,Bergara,100.0
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Bergara,Porcentaje,Bergara,100.0
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Bergara,Porcentaje,Bergara,99.9
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Bergara,Porcentaje,Bergara,99.9
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bergara,Porcentaje,Bergara,99.5
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bergara,Porcentaje,Bergara,99.7
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Bergara,Porcentaje,Bergara,100.0
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Bergara,Porcentaje,Bergara,99.9
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bergara,Porcentaje,Bergara,99.5
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Bergara,Porcentaje,Bergara,100.0
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bergara,Porcentaje,Bergara,99.6
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Bergara,Porcentaje,Bergara,99.9
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Bergara,Porcentaje,Bergara,100.0
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bergara,Porcentaje,Bergara,99.5
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bergara,Porcentaje,Bergara,99.6
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bermeo,Porcentaje,Bermeo,99.9
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bermeo,Porcentaje,Bermeo,99.9
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bermeo,Porcentaje,Bermeo,99.9
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bermeo,Porcentaje,Bermeo,98.9
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Bermeo,Porcentaje,Bermeo,100.0
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Bermeo,Porcentaje,Bermeo,100.0
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Bermeo,Porcentaje,Bermeo,100.0
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Bermeo,Porcentaje,Bermeo,100.0
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Bermeo,Porcentaje,Bermeo,100.0
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Bermeo,Porcentaje,Bermeo,100.0
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Bermeo,Porcentaje,Bermeo,100.0
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bermeo,Porcentaje,Bermeo,98.8
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Bermeo,Porcentaje,Bermeo,100.0
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bermeo,Porcentaje,Bermeo,99.9
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Bermeo,Porcentaje,Bermeo,100.0
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Bermeo,Porcentaje,Bermeo,100.0
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bermeo,Porcentaje,Bermeo,99.0
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bermeo,Porcentaje,Bermeo,98.9
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Bermeo,Porcentaje,Bermeo,100.0
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bermeo,Porcentaje,Bermeo,98.9
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bermeo,Porcentaje,Bermeo,98.8
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bermeo,Porcentaje,Bermeo,98.8
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Bernedo,Porcentaje,Bernedo,100.0
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Bernedo,Porcentaje,Bernedo,100.0
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bernedo,Porcentaje,Bernedo,95.9
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bernedo,Porcentaje,Bernedo,96.5
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bernedo,Porcentaje,Bernedo,96.4
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bernedo,Porcentaje,Bernedo,97.0
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Bernedo,Porcentaje,Bernedo,100.0
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Bernedo,Porcentaje,Bernedo,100.0
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bernedo,Porcentaje,Bernedo,96.5
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Bernedo,Porcentaje,Bernedo,100.0
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Bernedo,Porcentaje,Bernedo,100.0
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bernedo,Porcentaje,Bernedo,96.7
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Bernedo,Porcentaje,Bernedo,100.0
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bernedo,Porcentaje,Bernedo,97.2
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bernedo,Porcentaje,Bernedo,95.9
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bernedo,Porcentaje,Bernedo,96.2
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Bernedo,Porcentaje,Bernedo,100.0
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bernedo,Porcentaje,Bernedo,97.0
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bernedo,Porcentaje,Bernedo,96.2
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Bernedo,Porcentaje,Bernedo,100.0
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Bernedo,Porcentaje,Bernedo,100.0
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Bernedo,Porcentaje,Bernedo,100.0
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriatua,Porcentaje,Berriatua,99.8
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriatua,Porcentaje,Berriatua,98.8
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriatua,Porcentaje,Berriatua,98.6
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriatua,Porcentaje,Berriatua,99.8
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriatua,Porcentaje,Berriatua,99.8
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriatua,Porcentaje,Berriatua,100.0
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriatua,Porcentaje,Berriatua,100.0
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriatua,Porcentaje,Berriatua,100.0
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriatua,Porcentaje,Berriatua,100.0
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriatua,Porcentaje,Berriatua,100.0
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriatua,Porcentaje,Berriatua,100.0
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriatua,Porcentaje,Berriatua,100.0
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriatua,Porcentaje,Berriatua,100.0
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriatua,Porcentaje,Berriatua,100.0
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriatua,Porcentaje,Berriatua,99.1
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriatua,Porcentaje,Berriatua,98.8
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriatua,Porcentaje,Berriatua,100.0
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriatua,Porcentaje,Berriatua,98.6
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriatua,Porcentaje,Berriatua,100.0
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriatua,Porcentaje,Berriatua,99.8
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriatua,Porcentaje,Berriatua,98.8
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriatua,Porcentaje,Berriatua,99.8
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriz,Porcentaje,Berriz,99.8
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriz,Porcentaje,Berriz,99.8
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriz,Porcentaje,Berriz,99.9
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriz,Porcentaje,Berriz,100.0
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriz,Porcentaje,Berriz,99.9
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriz,Porcentaje,Berriz,99.9
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriz,Porcentaje,Berriz,100.0
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriz,Porcentaje,Berriz,100.0
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriz,Porcentaje,Berriz,99.9
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriz,Porcentaje,Berriz,100.0
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriz,Porcentaje,Berriz,100.0
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriz,Porcentaje,Berriz,100.0
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriz,Porcentaje,Berriz,99.7
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriz,Porcentaje,Berriz,99.7
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriz,Porcentaje,Berriz,99.7
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriz,Porcentaje,Berriz,99.9
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriz,Porcentaje,Berriz,99.7
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriz,Porcentaje,Berriz,99.9
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriz,Porcentaje,Berriz,99.6
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriz,Porcentaje,Berriz,100.0
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Berriz,Porcentaje,Berriz,99.9
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berriz,Porcentaje,Berriz,99.9
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berrobi,Porcentaje,Berrobi,98.7
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berrobi,Porcentaje,Berrobi,99.6
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berrobi,Porcentaje,Berrobi,99.6
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berrobi,Porcentaje,Berrobi,99.6
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berrobi,Porcentaje,Berrobi,99.5
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berrobi,Porcentaje,Berrobi,100.0
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berrobi,Porcentaje,Berrobi,99.6
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Berrobi,Porcentaje,Berrobi,100.0
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Berrobi,Porcentaje,Berrobi,100.0
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Berrobi,Porcentaje,Berrobi,100.0
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Berrobi,Porcentaje,Berrobi,100.0
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Berrobi,Porcentaje,Berrobi,100.0
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Berrobi,Porcentaje,Berrobi,100.0
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Berrobi,Porcentaje,Berrobi,100.0
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Berrobi,Porcentaje,Berrobi,100.0
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Berrobi,Porcentaje,Berrobi,100.0
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Berrobi,Porcentaje,Berrobi,100.0
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Berrobi,Porcentaje,Berrobi,100.0
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berrobi,Porcentaje,Berrobi,99.6
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berrobi,Porcentaje,Berrobi,99.6
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berrobi,Porcentaje,Berrobi,99.6
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Berrobi,Porcentaje,Berrobi,99.6
2013,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,98.4
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2014,Proporción de la población que utiliza servicios básicos de agua potable,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2013,Proporción de la población que utiliza servicios básicos de agua potable,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2015,Proporción de la población que utiliza servicios básicos de agua potable,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2015,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2019,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,99.5
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2023,Proporción de la población que utiliza servicios básicos de agua potable,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2018,Proporción de la población que utiliza servicios básicos de agua potable,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2018,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2020,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,99.5
2014,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2019,Proporción de la población que utiliza servicios básicos de agua potable,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,100.0
2022,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bilbao,Porcentaje,Bilbao,100.0
2021,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bilbao,Porcentaje,Bilbao,100.0
2016,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bilbao,Porcentaje,Bilbao,99.6
2010,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bilbao,Porcentaje,Bilbao,99.6
2020,Proporción de la población que utiliza servicios básicos de agua potable,,,Bilbao,Porcentaje,Bilbao,100.0
2022,Proporción de la población que utiliza servicios básicos de agua potable,,,Bilbao,Porcentaje,Bilbao,100.0
2010,Proporción de la población que utiliza servicios básicos de agua potable,,,Bilbao,Porcentaje,Bilbao,100.0
2016,Proporción de la población que utiliza servicios básicos de agua potable,,,Bilbao,Porcentaje,Bilbao,100.0
2021,Proporción de la población que utiliza servicios básicos de agua potable,,,Bilbao,Porcentaje,Bilbao,100.0
2023,Proporción de la población que utiliza servicios básicos de saneamiento,,,Bilbao,Porcentaje,Bilbao,100.0
