Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2010,Superficie forestal en proporción a la superficie total,,,Ea,Porcentaje,Ea,69.6
2019,Superficie forestal en proporción a la superficie total,,,Ea,Porcentaje,Ea,70.3
2020,Superficie forestal en proporción a la superficie total,,,Ea,Porcentaje,Ea,70.4
2016,Superficie forestal en proporción a la superficie total,,,Ea,Porcentaje,Ea,71.1
2018,Superficie forestal en proporción a la superficie total,,,Ea,Porcentaje,Ea,69.3
2019,Superficie forestal en proporción a la superficie total,,,Eibar,Porcentaje,Eibar,65.5
2018,Superficie forestal en proporción a la superficie total,,,Eibar,Porcentaje,Eibar,65.2
2016,Superficie forestal en proporción a la superficie total,,,Eibar,Porcentaje,Eibar,66.6
2021,Superficie forestal en proporción a la superficie total,,,Eibar,Porcentaje,Eibar,65.8
2010,Superficie forestal en proporción a la superficie total,,,Eibar,Porcentaje,Eibar,72.9
2020,Superficie forestal en proporción a la superficie total,,,Eibar,Porcentaje,Eibar,65.5
2022,Superficie forestal en proporción a la superficie total,,,Eibar,Porcentaje,Eibar,65.9
2018,Superficie forestal en proporción a la superficie total,,,Elantxobe,Porcentaje,Elantxobe,74.9
2020,Superficie forestal en proporción a la superficie total,,,Elantxobe,Porcentaje,Elantxobe,74.5
2016,Superficie forestal en proporción a la superficie total,,,Elantxobe,Porcentaje,Elantxobe,74.9
2010,Superficie forestal en proporción a la superficie total,,,Elantxobe,Porcentaje,Elantxobe,80.5
2022,Superficie forestal en proporción a la superficie total,,,Elantxobe,Porcentaje,Elantxobe,74.7
2021,Superficie forestal en proporción a la superficie total,,,Elantxobe,Porcentaje,Elantxobe,74.5
2019,Superficie forestal en proporción a la superficie total,,,Elantxobe,Porcentaje,Elantxobe,74.5
2020,Superficie forestal en proporción a la superficie total,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,22.4
2019,Superficie forestal en proporción a la superficie total,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,22.4
2016,Superficie forestal en proporción a la superficie total,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,22.5
2021,Superficie forestal en proporción a la superficie total,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,22.4
2022,Superficie forestal en proporción a la superficie total,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,22.5
2010,Superficie forestal en proporción a la superficie total,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,22.2
2018,Superficie forestal en proporción a la superficie total,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,22.5
2019,Superficie forestal en proporción a la superficie total,,,Elciego,Porcentaje,Elciego,9.1
2020,Superficie forestal en proporción a la superficie total,,,Elciego,Porcentaje,Elciego,9.1
2016,Superficie forestal en proporción a la superficie total,,,Elciego,Porcentaje,Elciego,9.1
2021,Superficie forestal en proporción a la superficie total,,,Elciego,Porcentaje,Elciego,9.1
2022,Superficie forestal en proporción a la superficie total,,,Elciego,Porcentaje,Elciego,9.0
2010,Superficie forestal en proporción a la superficie total,,,Elciego,Porcentaje,Elciego,6.9
2018,Superficie forestal en proporción a la superficie total,,,Elciego,Porcentaje,Elciego,9.1
2010,Superficie forestal en proporción a la superficie total,,,Elduain,Porcentaje,Elduain,90.6
2022,Superficie forestal en proporción a la superficie total,,,Elduain,Porcentaje,Elduain,89.8
2021,Superficie forestal en proporción a la superficie total,,,Elduain,Porcentaje,Elduain,90.0
2020,Superficie forestal en proporción a la superficie total,,,Elduain,Porcentaje,Elduain,90.0
2019,Superficie forestal en proporción a la superficie total,,,Elduain,Porcentaje,Elduain,90.0
2018,Superficie forestal en proporción a la superficie total,,,Elduain,Porcentaje,Elduain,88.9
2016,Superficie forestal en proporción a la superficie total,,,Elduain,Porcentaje,Elduain,90.4
2018,Superficie forestal en proporción a la superficie total,,,Elgeta,Porcentaje,Elgeta,78.9
2021,Superficie forestal en proporción a la superficie total,,,Elgeta,Porcentaje,Elgeta,79.6
2016,Superficie forestal en proporción a la superficie total,,,Elgeta,Porcentaje,Elgeta,82.2
2010,Superficie forestal en proporción a la superficie total,,,Elgeta,Porcentaje,Elgeta,83.3
2019,Superficie forestal en proporción a la superficie total,,,Elgeta,Porcentaje,Elgeta,79.2
2020,Superficie forestal en proporción a la superficie total,,,Elgeta,Porcentaje,Elgeta,79.3
2022,Superficie forestal en proporción a la superficie total,,,Elgeta,Porcentaje,Elgeta,79.6
2016,Superficie forestal en proporción a la superficie total,,,Elgoibar,Porcentaje,Elgoibar,69.1
2018,Superficie forestal en proporción a la superficie total,,,Elgoibar,Porcentaje,Elgoibar,66.6
2019,Superficie forestal en proporción a la superficie total,,,Elgoibar,Porcentaje,Elgoibar,66.6
2020,Superficie forestal en proporción a la superficie total,,,Elgoibar,Porcentaje,Elgoibar,67.1
2022,Superficie forestal en proporción a la superficie total,,,Elgoibar,Porcentaje,Elgoibar,67.7
2021,Superficie forestal en proporción a la superficie total,,,Elgoibar,Porcentaje,Elgoibar,67.5
2010,Superficie forestal en proporción a la superficie total,,,Elgoibar,Porcentaje,Elgoibar,68.8
2021,Superficie forestal en proporción a la superficie total,,,Elorrio,Porcentaje,Elorrio,67.5
2010,Superficie forestal en proporción a la superficie total,,,Elorrio,Porcentaje,Elorrio,69.4
2018,Superficie forestal en proporción a la superficie total,,,Elorrio,Porcentaje,Elorrio,66.2
2022,Superficie forestal en proporción a la superficie total,,,Elorrio,Porcentaje,Elorrio,67.5
2020,Superficie forestal en proporción a la superficie total,,,Elorrio,Porcentaje,Elorrio,67.3
2019,Superficie forestal en proporción a la superficie total,,,Elorrio,Porcentaje,Elorrio,66.1
2016,Superficie forestal en proporción a la superficie total,,,Elorrio,Porcentaje,Elorrio,68.9
2016,Superficie forestal en proporción a la superficie total,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,3.3
2018,Superficie forestal en proporción a la superficie total,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,3.3
2021,Superficie forestal en proporción a la superficie total,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,3.3
2020,Superficie forestal en proporción a la superficie total,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,3.3
2019,Superficie forestal en proporción a la superficie total,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,3.3
2022,Superficie forestal en proporción a la superficie total,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,3.3
2010,Superficie forestal en proporción a la superficie total,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,3.8
2019,Superficie forestal en proporción a la superficie total,,,Erandio,Porcentaje,Erandio,23.7
2021,Superficie forestal en proporción a la superficie total,,,Erandio,Porcentaje,Erandio,24.0
2010,Superficie forestal en proporción a la superficie total,,,Erandio,Porcentaje,Erandio,22.9
2020,Superficie forestal en proporción a la superficie total,,,Erandio,Porcentaje,Erandio,24.0
2018,Superficie forestal en proporción a la superficie total,,,Erandio,Porcentaje,Erandio,23.7
2016,Superficie forestal en proporción a la superficie total,,,Erandio,Porcentaje,Erandio,23.8
2022,Superficie forestal en proporción a la superficie total,,,Erandio,Porcentaje,Erandio,24.0
2022,Superficie forestal en proporción a la superficie total,,,Ereño,Porcentaje,Ereño,82.6
2021,Superficie forestal en proporción a la superficie total,,,Ereño,Porcentaje,Ereño,82.6
2010,Superficie forestal en proporción a la superficie total,,,Ereño,Porcentaje,Ereño,81.2
2019,Superficie forestal en proporción a la superficie total,,,Ereño,Porcentaje,Ereño,82.3
2018,Superficie forestal en proporción a la superficie total,,,Ereño,Porcentaje,Ereño,81.8
2020,Superficie forestal en proporción a la superficie total,,,Ereño,Porcentaje,Ereño,82.5
2016,Superficie forestal en proporción a la superficie total,,,Ereño,Porcentaje,Ereño,82.8
2021,Superficie forestal en proporción a la superficie total,,,Ermua,Porcentaje,Ermua,54.8
2018,Superficie forestal en proporción a la superficie total,,,Ermua,Porcentaje,Ermua,54.7
2019,Superficie forestal en proporción a la superficie total,,,Ermua,Porcentaje,Ermua,54.7
2022,Superficie forestal en proporción a la superficie total,,,Ermua,Porcentaje,Ermua,54.9
2016,Superficie forestal en proporción a la superficie total,,,Ermua,Porcentaje,Ermua,58.2
2020,Superficie forestal en proporción a la superficie total,,,Ermua,Porcentaje,Ermua,53.8
2010,Superficie forestal en proporción a la superficie total,,,Ermua,Porcentaje,Ermua,72.4
2022,Superficie forestal en proporción a la superficie total,,,Errenteria,Porcentaje,Errenteria,66.7
2021,Superficie forestal en proporción a la superficie total,,,Errenteria,Porcentaje,Errenteria,66.7
2018,Superficie forestal en proporción a la superficie total,,,Errenteria,Porcentaje,Errenteria,66.1
2010,Superficie forestal en proporción a la superficie total,,,Errenteria,Porcentaje,Errenteria,67.9
2020,Superficie forestal en proporción a la superficie total,,,Errenteria,Porcentaje,Errenteria,66.5
2016,Superficie forestal en proporción a la superficie total,,,Errenteria,Porcentaje,Errenteria,68.0
2019,Superficie forestal en proporción a la superficie total,,,Errenteria,Porcentaje,Errenteria,66.5
2016,Superficie forestal en proporción a la superficie total,,,Errezil,Porcentaje,Errezil,59.8
2019,Superficie forestal en proporción a la superficie total,,,Errezil,Porcentaje,Errezil,58.4
2010,Superficie forestal en proporción a la superficie total,,,Errezil,Porcentaje,Errezil,60.5
2022,Superficie forestal en proporción a la superficie total,,,Errezil,Porcentaje,Errezil,59.2
2021,Superficie forestal en proporción a la superficie total,,,Errezil,Porcentaje,Errezil,59.0
2020,Superficie forestal en proporción a la superficie total,,,Errezil,Porcentaje,Errezil,59.1
2018,Superficie forestal en proporción a la superficie total,,,Errezil,Porcentaje,Errezil,58.1
2019,Superficie forestal en proporción a la superficie total,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,49.9
2022,Superficie forestal en proporción a la superficie total,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,49.8
2010,Superficie forestal en proporción a la superficie total,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,49.5
2020,Superficie forestal en proporción a la superficie total,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,49.8
2018,Superficie forestal en proporción a la superficie total,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,49.9
2016,Superficie forestal en proporción a la superficie total,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,49.9
2021,Superficie forestal en proporción a la superficie total,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,49.8
2022,Superficie forestal en proporción a la superficie total,,,Errigoiti,Porcentaje,Errigoiti,69.2
2010,Superficie forestal en proporción a la superficie total,,,Errigoiti,Porcentaje,Errigoiti,70.7
2018,Superficie forestal en proporción a la superficie total,,,Errigoiti,Porcentaje,Errigoiti,68.6
2021,Superficie forestal en proporción a la superficie total,,,Errigoiti,Porcentaje,Errigoiti,69.3
2020,Superficie forestal en proporción a la superficie total,,,Errigoiti,Porcentaje,Errigoiti,69.7
2019,Superficie forestal en proporción a la superficie total,,,Errigoiti,Porcentaje,Errigoiti,69.2
2016,Superficie forestal en proporción a la superficie total,,,Errigoiti,Porcentaje,Errigoiti,71.6
2018,Superficie forestal en proporción a la superficie total,,,Eskoriatza,Porcentaje,Eskoriatza,61.7
2019,Superficie forestal en proporción a la superficie total,,,Eskoriatza,Porcentaje,Eskoriatza,61.8
2016,Superficie forestal en proporción a la superficie total,,,Eskoriatza,Porcentaje,Eskoriatza,62.9
2020,Superficie forestal en proporción a la superficie total,,,Eskoriatza,Porcentaje,Eskoriatza,61.9
2022,Superficie forestal en proporción a la superficie total,,,Eskoriatza,Porcentaje,Eskoriatza,62.1
2021,Superficie forestal en proporción a la superficie total,,,Eskoriatza,Porcentaje,Eskoriatza,62.0
2010,Superficie forestal en proporción a la superficie total,,,Eskoriatza,Porcentaje,Eskoriatza,63.3
2010,Superficie forestal en proporción a la superficie total,,,Etxebarri,Porcentaje,Etxebarri,40.0
2018,Superficie forestal en proporción a la superficie total,,,Etxebarri,Porcentaje,Etxebarri,38.9
2019,Superficie forestal en proporción a la superficie total,,,Etxebarri,Porcentaje,Etxebarri,38.9
2020,Superficie forestal en proporción a la superficie total,,,Etxebarri,Porcentaje,Etxebarri,38.9
2022,Superficie forestal en proporción a la superficie total,,,Etxebarri,Porcentaje,Etxebarri,40.8
2016,Superficie forestal en proporción a la superficie total,,,Etxebarri,Porcentaje,Etxebarri,38.9
2021,Superficie forestal en proporción a la superficie total,,,Etxebarri,Porcentaje,Etxebarri,40.9
2020,Superficie forestal en proporción a la superficie total,,,Etxebarria,Porcentaje,Etxebarria,71.1
2018,Superficie forestal en proporción a la superficie total,,,Etxebarria,Porcentaje,Etxebarria,70.6
2021,Superficie forestal en proporción a la superficie total,,,Etxebarria,Porcentaje,Etxebarria,72.3
2010,Superficie forestal en proporción a la superficie total,,,Etxebarria,Porcentaje,Etxebarria,71.6
2022,Superficie forestal en proporción a la superficie total,,,Etxebarria,Porcentaje,Etxebarria,73.0
2016,Superficie forestal en proporción a la superficie total,,,Etxebarria,Porcentaje,Etxebarria,73.2
2019,Superficie forestal en proporción a la superficie total,,,Etxebarria,Porcentaje,Etxebarria,70.7
2016,Superficie forestal en proporción a la superficie total,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,70.7
2021,Superficie forestal en proporción a la superficie total,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,69.5
2020,Superficie forestal en proporción a la superficie total,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,69.2
2018,Superficie forestal en proporción a la superficie total,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,68.7
2022,Superficie forestal en proporción a la superficie total,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,69.7
2019,Superficie forestal en proporción a la superficie total,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,68.7
2010,Superficie forestal en proporción a la superficie total,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,73.2
2020,Superficie forestal en proporción a la superficie total,,,Forua,Porcentaje,Forua,55.8
2021,Superficie forestal en proporción a la superficie total,,,Forua,Porcentaje,Forua,55.8
2019,Superficie forestal en proporción a la superficie total,,,Forua,Porcentaje,Forua,55.8
2018,Superficie forestal en proporción a la superficie total,,,Forua,Porcentaje,Forua,55.8
2022,Superficie forestal en proporción a la superficie total,,,Forua,Porcentaje,Forua,55.6
2010,Superficie forestal en proporción a la superficie total,,,Forua,Porcentaje,Forua,53.1
2016,Superficie forestal en proporción a la superficie total,,,Forua,Porcentaje,Forua,57.3
2016,Superficie forestal en proporción a la superficie total,,,Fruiz,Porcentaje,Fruiz,46.8
2019,Superficie forestal en proporción a la superficie total,,,Fruiz,Porcentaje,Fruiz,46.5
2018,Superficie forestal en proporción a la superficie total,,,Fruiz,Porcentaje,Fruiz,46.2
2020,Superficie forestal en proporción a la superficie total,,,Fruiz,Porcentaje,Fruiz,46.8
2010,Superficie forestal en proporción a la superficie total,,,Fruiz,Porcentaje,Fruiz,45.2
2022,Superficie forestal en proporción a la superficie total,,,Fruiz,Porcentaje,Fruiz,46.9
2021,Superficie forestal en proporción a la superficie total,,,Fruiz,Porcentaje,Fruiz,46.8
2022,Superficie forestal en proporción a la superficie total,,,Gabiria,Porcentaje,Gabiria,63.6
2018,Superficie forestal en proporción a la superficie total,,,Gabiria,Porcentaje,Gabiria,63.2
2020,Superficie forestal en proporción a la superficie total,,,Gabiria,Porcentaje,Gabiria,63.2
2010,Superficie forestal en proporción a la superficie total,,,Gabiria,Porcentaje,Gabiria,65.7
2016,Superficie forestal en proporción a la superficie total,,,Gabiria,Porcentaje,Gabiria,64.9
2021,Superficie forestal en proporción a la superficie total,,,Gabiria,Porcentaje,Gabiria,63.5
2019,Superficie forestal en proporción a la superficie total,,,Gabiria,Porcentaje,Gabiria,63.1
2019,Superficie forestal en proporción a la superficie total,,,Gaintza,Porcentaje,Gaintza,65.6
2020,Superficie forestal en proporción a la superficie total,,,Gaintza,Porcentaje,Gaintza,65.6
2018,Superficie forestal en proporción a la superficie total,,,Gaintza,Porcentaje,Gaintza,65.6
2021,Superficie forestal en proporción a la superficie total,,,Gaintza,Porcentaje,Gaintza,65.6
2022,Superficie forestal en proporción a la superficie total,,,Gaintza,Porcentaje,Gaintza,65.6
2010,Superficie forestal en proporción a la superficie total,,,Gaintza,Porcentaje,Gaintza,66.5
2016,Superficie forestal en proporción a la superficie total,,,Gaintza,Porcentaje,Gaintza,67.8
2019,Superficie forestal en proporción a la superficie total,,,Galdakao,Porcentaje,Galdakao,59.9
2021,Superficie forestal en proporción a la superficie total,,,Galdakao,Porcentaje,Galdakao,61.2
2022,Superficie forestal en proporción a la superficie total,,,Galdakao,Porcentaje,Galdakao,61.0
2010,Superficie forestal en proporción a la superficie total,,,Galdakao,Porcentaje,Galdakao,59.1
2020,Superficie forestal en proporción a la superficie total,,,Galdakao,Porcentaje,Galdakao,60.1
2018,Superficie forestal en proporción a la superficie total,,,Galdakao,Porcentaje,Galdakao,59.9
2016,Superficie forestal en proporción a la superficie total,,,Galdakao,Porcentaje,Galdakao,60.1
2018,Superficie forestal en proporción a la superficie total,,,Galdames,Porcentaje,Galdames,61.4
2016,Superficie forestal en proporción a la superficie total,,,Galdames,Porcentaje,Galdames,62.2
2010,Superficie forestal en proporción a la superficie total,,,Galdames,Porcentaje,Galdames,62.8
2021,Superficie forestal en proporción a la superficie total,,,Galdames,Porcentaje,Galdames,62.0
2019,Superficie forestal en proporción a la superficie total,,,Galdames,Porcentaje,Galdames,61.5
2022,Superficie forestal en proporción a la superficie total,,,Galdames,Porcentaje,Galdames,62.0
2020,Superficie forestal en proporción a la superficie total,,,Galdames,Porcentaje,Galdames,61.8
2010,Superficie forestal en proporción a la superficie total,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,44.7
2022,Superficie forestal en proporción a la superficie total,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,46.2
2021,Superficie forestal en proporción a la superficie total,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,46.2
2018,Superficie forestal en proporción a la superficie total,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,45.8
2019,Superficie forestal en proporción a la superficie total,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,45.6
2016,Superficie forestal en proporción a la superficie total,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,46.3
2020,Superficie forestal en proporción a la superficie total,,,Gamiz-Fika,Porcentaje,Gamiz-Fika,46.4
2016,Superficie forestal en proporción a la superficie total,,,Garai,Porcentaje,Garai,71.9
2010,Superficie forestal en proporción a la superficie total,,,Garai,Porcentaje,Garai,75.8
2022,Superficie forestal en proporción a la superficie total,,,Garai,Porcentaje,Garai,71.3
2020,Superficie forestal en proporción a la superficie total,,,Garai,Porcentaje,Garai,71.2
2021,Superficie forestal en proporción a la superficie total,,,Garai,Porcentaje,Garai,71.2
2019,Superficie forestal en proporción a la superficie total,,,Garai,Porcentaje,Garai,70.4
2018,Superficie forestal en proporción a la superficie total,,,Garai,Porcentaje,Garai,70.3
2010,Superficie forestal en proporción a la superficie total,,,Gatika,Porcentaje,Gatika,40.6
2016,Superficie forestal en proporción a la superficie total,,,Gatika,Porcentaje,Gatika,40.0
2021,Superficie forestal en proporción a la superficie total,,,Gatika,Porcentaje,Gatika,42.8
2020,Superficie forestal en proporción a la superficie total,,,Gatika,Porcentaje,Gatika,42.1
2019,Superficie forestal en proporción a la superficie total,,,Gatika,Porcentaje,Gatika,39.8
2018,Superficie forestal en proporción a la superficie total,,,Gatika,Porcentaje,Gatika,39.3
2022,Superficie forestal en proporción a la superficie total,,,Gatika,Porcentaje,Gatika,42.8
2021,Superficie forestal en proporción a la superficie total,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,61.1
2020,Superficie forestal en proporción a la superficie total,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,61.0
2016,Superficie forestal en proporción a la superficie total,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,62.2
2018,Superficie forestal en proporción a la superficie total,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,61.0
2022,Superficie forestal en proporción a la superficie total,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,61.8
2010,Superficie forestal en proporción a la superficie total,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,61.9
2019,Superficie forestal en proporción a la superficie total,,,Gautegiz Arteaga,Porcentaje,Gautegiz Arteaga,61.0
2010,Superficie forestal en proporción a la superficie total,,,Gaztelu,Porcentaje,Gaztelu,75.4
2018,Superficie forestal en proporción a la superficie total,,,Gaztelu,Porcentaje,Gaztelu,74.8
2016,Superficie forestal en proporción a la superficie total,,,Gaztelu,Porcentaje,Gaztelu,77.5
2019,Superficie forestal en proporción a la superficie total,,,Gaztelu,Porcentaje,Gaztelu,74.8
2020,Superficie forestal en proporción a la superficie total,,,Gaztelu,Porcentaje,Gaztelu,75.0
2021,Superficie forestal en proporción a la superficie total,,,Gaztelu,Porcentaje,Gaztelu,75.0
2022,Superficie forestal en proporción a la superficie total,,,Gaztelu,Porcentaje,Gaztelu,75.1
2021,Superficie forestal en proporción a la superficie total,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,46.8
2018,Superficie forestal en proporción a la superficie total,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,45.6
2010,Superficie forestal en proporción a la superficie total,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,45.6
2019,Superficie forestal en proporción a la superficie total,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,46.2
2016,Superficie forestal en proporción a la superficie total,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,46.5
2020,Superficie forestal en proporción a la superficie total,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,46.2
2022,Superficie forestal en proporción a la superficie total,,,Gernika-Lumo,Porcentaje,Gernika-Lumo,46.8
2020,Superficie forestal en proporción a la superficie total,,,Getaria,Porcentaje,Getaria,22.6
2018,Superficie forestal en proporción a la superficie total,,,Getaria,Porcentaje,Getaria,22.0
2022,Superficie forestal en proporción a la superficie total,,,Getaria,Porcentaje,Getaria,22.6
2019,Superficie forestal en proporción a la superficie total,,,Getaria,Porcentaje,Getaria,22.6
2021,Superficie forestal en proporción a la superficie total,,,Getaria,Porcentaje,Getaria,22.6
2010,Superficie forestal en proporción a la superficie total,,,Getaria,Porcentaje,Getaria,25.9
2016,Superficie forestal en proporción a la superficie total,,,Getaria,Porcentaje,Getaria,23.4
2022,Superficie forestal en proporción a la superficie total,,,Getxo,Porcentaje,Getxo,6.7
2019,Superficie forestal en proporción a la superficie total,,,Getxo,Porcentaje,Getxo,6.7
2018,Superficie forestal en proporción a la superficie total,,,Getxo,Porcentaje,Getxo,6.3
2021,Superficie forestal en proporción a la superficie total,,,Getxo,Porcentaje,Getxo,6.7
2010,Superficie forestal en proporción a la superficie total,,,Getxo,Porcentaje,Getxo,6.2
2016,Superficie forestal en proporción a la superficie total,,,Getxo,Porcentaje,Getxo,6.3
2020,Superficie forestal en proporción a la superficie total,,,Getxo,Porcentaje,Getxo,6.7
2016,Superficie forestal en proporción a la superficie total,,,Gizaburuaga,Porcentaje,Gizaburuaga,78.4
2022,Superficie forestal en proporción a la superficie total,,,Gizaburuaga,Porcentaje,Gizaburuaga,79.6
2019,Superficie forestal en proporción a la superficie total,,,Gizaburuaga,Porcentaje,Gizaburuaga,79.0
2020,Superficie forestal en proporción a la superficie total,,,Gizaburuaga,Porcentaje,Gizaburuaga,79.0
2018,Superficie forestal en proporción a la superficie total,,,Gizaburuaga,Porcentaje,Gizaburuaga,78.4
2021,Superficie forestal en proporción a la superficie total,,,Gizaburuaga,Porcentaje,Gizaburuaga,78.8
2010,Superficie forestal en proporción a la superficie total,,,Gizaburuaga,Porcentaje,Gizaburuaga,73.2
2019,Superficie forestal en proporción a la superficie total,,,Gordexola,Porcentaje,Gordexola,81.0
2020,Superficie forestal en proporción a la superficie total,,,Gordexola,Porcentaje,Gordexola,81.1
2010,Superficie forestal en proporción a la superficie total,,,Gordexola,Porcentaje,Gordexola,81.9
2022,Superficie forestal en proporción a la superficie total,,,Gordexola,Porcentaje,Gordexola,82.0
2016,Superficie forestal en proporción a la superficie total,,,Gordexola,Porcentaje,Gordexola,81.7
2018,Superficie forestal en proporción a la superficie total,,,Gordexola,Porcentaje,Gordexola,80.6
2021,Superficie forestal en proporción a la superficie total,,,Gordexola,Porcentaje,Gordexola,81.9
2018,Superficie forestal en proporción a la superficie total,,,Gorliz,Porcentaje,Gorliz,25.7
2021,Superficie forestal en proporción a la superficie total,,,Gorliz,Porcentaje,Gorliz,30.4
2020,Superficie forestal en proporción a la superficie total,,,Gorliz,Porcentaje,Gorliz,30.1
2022,Superficie forestal en proporción a la superficie total,,,Gorliz,Porcentaje,Gorliz,30.4
2010,Superficie forestal en proporción a la superficie total,,,Gorliz,Porcentaje,Gorliz,37.9
2019,Superficie forestal en proporción a la superficie total,,,Gorliz,Porcentaje,Gorliz,25.8
2016,Superficie forestal en proporción a la superficie total,,,Gorliz,Porcentaje,Gorliz,25.7
2020,Superficie forestal en proporción a la superficie total,,,Güeñes,Porcentaje,Güeñes,66.2
2016,Superficie forestal en proporción a la superficie total,,,Güeñes,Porcentaje,Güeñes,65.8
2018,Superficie forestal en proporción a la superficie total,,,Güeñes,Porcentaje,Güeñes,65.3
2019,Superficie forestal en proporción a la superficie total,,,Güeñes,Porcentaje,Güeñes,65.4
2022,Superficie forestal en proporción a la superficie total,,,Güeñes,Porcentaje,Güeñes,66.3
2010,Superficie forestal en proporción a la superficie total,,,Güeñes,Porcentaje,Güeñes,66.3
2021,Superficie forestal en proporción a la superficie total,,,Güeñes,Porcentaje,Güeñes,66.3
2022,Superficie forestal en proporción a la superficie total,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,56.2
2016,Superficie forestal en proporción a la superficie total,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,56.2
2021,Superficie forestal en proporción a la superficie total,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,56.2
2020,Superficie forestal en proporción a la superficie total,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,56.2
2019,Superficie forestal en proporción a la superficie total,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,56.2
2010,Superficie forestal en proporción a la superficie total,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,56.0
2018,Superficie forestal en proporción a la superficie total,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,56.2
2021,Superficie forestal en proporción a la superficie total,,,Hernani,Porcentaje,Hernani,64.8
2020,Superficie forestal en proporción a la superficie total,,,Hernani,Porcentaje,Hernani,64.8
2022,Superficie forestal en proporción a la superficie total,,,Hernani,Porcentaje,Hernani,64.8
2016,Superficie forestal en proporción a la superficie total,,,Hernani,Porcentaje,Hernani,65.4
2010,Superficie forestal en proporción a la superficie total,,,Hernani,Porcentaje,Hernani,65.0
2018,Superficie forestal en proporción a la superficie total,,,Hernani,Porcentaje,Hernani,63.8
2019,Superficie forestal en proporción a la superficie total,,,Hernani,Porcentaje,Hernani,64.6
2019,Superficie forestal en proporción a la superficie total,,,Hernialde,Porcentaje,Hernialde,48.6
2018,Superficie forestal en proporción a la superficie total,,,Hernialde,Porcentaje,Hernialde,48.6
2010,Superficie forestal en proporción a la superficie total,,,Hernialde,Porcentaje,Hernialde,47.4
2020,Superficie forestal en proporción a la superficie total,,,Hernialde,Porcentaje,Hernialde,48.6
2021,Superficie forestal en proporción a la superficie total,,,Hernialde,Porcentaje,Hernialde,48.6
