Year,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2020,,,Ezkio-Itsaso,PER_10000,Ezkio-Itsaso,0.0
2023,,,Ezkio-Itsaso,PER_10000,Ezkio-Itsaso,0.0
2023,,,ES48906,PER_10000,ES48906,0.0
2021,,,ES48906,PER_10000,ES48906,0.0
2020,,,ES48906,PER_10000,ES48906,21.6
2022,,,ES48906,PER_10000,ES48906,83.7
2019,,,ES48906,PER_10000,ES48906,0.0
2020,,,ES48035,PER_10000,ES48035,0.0
2022,,,ES48035,PER_10000,ES48035,70.7
2019,,,ES48035,PER_10000,ES48035,0.0
2021,,,ES48035,PER_10000,ES48035,0.0
2023,,,ES48035,PER_10000,ES48035,69.7
2022,,,Gabiria,PER_10000,Gabiria,0.0
2023,,,Gabiria,PER_10000,Gabiria,44.1
2020,,,Gabiria,PER_10000,Gabiria,0.0
2019,,,Gabiria,PER_10000,Gabiria,0.0
2021,,,Gabiria,PER_10000,Gabiria,0.0
2021,,,Gaintza,PER_10000,Gaintza,0.0
2020,,,Gaintza,PER_10000,Gaintza,0.0
2019,,,Gaintza,PER_10000,Gaintza,0.0
2022,,,Gaintza,PER_10000,Gaintza,0.0
2023,,,Gaintza,PER_10000,Gaintza,0.0
2023,,,ES48036,PER_10000,ES48036,33.4
2019,,,ES48036,PER_10000,ES48036,33.5
2020,,,ES48036,PER_10000,ES48036,30.2
2022,,,ES48036,PER_10000,ES48036,28.1
2021,,,ES48036,PER_10000,ES48036,28.8
2019,,,ES48037,PER_10000,ES48037,24.7
2022,,,ES48037,PER_10000,ES48037,102.0
2021,,,ES48037,PER_10000,ES48037,25.5
2020,,,ES48037,PER_10000,ES48037,0.0
2023,,,ES48037,PER_10000,ES48037,76.1
2019,,,ES48038,PER_10000,ES48038,14.1
2022,,,ES48038,PER_10000,ES48038,14.4
2020,,,ES48038,PER_10000,ES48038,14.4
2023,,,ES48038,PER_10000,ES48038,0.0
2021,,,ES48038,PER_10000,ES48038,0.0
2019,,,ES48039,PER_10000,ES48039,0.0
2023,,,ES48039,PER_10000,ES48039,0.0
2022,,,ES48039,PER_10000,ES48039,0.0
2020,,,ES48039,PER_10000,ES48039,0.0
2021,,,ES48039,PER_10000,ES48039,0.0
2022,,,ES48040,PER_10000,ES48040,12.2
2023,,,ES48040,PER_10000,ES48040,24.7
2021,,,ES48040,PER_10000,ES48040,0.0
2020,,,ES48040,PER_10000,ES48040,48.2
2019,,,ES48040,PER_10000,ES48040,12.1
2021,,,ES48041,PER_10000,ES48041,46.2
2022,,,ES48041,PER_10000,ES48041,0.0
2020,,,ES48041,PER_10000,ES48041,23.7
2023,,,ES48041,PER_10000,ES48041,44.7
2019,,,ES48041,PER_10000,ES48041,0.0
2021,,,ES20907,PER_10000,ES20907,0.0
2023,,,ES20907,PER_10000,ES20907,0.0
2019,,,ES20907,PER_10000,ES20907,0.0
2020,,,ES20907,PER_10000,ES20907,0.0
2022,,,ES20907,PER_10000,ES20907,0.0
2023,,,ES48046,PER_10000,ES48046,25.0
2022,,,ES48046,PER_10000,ES48046,34.3
2020,,,ES48046,PER_10000,ES48046,43.4
2019,,,ES48046,PER_10000,ES48046,48.1
2021,,,ES48046,PER_10000,ES48046,32.1
2020,,,Getaria,PER_10000,Getaria,14.2
2021,,,Getaria,PER_10000,Getaria,14.1
2022,,,Getaria,PER_10000,Getaria,41.9
2019,,,Getaria,PER_10000,Getaria,14.1
2023,,,Getaria,PER_10000,Getaria,13.9
2020,,,ES48044,PER_10000,ES48044,21.0
2023,,,ES48044,PER_10000,ES48044,27.4
2022,,,ES48044,PER_10000,ES48044,37.0
2019,,,ES48044,PER_10000,ES48044,29.2
2021,,,ES48044,PER_10000,ES48044,21.0
2021,,,ES48047,PER_10000,ES48047,0.0
2020,,,ES48047,PER_10000,ES48047,0.0
2019,,,ES48047,PER_10000,ES48047,103.1
2023,,,ES48047,PER_10000,ES48047,0.0
2022,,,ES48047,PER_10000,ES48047,204.1
2023,,,ES48042,PER_10000,ES48042,36.7
2019,,,ES48042,PER_10000,ES48042,12.1
2022,,,ES48042,PER_10000,ES48042,0.0
2021,,,ES48042,PER_10000,ES48042,24.3
2020,,,ES48042,PER_10000,ES48042,48.4
2021,,,ES48043,PER_10000,ES48043,48.5
2023,,,ES48043,PER_10000,ES48043,16.1
2019,,,ES48043,PER_10000,ES48043,3.3
2020,,,ES48043,PER_10000,ES48043,35.8
2022,,,ES48043,PER_10000,ES48043,41.7
2021,,,ES48045,PER_10000,ES48045,23.5
2019,,,ES48045,PER_10000,ES48045,26.6
2023,,,ES48045,PER_10000,ES48045,20.2
2020,,,ES48045,PER_10000,ES48045,23.6
2022,,,ES48045,PER_10000,ES48045,61.0
2023,,,Harana / Valle de Arana,PER_10000,Harana / Valle de Arana,0.0
2020,,,Harana / Valle de Arana,PER_10000,Harana / Valle de Arana,0.0
2019,,,Harana / Valle de Arana,PER_10000,Harana / Valle de Arana,0.0
2021,,,Harana / Valle de Arana,PER_10000,Harana / Valle de Arana,0.0
2022,,,Harana / Valle de Arana,PER_10000,Harana / Valle de Arana,202.0
2020,,,Hernani,PER_10000,Hernani,25.0
2021,,,Hernani,PER_10000,Hernani,39.1
2022,,,Hernani,PER_10000,Hernani,42.9
2023,,,Hernani,PER_10000,Hernani,39.3
2019,,,Hernani,PER_10000,Hernani,41.9
2022,,,Hernialde,PER_10000,Hernialde,0.0
2019,,,Hernialde,PER_10000,Hernialde,0.0
2020,,,Hernialde,PER_10000,Hernialde,66.2
2023,,,Hernialde,PER_10000,Hernialde,0.0
2021,,,Hernialde,PER_10000,Hernialde,0.0
2022,,,Hondarribia,PER_10000,Hondarribia,24.3
2020,,,Hondarribia,PER_10000,Hondarribia,25.7
2019,,,Hondarribia,PER_10000,Hondarribia,37.4
2021,,,Hondarribia,PER_10000,Hondarribia,17.4
2023,,,Hondarribia,PER_10000,Hondarribia,45.3
2021,,,Ibarra,PER_10000,Ibarra,19.1
2023,,,Ibarra,PER_10000,Ibarra,24.2
2022,,,Ibarra,PER_10000,Ibarra,62.7
2020,,,Ibarra,PER_10000,Ibarra,37.3
2019,,,Ibarra,PER_10000,Ibarra,27.6
2019,,,ES48048,PER_10000,ES48048,0.0
2023,,,ES48048,PER_10000,ES48048,0.0
2020,,,ES48048,PER_10000,ES48048,62.9
2022,,,ES48048,PER_10000,ES48048,0.0
2021,,,ES48048,PER_10000,ES48048,29.7
2019,,,Idiazabal,PER_10000,Idiazabal,0.0
2023,,,Idiazabal,PER_10000,Idiazabal,34.6
2021,,,Idiazabal,PER_10000,Idiazabal,26.2
2020,,,Idiazabal,PER_10000,Idiazabal,0.0
2022,,,Idiazabal,PER_10000,Idiazabal,17.4
2022,,,ES48094,PER_10000,ES48094,56.4
2021,,,ES48094,PER_10000,ES48094,23.3
2023,,,ES48094,PER_10000,ES48094,79.0
2019,,,ES48094,PER_10000,ES48094,27.9
2020,,,ES48094,PER_10000,ES48094,32.5
2023,,,Ikaztegieta,PER_10000,Ikaztegieta,0.0
2021,,,Ikaztegieta,PER_10000,Ikaztegieta,0.0
2019,,,Ikaztegieta,PER_10000,Ikaztegieta,0.0
2022,,,Ikaztegieta,PER_10000,Ikaztegieta,0.0
2020,,,Ikaztegieta,PER_10000,Ikaztegieta,0.0
2020,,,Irun,PER_10000,Irun,43.9
2021,,,Irun,PER_10000,Irun,51.8
2023,,,Irun,PER_10000,Irun,67.1
2022,,,Irun,PER_10000,Irun,63.2
2019,,,Irun,PER_10000,Irun,49.3
2022,,,Iruña Oka / Iruña de Oca,PER_10000,Iruña Oka / Iruña de Oca,64.4
2020,,,Iruña Oka / Iruña de Oca,PER_10000,Iruña Oka / Iruña de Oca,41.1
2019,,,Iruña Oka / Iruña de Oca,PER_10000,Iruña Oka / Iruña de Oca,29.2
2021,,,Iruña Oka / Iruña de Oca,PER_10000,Iruña Oka / Iruña de Oca,23.7
2023,,,Iruña Oka / Iruña de Oca,PER_10000,Iruña Oka / Iruña de Oca,63.7
2023,,,Irura,PER_10000,Irura,0.0
2022,,,Irura,PER_10000,Irura,22.3
2020,,,Irura,PER_10000,Irura,69.1
2019,,,Irura,PER_10000,Irura,11.5
2021,,,Irura,PER_10000,Irura,34.3
2021,,,Iruraiz-Gauna,PER_10000,Iruraiz-Gauna,0.0
2023,,,Iruraiz-Gauna,PER_10000,Iruraiz-Gauna,38.5
2020,,,Iruraiz-Gauna,PER_10000,Iruraiz-Gauna,0.0
2022,,,Iruraiz-Gauna,PER_10000,Iruraiz-Gauna,0.0
2019,,,Iruraiz-Gauna,PER_10000,Iruraiz-Gauna,0.0
2019,,,ES48049,PER_10000,ES48049,28.7
2023,,,ES48049,PER_10000,ES48049,0.0
2022,,,ES48049,PER_10000,ES48049,28.2
2020,,,ES48049,PER_10000,ES48049,0.0
2021,,,ES48049,PER_10000,ES48049,0.0
2023,,,Itsasondo,PER_10000,Itsasondo,0.0
2020,,,Itsasondo,PER_10000,Itsasondo,28.6
2021,,,Itsasondo,PER_10000,Itsasondo,0.0
2022,,,Itsasondo,PER_10000,Itsasondo,30.4
2019,,,Itsasondo,PER_10000,Itsasondo,82.6
2019,,,ES48910,PER_10000,ES48910,0.0
2020,,,ES48910,PER_10000,ES48910,31.7
2021,,,ES48910,PER_10000,ES48910,21.3
2022,,,ES48910,PER_10000,ES48910,26.9
2023,,,ES48910,PER_10000,ES48910,15.7
2023,,,ES48050,PER_10000,ES48050,0.0
2021,,,ES48050,PER_10000,ES48050,0.0
2020,,,ES48050,PER_10000,ES48050,0.0
2019,,,ES48050,PER_10000,ES48050,0.0
2022,,,ES48050,PER_10000,ES48050,224.7
2020,,,ES48022,PER_10000,ES48022,66.6
2022,,,ES48022,PER_10000,ES48022,15.1
2021,,,ES48022,PER_10000,ES48022,37.5
2023,,,ES48022,PER_10000,ES48022,7.7
2019,,,ES48022,PER_10000,ES48022,22.0
2020,,,ES48907,PER_10000,ES48907,0.0
2022,,,ES48907,PER_10000,ES48907,0.0
2021,,,ES48907,PER_10000,ES48907,0.0
2023,,,ES48907,PER_10000,ES48907,42.0
2019,,,ES48907,PER_10000,ES48907,0.0
2020,,,Kripan,PER_10000,Kripan,0.0
2019,,,Kripan,PER_10000,Kripan,0.0
2022,,,Kripan,PER_10000,Kripan,0.0
2021,,,Kripan,PER_10000,Kripan,0.0
2023,,,Kripan,PER_10000,Kripan,0.0
2020,,,Kuartango,PER_10000,Kuartango,0.0
2022,,,Kuartango,PER_10000,Kuartango,0.0
2019,,,Kuartango,PER_10000,Kuartango,0.0
2023,,,Kuartango,PER_10000,Kuartango,0.0
2021,,,Kuartango,PER_10000,Kuartango,58.5
2023,,,Labastida / Bastida,PER_10000,Labastida / Bastida,25.4
2019,,,Labastida / Bastida,PER_10000,Labastida / Bastida,26.8
2020,,,Labastida / Bastida,PER_10000,Labastida / Bastida,26.0
2022,,,Labastida / Bastida,PER_10000,Labastida / Bastida,25.6
2021,,,Labastida / Bastida,PER_10000,Labastida / Bastida,0.0
2021,,,Lagrán,PER_10000,Lagrán,0.0
2019,,,Lagrán,PER_10000,Lagrán,0.0
2020,,,Lagrán,PER_10000,Lagrán,0.0
2023,,,Lagrán,PER_10000,Lagrán,246.9
2022,,,Lagrán,PER_10000,Lagrán,0.0
2019,,,Laguardia,PER_10000,Laguardia,27.7
2021,,,Laguardia,PER_10000,Laguardia,13.9
2023,,,Laguardia,PER_10000,Laguardia,42.2
2020,,,Laguardia,PER_10000,Laguardia,14.0
2022,,,Laguardia,PER_10000,Laguardia,13.8
2022,,,Lanciego / Lantziego,PER_10000,Lanciego / Lantziego,0.0
2020,,,Lanciego / Lantziego,PER_10000,Lanciego / Lantziego,0.0
2023,,,Lanciego / Lantziego,PER_10000,Lanciego / Lantziego,26.9
2019,,,Lanciego / Lantziego,PER_10000,Lanciego / Lantziego,29.2
2021,,,Lanciego / Lantziego,PER_10000,Lanciego / Lantziego,28.4
2020,,,ES48051,PER_10000,ES48051,78.7
2019,,,ES48051,PER_10000,ES48051,0.0
2023,,,ES48051,PER_10000,ES48051,0.0
2022,,,ES48051,PER_10000,ES48051,155.0
2021,,,ES48051,PER_10000,ES48051,0.0
2019,,,Lantarón,PER_10000,Lantarón,48.4
2023,,,Lantarón,PER_10000,Lantarón,0.0
2020,,,Lantarón,PER_10000,Lantarón,0.0
2022,,,Lantarón,PER_10000,Lantarón,115.7
2021,,,Lantarón,PER_10000,Lantarón,71.3
2021,,,Lapuebla de Labarca,PER_10000,Lapuebla de Labarca,47.6
2019,,,Lapuebla de Labarca,PER_10000,Lapuebla de Labarca,46.8
2023,,,Lapuebla de Labarca,PER_10000,Lapuebla de Labarca,0.0
2022,,,Lapuebla de Labarca,PER_10000,Lapuebla de Labarca,23.7
2020,,,Lapuebla de Labarca,PER_10000,Lapuebla de Labarca,23.6
2021,,,ES48052,PER_10000,ES48052,9.4
2020,,,ES48052,PER_10000,ES48052,28.1
2023,,,ES48052,PER_10000,ES48052,37.5
2019,,,ES48052,PER_10000,ES48052,0.0
2022,,,ES48052,PER_10000,ES48052,0.0
2020,,,Larraul,PER_10000,Larraul,0.0
2023,,,Larraul,PER_10000,Larraul,0.0
2022,,,Larraul,PER_10000,Larraul,0.0
2021,,,Larraul,PER_10000,Larraul,90.1
2019,,,Larraul,PER_10000,Larraul,0.0
2022,,,ES20902,PER_10000,ES20902,37.2
2020,,,ES20902,PER_10000,ES20902,37.8
2019,,,ES20902,PER_10000,ES20902,33.1
2021,,,ES20902,PER_10000,ES20902,23.3
2023,,,ES20902,PER_10000,ES20902,36.8
2021,,,Laudio / Llodio,PER_10000,Laudio / Llodio,32.3
2023,,,Laudio / Llodio,PER_10000,Laudio / Llodio,31.1
2019,,,Laudio / Llodio,PER_10000,Laudio / Llodio,26.5
2022,,,Laudio / Llodio,PER_10000,Laudio / Llodio,51.6
2020,,,Laudio / Llodio,PER_10000,Laudio / Llodio,19.2
2022,,,ES48053,PER_10000,ES48053,0.0
2019,,,ES48053,PER_10000,ES48053,0.0
2020,,,ES48053,PER_10000,ES48053,15.6
2023,,,ES48053,PER_10000,ES48053,15.6
2021,,,ES48053,PER_10000,ES48053,15.5
2020,,,Lazkao,PER_10000,Lazkao,24.4
2022,,,Lazkao,PER_10000,Lazkao,27.6
2019,,,Lazkao,PER_10000,Lazkao,14.3
2023,,,Lazkao,PER_10000,Lazkao,41.0
2021,,,Lazkao,PER_10000,Lazkao,20.7
2023,,,Leaburu,PER_10000,Leaburu,0.0
2021,,,Leaburu,PER_10000,Leaburu,0.0
2019,,,Leaburu,PER_10000,Leaburu,0.0
2022,,,Leaburu,PER_10000,Leaburu,0.0
2020,,,Leaburu,PER_10000,Leaburu,0.0
2023,,,Legazpi,PER_10000,Legazpi,31.3
2020,,,Legazpi,PER_10000,Legazpi,28.9
2022,,,Legazpi,PER_10000,Legazpi,21.9
2021,,,Legazpi,PER_10000,Legazpi,21.8
2019,,,Legazpi,PER_10000,Legazpi,24.0
2021,,,Legorreta,PER_10000,Legorreta,27.5
2023,,,Legorreta,PER_10000,Legorreta,95.6
2020,,,Legorreta,PER_10000,Legorreta,27.6
2022,,,Legorreta,PER_10000,Legorreta,41.3
2019,,,Legorreta,PER_10000,Legorreta,27.7
2019,,,Legutio,PER_10000,Legutio,46.3
2023,,,Legutio,PER_10000,Legutio,39.4
2020,,,Legutio,PER_10000,Legutio,44.2
2022,,,Legutio,PER_10000,Legutio,31.1
2021,,,Legutio,PER_10000,Legutio,74.0
2020,,,Leintz-Gatzaga,PER_10000,Leintz-Gatzaga,0.0
2022,,,Leintz-Gatzaga,PER_10000,Leintz-Gatzaga,0.0
2021,,,Leintz-Gatzaga,PER_10000,Leintz-Gatzaga,0.0
2019,,,Leintz-Gatzaga,PER_10000,Leintz-Gatzaga,0.0
2023,,,Leintz-Gatzaga,PER_10000,Leintz-Gatzaga,0.0
2019,,,ES48054,PER_10000,ES48054,41.6
2022,,,ES48054,PER_10000,ES48054,43.0
2023,,,ES48054,PER_10000,ES48054,34.3
2020,,,ES48054,PER_10000,ES48054,36.8
2021,,,ES48054,PER_10000,ES48054,37.8
2022,,,ES48057,PER_10000,ES48057,13.9
2020,,,ES48057,PER_10000,ES48057,19.1
2019,,,ES48057,PER_10000,ES48057,16.4
2023,,,ES48057,PER_10000,ES48057,27.7
2021,,,ES48057,PER_10000,ES48057,16.4
2022,,,ES48055,PER_10000,ES48055,22.5
2019,,,ES48055,PER_10000,ES48055,27.7
2021,,,ES48055,PER_10000,ES48055,28.3
2020,,,ES48055,PER_10000,ES48055,28.1
2023,,,ES48055,PER_10000,ES48055,45.1
2022,,,ES48056,PER_10000,ES48056,47.5
2021,,,ES48056,PER_10000,ES48056,15.8
2020,,,ES48056,PER_10000,ES48056,0.0
2019,,,ES48056,PER_10000,ES48056,17.3
2023,,,ES48056,PER_10000,ES48056,0.0
2022,,,Leza,PER_10000,Leza,89.3
2019,,,Leza,PER_10000,Leza,0.0
2020,,,Leza,PER_10000,Leza,90.1
2023,,,Leza,PER_10000,Leza,0.0
2021,,,Leza,PER_10000,Leza,0.0
2020,,,ES48081,PER_10000,ES48081,16.3
2019,,,ES48081,PER_10000,ES48081,24.4
2023,,,ES48081,PER_10000,ES48081,24.9
2022,,,ES48081,PER_10000,ES48081,41.3
2021,,,ES48081,PER_10000,ES48081,32.7
2022,,,Lezo,PER_10000,Lezo,42.6
2020,,,Lezo,PER_10000,Lezo,62.3
2019,,,Lezo,PER_10000,Lezo,42.7
2021,,,Lezo,PER_10000,Lezo,52.3
2023,,,Lezo,PER_10000,Lezo,49.2
2023,,,Lizartza,PER_10000,Lizartza,0.0
2021,,,Lizartza,PER_10000,Lizartza,0.0
2020,,,Lizartza,PER_10000,Lizartza,0.0
2022,,,Lizartza,PER_10000,Lizartza,0.0
2019,,,Lizartza,PER_10000,Lizartza,98.4
2021,,,ES48903,PER_10000,ES48903,45.8
2022,,,ES48903,PER_10000,ES48903,45.3
2020,,,ES48903,PER_10000,ES48903,27.1
2019,,,ES48903,PER_10000,ES48903,61.2
2023,,,ES48903,PER_10000,ES48903,36.1
2020,,,ES48058,PER_10000,ES48058,17.1
2023,,,ES48058,PER_10000,ES48058,87.0
2019,,,ES48058,PER_10000,ES48058,17.3
2022,,,ES48058,PER_10000,ES48058,34.2
2021,,,ES48058,PER_10000,ES48058,16.9
2022,,,ES48059,PER_10000,ES48059,0.0
2023,,,ES48059,PER_10000,ES48059,38.6
2021,,,ES48059,PER_10000,ES48059,79.4
2020,,,ES48059,PER_10000,ES48059,38.8
2019,,,ES48059,PER_10000,ES48059,77.5
2021,,,ES48060,PER_10000,ES48060,44.7
2020,,,ES48060,PER_10000,ES48060,20.3
2019,,,ES48060,PER_10000,ES48060,8.2
2023,,,ES48060,PER_10000,ES48060,36.0
2022,,,ES48060,PER_10000,ES48060,24.3
2020,,,ES48061,PER_10000,ES48061,0.0
2023,,,ES48061,PER_10000,ES48061,0.0
2021,,,ES48061,PER_10000,ES48061,0.0
2019,,,ES48061,PER_10000,ES48061,0.0
2022,,,ES48061,PER_10000,ES48061,0.0
2019,,,ES20901,PER_10000,ES20901,18.9
2021,,,ES20901,PER_10000,ES20901,0.0
2023,,,ES20901,PER_10000,ES20901,70.9
2020,,,ES20901,PER_10000,ES20901,29.5
2022,,,ES20901,PER_10000,ES20901,30.2
2020,,,ES48062,PER_10000,ES48062,0.0
2022,,,ES48062,PER_10000,ES48062,0.0
2019,,,ES48062,PER_10000,ES48062,52.6
2021,,,ES48062,PER_10000,ES48062,49.0
2023,,,ES48062,PER_10000,ES48062,0.0
2022,,,ES48063,PER_10000,ES48063,47.6
2019,,,ES48063,PER_10000,ES48063,41.3
2021,,,ES48063,PER_10000,ES48063,0.0
2020,,,ES48063,PER_10000,ES48063,87.3
2023,,,ES48063,PER_10000,ES48063,95.2
2019,,,ES48064,PER_10000,ES48064,0.0
2021,,,ES48064,PER_10000,ES48064,58.0
2020,,,ES48064,PER_10000,ES48064,0.0
2023,,,ES48064,PER_10000,ES48064,58.0
2022,,,ES48064,PER_10000,ES48064,0.0
2020,,,Moreda de Álava / Moreda Araba,PER_10000,Moreda de Álava / Moreda Araba,0.0
2021,,,Moreda de Álava / Moreda Araba,PER_10000,Moreda de Álava / Moreda Araba,0.0
2019,,,Moreda de Álava / Moreda Araba,PER_10000,Moreda de Álava / Moreda Araba,0.0
2023,,,Moreda de Álava / Moreda Araba,PER_10000,Moreda de Álava / Moreda Araba,0.0
2022,,,Moreda de Álava / Moreda Araba,PER_10000,Moreda de Álava / Moreda Araba,0.0
2020,,,ES48066,PER_10000,ES48066,0.0
2021,,,ES48066,PER_10000,ES48066,0.0
2023,,,ES48066,PER_10000,ES48066,0.0
2022,,,ES48066,PER_10000,ES48066,0.0
2019,,,ES48066,PER_10000,ES48066,0.0
2022,,,ES48068,PER_10000,ES48068,41.3
2023,,,ES48068,PER_10000,ES48068,10.5
2021,,,ES48068,PER_10000,ES48068,41.1
2020,,,ES48068,PER_10000,ES48068,30.8
2019,,,ES48068,PER_10000,ES48068,0.0
2021,,,ES48069,PER_10000,ES48069,28.0
2020,,,ES48069,PER_10000,ES48069,32.5
2019,,,ES48069,PER_10000,ES48069,26.9
2023,,,ES48069,PER_10000,ES48069,37.4
2022,,,ES48069,PER_10000,ES48069,28.9
2021,,,ES48007,PER_10000,ES48007,0.0
2019,,,ES48007,PER_10000,ES48007,0.0
2023,,,ES48007,PER_10000,ES48007,48.8
2020,,,ES48007,PER_10000,ES48007,0.0
2022,,,ES48007,PER_10000,ES48007,93.0
2021,,,ES48908,PER_10000,ES48908,0.0
2019,,,ES48908,PER_10000,ES48908,187.5
2022,,,ES48908,PER_10000,ES48908,0.0
2020,,,ES48908,PER_10000,ES48908,63.3
2023,,,ES48908,PER_10000,ES48908,0.0
2020,,,ES48071,PER_10000,ES48071,71.4
2022,,,ES48071,PER_10000,ES48071,45.9
2019,,,ES48071,PER_10000,ES48071,42.0
2023,,,ES48071,PER_10000,ES48071,89.5
2021,,,ES48071,PER_10000,ES48071,32.1
2022,,,Mutiloa,PER_10000,Mutiloa,0.0
2020,,,Mutiloa,PER_10000,Mutiloa,0.0
2019,,,Mutiloa,PER_10000,Mutiloa,0.0
2021,,,Mutiloa,PER_10000,Mutiloa,0.0
2023,,,Mutiloa,PER_10000,Mutiloa,0.0
2023,,,Mutriku,PER_10000,Mutriku,22.5
2021,,,Mutriku,PER_10000,Mutriku,34.1
2019,,,Mutriku,PER_10000,Mutriku,34.2
2020,,,Mutriku,PER_10000,Mutriku,22.7
2022,,,Mutriku,PER_10000,Mutriku,56.6
2023,,,ES48067,PER_10000,ES48067,14.1
2022,,,ES48067,PER_10000,ES48067,28.1
2020,,,ES48067,PER_10000,ES48067,56.3
2021,,,ES48067,PER_10000,ES48067,28.6
2019,,,ES48067,PER_10000,ES48067,13.7
2020,,,ES48909,PER_10000,ES48909,0.0
2022,,,ES48909,PER_10000,ES48909,72.5
2021,,,ES48909,PER_10000,ES48909,71.9
2019,,,ES48909,PER_10000,ES48909,0.0
2023,,,ES48909,PER_10000,ES48909,0.0
2019,,,Navaridas,PER_10000,Navaridas,0.0
2021,,,Navaridas,PER_10000,Navaridas,0.0
2023,,,Navaridas,PER_10000,Navaridas,0.0
2022,,,Navaridas,PER_10000,Navaridas,0.0
2020,,,Navaridas,PER_10000,Navaridas,0.0
2022,,,Oiartzun,PER_10000,Oiartzun,26.7
2021,,,Oiartzun,PER_10000,Oiartzun,32.3
2019,,,Oiartzun,PER_10000,Oiartzun,28.3
2020,,,Oiartzun,PER_10000,Oiartzun,32.2
2023,,,Oiartzun,PER_10000,Oiartzun,30.5
2019,,,Okondo,PER_10000,Okondo,17.5
2023,,,Okondo,PER_10000,Okondo,36.4
2020,,,Okondo,PER_10000,Okondo,0.0
2021,,,Okondo,PER_10000,Okondo,0.0
2022,,,Okondo,PER_10000,Okondo,18.3
2022,,,Olaberria,PER_10000,Olaberria,22.5
2023,,,Olaberria,PER_10000,Olaberria,66.7
2019,,,Olaberria,PER_10000,Olaberria,0.0
2020,,,Olaberria,PER_10000,Olaberria,44.2
2021,,,Olaberria,PER_10000,Olaberria,22.1
2022,,,ES48073,PER_10000,ES48073,40.8
2019,,,ES48073,PER_10000,ES48073,18.8
2020,,,ES48073,PER_10000,ES48073,26.0
2023,,,ES48073,PER_10000,ES48073,29.1
2021,,,ES48073,PER_10000,ES48073,14.3
2022,,,Oñati,PER_10000,Oñati,22.4
2020,,,Oñati,PER_10000,Oñati,13.8
2019,,,Oñati,PER_10000,Oñati,15.5
2021,,,Oñati,PER_10000,Oñati,5.2
2023,,,Oñati,PER_10000,Oñati,18.8
2019,,,Ordizia,PER_10000,Ordizia,21.6
2021,,,Ordizia,PER_10000,Ordizia,31.5
2023,,,Ordizia,PER_10000,Ordizia,32.8
2020,,,Ordizia,PER_10000,Ordizia,39.3
2022,,,Ordizia,PER_10000,Ordizia,42.8
2023,,,ES20905,PER_10000,ES20905,0.0
2019,,,ES20905,PER_10000,ES20905,92.6
2021,,,ES20905,PER_10000,ES20905,0.0
2020,,,ES20905,PER_10000,ES20905,87.0
2022,,,ES20905,PER_10000,ES20905,0.0
2022,,,Orexa,PER_10000,Orexa,0.0
2020,,,Orexa,PER_10000,Orexa,0.0
2019,,,Orexa,PER_10000,Orexa,0.0
2021,,,Orexa,PER_10000,Orexa,0.0
2023,,,Orexa,PER_10000,Orexa,0.0
2019,,,Orio,PER_10000,Orio,23.1
2023,,,Orio,PER_10000,Orio,42.9
2021,,,Orio,PER_10000,Orio,26.4
2020,,,Orio,PER_10000,Orio,36.1
2022,,,Orio,PER_10000,Orio,36.4
2021,,,Ormaiztegi,PER_10000,Ormaiztegi,0.0
2023,,,Ormaiztegi,PER_10000,Ormaiztegi,16.2
2022,,,Ormaiztegi,PER_10000,Ormaiztegi,16.2
2020,,,Ormaiztegi,PER_10000,Ormaiztegi,0.0
2019,,,Ormaiztegi,PER_10000,Ormaiztegi,15.5
2020,,,ES48075,PER_10000,ES48075,51.5
2021,,,ES48075,PER_10000,ES48075,36.1
2019,,,ES48075,PER_10000,ES48075,7.5
2023,,,ES48075,PER_10000,ES48075,22.0
2022,,,ES48075,PER_10000,ES48075,7.2
2019,,,ES48083,PER_10000,ES48083,65.2
2021,,,ES48083,PER_10000,ES48083,67.2
2022,,,ES48083,PER_10000,ES48083,50.7
2020,,,ES48083,PER_10000,ES48083,60.6
2023,,,ES48083,PER_10000,ES48083,54.9
2019,,,ES48072,PER_10000,ES48072,29.9
2021,,,ES48072,PER_10000,ES48072,0.0
2020,,,ES48072,PER_10000,ES48072,30.0
2023,,,ES48072,PER_10000,ES48072,77.0
2022,,,ES48072,PER_10000,ES48072,0.0
2023,,,Oyón-Oion,PER_10000,Oyón-Oion,51.8
2020,,,Oyón-Oion,PER_10000,Oyón-Oion,40.2
2019,,,Oyón-Oion,PER_10000,Oyón-Oion,11.6
2021,,,Oyón-Oion,PER_10000,Oyón-Oion,17.1
2022,,,Oyón-Oion,PER_10000,Oyón-Oion,22.7
2020,,,Pasaia,PER_10000,Pasaia,41.5
2022,,,Pasaia,PER_10000,Pasaia,51.1
2019,,,Pasaia,PER_10000,Pasaia,47.2
2021,,,Pasaia,PER_10000,Pasaia,46.5
2023,,,Pasaia,PER_10000,Pasaia,52.0
2021,,,Peñacerrada-Urizaharra,PER_10000,Peñacerrada-Urizaharra,0.0
2020,,,Peñacerrada-Urizaharra,PER_10000,Peñacerrada-Urizaharra,78.1
2019,,,Peñacerrada-Urizaharra,PER_10000,Peñacerrada-Urizaharra,0.0
2023,,,Peñacerrada-Urizaharra,PER_10000,Peñacerrada-Urizaharra,0.0
