Year,Territorio,Comarca,Municipio,Units,GeoCode,Value
2015,,,ES48037,PT,ES48037,7.0
2016,,,ES48037,PT,ES48037,9.0
2017,,,ES48037,PT,ES48037,8.4
2018,,,ES48037,PT,ES48037,7.4
2019,,,ES48037,PT,ES48037,7.8
2020,,,ES48037,PT,ES48037,8.0
2014,,,ES48038,PT,ES48038,18.3
2015,,,ES48038,PT,ES48038,18.9
2016,,,ES48038,PT,ES48038,14.5
2017,,,ES48038,PT,ES48038,12.9
2018,,,ES48038,PT,ES48038,11.4
2019,,,ES48038,PT,ES48038,11.4
2020,,,ES48038,PT,ES48038,12.3
2014,,,ES48039,PT,ES48039,6.1
2015,,,ES48039,PT,ES48039,6.0
2016,,,ES48039,PT,ES48039,7.0
2017,,,ES48039,PT,ES48039,6.4
2018,,,ES48039,PT,ES48039,6.1
2019,,,ES48039,PT,ES48039,6.4
2020,,,ES48039,PT,ES48039,8.4
2014,,ES4804,,PT,ES4804,4.2
2015,,ES4804,,PT,ES4804,3.4
2016,,ES4804,,PT,ES4804,3.8
2017,,ES4804,,PT,ES4804,3.8
2018,,ES4804,,PT,ES4804,3.5
2019,,ES4804,,PT,ES4804,3.3
2020,,ES4804,,PT,ES4804,3.5
2014,,,ES48040,PT,ES48040,2.9
2015,,,ES48040,PT,ES48040,3.6
2016,,,ES48040,PT,ES48040,2.7
2017,,,ES48040,PT,ES48040,2.7
2018,,,ES48040,PT,ES48040,2.3
2019,,,ES48040,PT,ES48040,2.6
2020,,,ES48040,PT,ES48040,3.0
2014,,,ES48041,PT,ES48041,4.5
2015,,,ES48041,PT,ES48041,4.0
2016,,,ES48041,PT,ES48041,3.5
2017,,,ES48041,PT,ES48041,2.9
2018,,,ES48041,PT,ES48041,2.6
2019,,,ES48041,PT,ES48041,2.8
2020,,,ES48041,PT,ES48041,3.1
2014,,,ES48042,PT,ES48042,5.5
2015,,,ES48042,PT,ES48042,5.1
2016,,,ES48042,PT,ES48042,5.1
2017,,,ES48042,PT,ES48042,4.3
2018,,,ES48042,PT,ES48042,4.0
2019,,,ES48042,PT,ES48042,4.5
2020,,,ES48042,PT,ES48042,4.3
2014,,,ES48043,PT,ES48043,1.6
2015,,,ES48043,PT,ES48043,1.5
2016,,,ES48043,PT,ES48043,1.2
2017,,,ES48043,PT,ES48043,0.9
2018,,,ES48043,PT,ES48043,0.8
2019,,,ES48043,PT,ES48043,0.6
2020,,,ES48043,PT,ES48043,0.5
2014,,,ES48044,PT,ES48044,0.1
2015,,,ES48044,PT,ES48044,0.1
2016,,,ES48044,PT,ES48044,0.1
2017,,,ES48044,PT,ES48044,0.1
2018,,,ES48044,PT,ES48044,0.1
2019,,,ES48044,PT,ES48044,0.0
2020,,,ES48044,PT,ES48044,0.0
2014,,,ES48045,PT,ES48045,1.4
2015,,,ES48045,PT,ES48045,1.3
2016,,,ES48045,PT,ES48045,1.4
2017,,,ES48045,PT,ES48045,1.2
2018,,,ES48045,PT,ES48045,1.2
2019,,,ES48045,PT,ES48045,1.0
2020,,,ES48045,PT,ES48045,1.2
2014,,,ES48046,PT,ES48046,0.2
2015,,,ES48046,PT,ES48046,0.2
2016,,,ES48046,PT,ES48046,0.2
2017,,,ES48046,PT,ES48046,0.3
2018,,,ES48046,PT,ES48046,0.3
2019,,,ES48046,PT,ES48046,0.3
2020,,,ES48046,PT,ES48046,0.4
2014,,,ES48047,PT,ES48047,2.2
2015,,,ES48047,PT,ES48047,1.9
2016,,,ES48047,PT,ES48047,2.1
2017,,,ES48047,PT,ES48047,1.6
2018,,,ES48047,PT,ES48047,1.7
2019,,,ES48047,PT,ES48047,2.1
2020,,,ES48047,PT,ES48047,2.1
2014,,,ES48048,PT,ES48048,4.2
2015,,,ES48048,PT,ES48048,4.4
2016,,,ES48048,PT,ES48048,4.2
2017,,,ES48048,PT,ES48048,4.3
2018,,,ES48048,PT,ES48048,3.5
2019,,,ES48048,PT,ES48048,3.9
2020,,,ES48048,PT,ES48048,4.3
2014,,,ES48049,PT,ES48049,7.6
2015,,,ES48049,PT,ES48049,8.7
2016,,,ES48049,PT,ES48049,9.4
2017,,,ES48049,PT,ES48049,8.8
2018,,,ES48049,PT,ES48049,11.5
2019,,,ES48049,PT,ES48049,12.6
2020,,,ES48049,PT,ES48049,12.2
2014,,ES4805,,PT,ES4805,7.8
2015,,ES4805,,PT,ES4805,6.5
2016,,ES4805,,PT,ES4805,6.9
2017,,ES4805,,PT,ES4805,14.9
2018,,ES4805,,PT,ES4805,13.2
2019,,ES4805,,PT,ES4805,14.1
2020,,ES4805,,PT,ES4805,12.7
2014,,,ES48050,PT,ES48050,0.4
2015,,,ES48050,PT,ES48050,0.4
2016,,,ES48050,PT,ES48050,0.6
2017,,,ES48050,PT,ES48050,0.6
2018,,,ES48050,PT,ES48050,0.6
2019,,,ES48050,PT,ES48050,0.8
2020,,,ES48050,PT,ES48050,0.9
2014,,,ES48051,PT,ES48051,5.4
2015,,,ES48051,PT,ES48051,4.5
2016,,,ES48051,PT,ES48051,5.1
2017,,,ES48051,PT,ES48051,5.5
2018,,,ES48051,PT,ES48051,5.7
2019,,,ES48051,PT,ES48051,5.6
2020,,,ES48051,PT,ES48051,6.3
2014,,,ES48052,PT,ES48052,2.9
2015,,,ES48052,PT,ES48052,2.6
2016,,,ES48052,PT,ES48052,2.0
2017,,,ES48052,PT,ES48052,1.4
2018,,,ES48052,PT,ES48052,1.1
2019,,,ES48052,PT,ES48052,1.2
2020,,,ES48052,PT,ES48052,1.3
2014,,,ES48053,PT,ES48053,4.3
2015,,,ES48053,PT,ES48053,4.3
2016,,,ES48053,PT,ES48053,4.2
2017,,,ES48053,PT,ES48053,4.0
2018,,,ES48053,PT,ES48053,3.8
2019,,,ES48053,PT,ES48053,3.2
2020,,,ES48053,PT,ES48053,3.5
2014,,,ES48054,PT,ES48054,0.0
2015,,,ES48054,PT,ES48054,0.0
2016,,,ES48054,PT,ES48054,0.0
2017,,,ES48054,PT,ES48054,0.0
2018,,,ES48054,PT,ES48054,0.0
2019,,,ES48054,PT,ES48054,0.0
2020,,,ES48054,PT,ES48054,0.0
2014,,,ES48055,PT,ES48055,0.5
2015,,,ES48055,PT,ES48055,0.5
2016,,,ES48055,PT,ES48055,0.6
2017,,,ES48055,PT,ES48055,0.5
2018,,,ES48055,PT,ES48055,0.5
2019,,,ES48055,PT,ES48055,0.6
2020,,,ES48055,PT,ES48055,0.6
2014,,,ES48056,PT,ES48056,7.7
2015,,,ES48056,PT,ES48056,5.9
2016,,,ES48056,PT,ES48056,6.2
2017,,,ES48056,PT,ES48056,7.8
2018,,,ES48056,PT,ES48056,6.4
2019,,,ES48056,PT,ES48056,9.9
2020,,,ES48056,PT,ES48056,12.2
2014,,,ES48057,PT,ES48057,1.8
2015,,,ES48057,PT,ES48057,2.0
2016,,,ES48057,PT,ES48057,2.8
2017,,,ES48057,PT,ES48057,3.5
2018,,,ES48057,PT,ES48057,3.5
2019,,,ES48057,PT,ES48057,3.1
2020,,,ES48057,PT,ES48057,2.5
2014,,,ES48058,PT,ES48058,1.0
2015,,,ES48058,PT,ES48058,1.0
2016,,,ES48058,PT,ES48058,1.1
2017,,,ES48058,PT,ES48058,0.9
2018,,,ES48058,PT,ES48058,0.8
2019,,,ES48058,PT,ES48058,0.8
2020,,,ES48058,PT,ES48058,0.8
2014,,,ES48059,PT,ES48059,1.8
2015,,,ES48059,PT,ES48059,1.8
2016,,,ES48059,PT,ES48059,2.7
2017,,,ES48059,PT,ES48059,2.9
2018,,,ES48059,PT,ES48059,2.4
2019,,,ES48059,PT,ES48059,2.6
2020,,,ES48059,PT,ES48059,2.8
2014,,ES4806,,PT,ES4806,5.6
2015,,ES4806,,PT,ES4806,6.3
2016,,ES4806,,PT,ES4806,6.7
2017,,ES4806,,PT,ES4806,6.4
2018,,ES4806,,PT,ES4806,5.8
2019,,ES4806,,PT,ES4806,6.7
2020,,ES4806,,PT,ES4806,5.4
2014,,,ES48060,PT,ES48060,1.9
2015,,,ES48060,PT,ES48060,2.2
2016,,,ES48060,PT,ES48060,2.5
2017,,,ES48060,PT,ES48060,2.4
2018,,,ES48060,PT,ES48060,2.3
2019,,,ES48060,PT,ES48060,2.7
2020,,,ES48060,PT,ES48060,3.0
2014,,,ES48061,PT,ES48061,6.9
2015,,,ES48061,PT,ES48061,5.3
2016,,,ES48061,PT,ES48061,7.4
2017,,,ES48061,PT,ES48061,6.3
2018,,,ES48061,PT,ES48061,5.7
2019,,,ES48061,PT,ES48061,6.7
2020,,,ES48061,PT,ES48061,8.0
2014,,,ES48062,PT,ES48062,22.4
2015,,,ES48062,PT,ES48062,25.0
2016,,,ES48062,PT,ES48062,29.4
2017,,,ES48062,PT,ES48062,32.0
2018,,,ES48062,PT,ES48062,28.6
2019,,,ES48062,PT,ES48062,31.1
2020,,,ES48062,PT,ES48062,27.4
2014,,,ES48063,PT,ES48063,9.4
2015,,,ES48063,PT,ES48063,9.4
2016,,,ES48063,PT,ES48063,7.8
2017,,,ES48063,PT,ES48063,7.8
2018,,,ES48063,PT,ES48063,6.6
2019,,,ES48063,PT,ES48063,8.7
2020,,,ES48063,PT,ES48063,10.6
2014,,,ES48064,PT,ES48064,5.6
2015,,,ES48064,PT,ES48064,5.4
2016,,,ES48064,PT,ES48064,7.2
2017,,,ES48064,PT,ES48064,7.2
2018,,,ES48064,PT,ES48064,6.9
2019,,,ES48064,PT,ES48064,6.7
2020,,,ES48064,PT,ES48064,7.2
2014,,,ES48065,PT,ES48065,0.3
2015,,,ES48065,PT,ES48065,0.3
2016,,,ES48065,PT,ES48065,0.3
2017,,,ES48065,PT,ES48065,0.3
2018,,,ES48065,PT,ES48065,0.3
2019,,,ES48065,PT,ES48065,0.3
2020,,,ES48065,PT,ES48065,0.3
2014,,,ES48066,PT,ES48066,15.8
2015,,,ES48066,PT,ES48066,17.5
2016,,,ES48066,PT,ES48066,19.7
2017,,,ES48066,PT,ES48066,18.8
2018,,,ES48066,PT,ES48066,15.1
2019,,,ES48066,PT,ES48066,13.5
2020,,,ES48066,PT,ES48066,20.1
2014,,,ES48067,PT,ES48067,7.1
2015,,,ES48067,PT,ES48067,8.1
2016,,,ES48067,PT,ES48067,8.4
2017,,,ES48067,PT,ES48067,8.1
2018,,,ES48067,PT,ES48067,7.4
2019,,,ES48067,PT,ES48067,8.7
2020,,,ES48067,PT,ES48067,8.5
2014,,,ES48068,PT,ES48068,1.3
2015,,,ES48068,PT,ES48068,1.2
2016,,,ES48068,PT,ES48068,1.3
2017,,,ES48068,PT,ES48068,0.6
2018,,,ES48068,PT,ES48068,0.7
2019,,,ES48068,PT,ES48068,0.5
2020,,,ES48068,PT,ES48068,0.6
2014,,,ES48069,PT,ES48069,0.6
2015,,,ES48069,PT,ES48069,0.7
2016,,,ES48069,PT,ES48069,0.6
2017,,,ES48069,PT,ES48069,0.5
2018,,,ES48069,PT,ES48069,0.4
2019,,,ES48069,PT,ES48069,0.4
2020,,,ES48069,PT,ES48069,0.5
2014,,ES4807,,PT,ES4807,1.6
2015,,ES4807,,PT,ES4807,1.7
2016,,ES4807,,PT,ES4807,1.4
2017,,ES4807,,PT,ES4807,1.3
2018,,ES4807,,PT,ES4807,1.1
2019,,ES4807,,PT,ES4807,1.1
2020,,ES4807,,PT,ES4807,1.2
2014,,,ES48070,PT,ES48070,5.9
2015,,,ES48070,PT,ES48070,6.2
2016,,,ES48070,PT,ES48070,8.3
2017,,,ES48070,PT,ES48070,8.2
2018,,,ES48070,PT,ES48070,7.9
2019,,,ES48070,PT,ES48070,8.8
2020,,,ES48070,PT,ES48070,7.1
2014,,,ES48071,PT,ES48071,0.7
2015,,,ES48071,PT,ES48071,0.2
2016,,,ES48071,PT,ES48071,0.2
2017,,,ES48071,PT,ES48071,0.2
2018,,,ES48071,PT,ES48071,0.2
2019,,,ES48071,PT,ES48071,0.2
2020,,,ES48071,PT,ES48071,0.4
2014,,,ES48072,PT,ES48072,1.0
2015,,,ES48072,PT,ES48072,1.0
2016,,,ES48072,PT,ES48072,0.9
2017,,,ES48072,PT,ES48072,0.8
2018,,,ES48072,PT,ES48072,0.7
2019,,,ES48072,PT,ES48072,0.7
2020,,,ES48072,PT,ES48072,0.9
2014,,,ES48073,PT,ES48073,13.7
2015,,,ES48073,PT,ES48073,17.5
2016,,,ES48073,PT,ES48073,17.7
2017,,,ES48073,PT,ES48073,17.2
2018,,,ES48073,PT,ES48073,14.8
2019,,,ES48073,PT,ES48073,17.1
2020,,,ES48073,PT,ES48073,12.4
2014,,,ES48074,PT,ES48074,4.0
2015,,,ES48074,PT,ES48074,3.5
2016,,,ES48074,PT,ES48074,3.8
2017,,,ES48074,PT,ES48074,4.3
2018,,,ES48074,PT,ES48074,3.9
2019,,,ES48074,PT,ES48074,4.4
2020,,,ES48074,PT,ES48074,5.0
2014,,,ES48075,PT,ES48075,2.5
2015,,,ES48075,PT,ES48075,2.6
2016,,,ES48075,PT,ES48075,2.5
2017,,,ES48075,PT,ES48075,2.2
2018,,,ES48075,PT,ES48075,1.6
2019,,,ES48075,PT,ES48075,1.8
2020,,,ES48075,PT,ES48075,2.3
2014,,,ES48076,PT,ES48076,0.5
2015,,,ES48076,PT,ES48076,0.4
2016,,,ES48076,PT,ES48076,0.6
2017,,,ES48076,PT,ES48076,1.0
2018,,,ES48076,PT,ES48076,0.9
2019,,,ES48076,PT,ES48076,1.1
2020,,,ES48076,PT,ES48076,1.1
2014,,,ES48077,PT,ES48077,2.5
2015,,,ES48077,PT,ES48077,2.6
2016,,,ES48077,PT,ES48077,2.1
2017,,,ES48077,PT,ES48077,1.4
2018,,,ES48077,PT,ES48077,1.4
2019,,,ES48077,PT,ES48077,1.3
2020,,,ES48077,PT,ES48077,1.6
2014,,,ES48078,PT,ES48078,0.0
2015,,,ES48078,PT,ES48078,0.0
2016,,,ES48078,PT,ES48078,0.0
2017,,,ES48078,PT,ES48078,0.0
2018,,,ES48078,PT,ES48078,0.0
2019,,,ES48078,PT,ES48078,0.0
2020,,,ES48078,PT,ES48078,0.0
2014,,,ES48079,PT,ES48079,14.9
2015,,,ES48079,PT,ES48079,12.7
2016,,,ES48079,PT,ES48079,14.3
2017,,,ES48079,PT,ES48079,15.5
2018,,,ES48079,PT,ES48079,13.4
2019,,,ES48079,PT,ES48079,14.7
2020,,,ES48079,PT,ES48079,15.8
2014,,,ES48080,PT,ES48080,0.1
2015,,,ES48080,PT,ES48080,0.0
2016,,,ES48080,PT,ES48080,0.1
2017,,,ES48080,PT,ES48080,0.1
2018,,,ES48080,PT,ES48080,0.1
2019,,,ES48080,PT,ES48080,0.0
2020,,,ES48080,PT,ES48080,0.1
2014,,,ES48081,PT,ES48081,1.0
2015,,,ES48081,PT,ES48081,1.1
2016,,,ES48081,PT,ES48081,1.1
2017,,,ES48081,PT,ES48081,1.2
2018,,,ES48081,PT,ES48081,1.2
2019,,,ES48081,PT,ES48081,1.1
2020,,,ES48081,PT,ES48081,1.0
2014,,,ES48082,PT,ES48082,0.2
2015,,,ES48082,PT,ES48082,0.2
2016,,,ES48082,PT,ES48082,0.2
2017,,,ES48082,PT,ES48082,0.2
2018,,,ES48082,PT,ES48082,0.2
2019,,,ES48082,PT,ES48082,0.3
2020,,,ES48082,PT,ES48082,0.3
2014,,,ES48083,PT,ES48083,0.1
2015,,,ES48083,PT,ES48083,0.1
2016,,,ES48083,PT,ES48083,0.1
2017,,,ES48083,PT,ES48083,0.1
2018,,,ES48083,PT,ES48083,0.1
2019,,,ES48083,PT,ES48083,0.1
2020,,,ES48083,PT,ES48083,0.1
2014,,,ES48084,PT,ES48084,0.0
2015,,,ES48084,PT,ES48084,0.0
2016,,,ES48084,PT,ES48084,0.0
2017,,,ES48084,PT,ES48084,0.0
2018,,,ES48084,PT,ES48084,0.0
2019,,,ES48084,PT,ES48084,0.0
2020,,,ES48084,PT,ES48084,0.0
2014,,,ES48085,PT,ES48085,0.8
2015,,,ES48085,PT,ES48085,0.8
2016,,,ES48085,PT,ES48085,0.5
2017,,,ES48085,PT,ES48085,0.5
2018,,,ES48085,PT,ES48085,0.3
2019,,,ES48085,PT,ES48085,0.3
2020,,,ES48085,PT,ES48085,0.2
2014,,,ES48086,PT,ES48086,4.8
2015,,,ES48086,PT,ES48086,3.5
2016,,,ES48086,PT,ES48086,3.8
2017,,,ES48086,PT,ES48086,4.1
2018,,,ES48086,PT,ES48086,4.0
2019,,,ES48086,PT,ES48086,4.3
2020,,,ES48086,PT,ES48086,4.0
2014,,,ES48087,PT,ES48087,10.3
2015,,,ES48087,PT,ES48087,8.6
2016,,,ES48087,PT,ES48087,10.2
2017,,,ES48087,PT,ES48087,11.3
2018,,,ES48087,PT,ES48087,12.1
2019,,,ES48087,PT,ES48087,13.6
2020,,,ES48087,PT,ES48087,13.7
2014,,,ES48088,PT,ES48088,3.9
2015,,,ES48088,PT,ES48088,3.3
2016,,,ES48088,PT,ES48088,3.8
2017,,,ES48088,PT,ES48088,3.6
2018,,,ES48088,PT,ES48088,3.6
2019,,,ES48088,PT,ES48088,4.3
2020,,,ES48088,PT,ES48088,4.7
2014,,,ES48089,PT,ES48089,0.4
2015,,,ES48089,PT,ES48089,0.4
2016,,,ES48089,PT,ES48089,0.5
2017,,,ES48089,PT,ES48089,0.4
2018,,,ES48089,PT,ES48089,0.2
2019,,,ES48089,PT,ES48089,0.2
2020,,,ES48089,PT,ES48089,0.2
2014,,,ES48090,PT,ES48090,0.7
2015,,,ES48090,PT,ES48090,0.7
2016,,,ES48090,PT,ES48090,0.9
2017,,,ES48090,PT,ES48090,0.9
2018,,,ES48090,PT,ES48090,0.9
2019,,,ES48090,PT,ES48090,0.9
2020,,,ES48090,PT,ES48090,1.0
2014,,,ES48091,PT,ES48091,0.7
2015,,,ES48091,PT,ES48091,0.7
2016,,,ES48091,PT,ES48091,0.9
2017,,,ES48091,PT,ES48091,0.9
2018,,,ES48091,PT,ES48091,1.0
2019,,,ES48091,PT,ES48091,1.1
2020,,,ES48091,PT,ES48091,1.0
2014,,,ES48092,PT,ES48092,2.2
2015,,,ES48092,PT,ES48092,2.1
2016,,,ES48092,PT,ES48092,2.3
2017,,,ES48092,PT,ES48092,2.5
2018,,,ES48092,PT,ES48092,2.5
2019,,,ES48092,PT,ES48092,2.6
2020,,,ES48092,PT,ES48092,3.0
2014,,,ES48093,PT,ES48093,1.9
2015,,,ES48093,PT,ES48093,1.9
2016,,,ES48093,PT,ES48093,2.5
2017,,,ES48093,PT,ES48093,2.3
2018,,,ES48093,PT,ES48093,2.2
2019,,,ES48093,PT,ES48093,2.4
2020,,,ES48093,PT,ES48093,3.0
2014,,,ES48094,PT,ES48094,0.4
2015,,,ES48094,PT,ES48094,0.4
2016,,,ES48094,PT,ES48094,0.5
2017,,,ES48094,PT,ES48094,0.5
2018,,,ES48094,PT,ES48094,0.5
2019,,,ES48094,PT,ES48094,0.6
2020,,,ES48094,PT,ES48094,0.6
2014,,,ES48095,PT,ES48095,0.5
2015,,,ES48095,PT,ES48095,0.5
2016,,,ES48095,PT,ES48095,0.5
2017,,,ES48095,PT,ES48095,0.4
2018,,,ES48095,PT,ES48095,0.4
2019,,,ES48095,PT,ES48095,0.5
2020,,,ES48095,PT,ES48095,0.5
2014,,,ES48096,PT,ES48096,1.1
2015,,,ES48096,PT,ES48096,1.3
2016,,,ES48096,PT,ES48096,1.2
2017,,,ES48096,PT,ES48096,1.1
2018,,,ES48096,PT,ES48096,1.0
2019,,,ES48096,PT,ES48096,1.0
2020,,,ES48096,PT,ES48096,1.0
2014,,,ES48097,PT,ES48097,1.3
2015,,,ES48097,PT,ES48097,1.2
2016,,,ES48097,PT,ES48097,1.4
2017,,,ES48097,PT,ES48097,1.4
2018,,,ES48097,PT,ES48097,1.1
2019,,,ES48097,PT,ES48097,1.2
2020,,,ES48097,PT,ES48097,1.3
2014,,,ES48901,PT,ES48901,0.2
2015,,,ES48901,PT,ES48901,0.2
2016,,,ES48901,PT,ES48901,0.2
2017,,,ES48901,PT,ES48901,0.2
2018,,,ES48901,PT,ES48901,0.2
2019,,,ES48901,PT,ES48901,0.2
2020,,,ES48901,PT,ES48901,0.1
2014,,,ES48902,PT,ES48902,0.2
2015,,,ES48902,PT,ES48902,0.1
2016,,,ES48902,PT,ES48902,0.1
2017,,,ES48902,PT,ES48902,0.1
2018,,,ES48902,PT,ES48902,0.1
2019,,,ES48902,PT,ES48902,0.1
2020,,,ES48902,PT,ES48902,0.1
2014,,,ES48903,PT,ES48903,0.2
2015,,,ES48903,PT,ES48903,0.2
2016,,,ES48903,PT,ES48903,0.2
2017,,,ES48903,PT,ES48903,0.2
2018,,,ES48903,PT,ES48903,0.1
2019,,,ES48903,PT,ES48903,0.2
2020,,,ES48903,PT,ES48903,0.2
2014,,,ES48904,PT,ES48904,0.1
2015,,,ES48904,PT,ES48904,0.1
2016,,,ES48904,PT,ES48904,0.1
2017,,,ES48904,PT,ES48904,0.1
2018,,,ES48904,PT,ES48904,0.1
2019,,,ES48904,PT,ES48904,0.1
2020,,,ES48904,PT,ES48904,0.1
2014,,,ES48905,PT,ES48905,0.1
2015,,,ES48905,PT,ES48905,0.1
2016,,,ES48905,PT,ES48905,0.1
2017,,,ES48905,PT,ES48905,0.1
2018,,,ES48905,PT,ES48905,0.1
2019,,,ES48905,PT,ES48905,0.1
2020,,,ES48905,PT,ES48905,0.1
2014,,,ES48906,PT,ES48906,5.1
2015,,,ES48906,PT,ES48906,5.2
2016,,,ES48906,PT,ES48906,5.2
2017,,,ES48906,PT,ES48906,4.9
2018,,,ES48906,PT,ES48906,4.5
2019,,,ES48906,PT,ES48906,4.9
2020,,,ES48906,PT,ES48906,6.0
2014,,,ES48907,PT,ES48907,24.4
2015,,,ES48907,PT,ES48907,29.7
2016,,,ES48907,PT,ES48907,23.3
2017,,,ES48907,PT,ES48907,21.2
2018,,,ES48907,PT,ES48907,17.5
2019,,,ES48907,PT,ES48907,19.1
2020,,,ES48907,PT,ES48907,21.8
2014,,,ES48908,PT,ES48908,4.0
2015,,,ES48908,PT,ES48908,4.3
2016,,,ES48908,PT,ES48908,5.3
2017,,,ES48908,PT,ES48908,5.7
2018,,,ES48908,PT,ES48908,4.6
2019,,,ES48908,PT,ES48908,4.4
2020,,,ES48908,PT,ES48908,10.2
2014,,,ES48909,PT,ES48909,10.8
2015,,,ES48909,PT,ES48909,11.8
2016,,,ES48909,PT,ES48909,13.3
2017,,,ES48909,PT,ES48909,12.9
2018,,,ES48909,PT,ES48909,12.5
2019,,,ES48909,PT,ES48909,13.7
2020,,,ES48909,PT,ES48909,14.4
2014,,,ES48910,PT,ES48910,0.2
2015,,,ES48910,PT,ES48910,0.2
2016,,,ES48910,PT,ES48910,0.2
2017,,,ES48910,PT,ES48910,0.2
2018,,,ES48910,PT,ES48910,0.2
2019,,,ES48910,PT,ES48910,0.2
2020,,,ES48910,PT,ES48910,0.2
2014,,,ES48911,PT,ES48911,0.8
2015,,,ES48911,PT,ES48911,0.9
2016,,,ES48911,PT,ES48911,1.0
2017,,,ES48911,PT,ES48911,0.9
2018,,,ES48911,PT,ES48911,0.8
2019,,,ES48911,PT,ES48911,0.9
2020,,,ES48911,PT,ES48911,1.0
2014,,,ES48912,PT,ES48912,0.7
2015,,,ES48912,PT,ES48912,0.6
2016,,,ES48912,PT,ES48912,0.8
2017,,,ES48912,PT,ES48912,0.8
2018,,,ES48912,PT,ES48912,0.7
2019,,,ES48912,PT,ES48912,0.7
2020,,,ES48912,PT,ES48912,0.7
2014,,,ES48913,PT,ES48913,0.6
2015,,,ES48913,PT,ES48913,0.6
2016,,,ES48913,PT,ES48913,0.7
2017,,,ES48913,PT,ES48913,0.6
2018,,,ES48913,PT,ES48913,0.4
2019,,,ES48913,PT,ES48913,0.9
2020,,,ES48913,PT,ES48913,0.8
2014,,,ES48914,PT,ES48914,11.3
2015,,,ES48914,PT,ES48914,13.4
2016,,,ES48914,PT,ES48914,13.1
2017,,,ES48914,PT,ES48914,12.8
2018,,,ES48914,PT,ES48914,11.3
2019,,,ES48914,PT,ES48914,12.9
2020,,,ES48914,PT,ES48914,11.8
2014,,,ES48915,PT,ES48915,7.3
2015,,,ES48915,PT,ES48915,7.0
2016,,,ES48915,PT,ES48915,7.2
2017,,,ES48915,PT,ES48915,7.8
2018,,,ES48915,PT,ES48915,7.9
2019,,,ES48915,PT,ES48915,9.2
2020,,,ES48915,PT,ES48915,11.4
2010,,,,PT,,0.6
2011,,,,PT,,0.7
2012,,,,PT,,0.8
2013,,,,PT,,0.8
2014,,,,PT,,0.7
2015,,,,PT,,0.7
2016,,,,PT,,0.7
2017,,,,PT,,0.9
2018,,,,PT,,0.8
2019,,,,PT,,0.8
2020,,,,PT,,0.7
2021,,,,PT,,0.8
2022,,,,PT,,0.9
