Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Dima,%,Dima,0.4
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Dima,%,Dima,0.3
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Dima,%,Dima,0.3
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Dima,%,Dima,2.4
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Dima,%,Dima,0.2
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Donostia / San Sebastián,%,Donostia / San Sebastián,0.9
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Donostia / San Sebastián,%,Donostia / San Sebastián,1.5
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Donostia / San Sebastián,%,Donostia / San Sebastián,1.4
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Donostia / San Sebastián,%,Donostia / San Sebastián,0.8
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Donostia / San Sebastián,%,Donostia / San Sebastián,0.9
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Donostia / San Sebastián,%,Donostia / San Sebastián,0.8
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Donostia / San Sebastián,%,Donostia / San Sebastián,0.9
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Donostia / San Sebastián,%,Donostia / San Sebastián,1.6
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Donostia / San Sebastián,%,Donostia / San Sebastián,2.8
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Donostia / San Sebastián,%,Donostia / San Sebastián,0.8
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Donostia / San Sebastián,%,Donostia / San Sebastián,0.9
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Donostia / San Sebastián,%,Donostia / San Sebastián,2.8
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Donostia / San Sebastián,%,Donostia / San Sebastián,0.9
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Donostia / San Sebastián,%,Donostia / San Sebastián,1.1
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Durango,%,Durango,0.0
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Durango,%,Durango,0.0
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Durango,%,Durango,0.0
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Durango,%,Durango,0.0
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Durango,%,Durango,0.0
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Durango,%,Durango,0.0
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Durango,%,Durango,0.0
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Durango,%,Durango,5.9
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Durango,%,Durango,5.9
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Durango,%,Durango,0.0
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Durango,%,Durango,0.0
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Durango,%,Durango,0.0
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Durango,%,Durango,0.0
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Durango,%,Durango,0.0
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ea,%,Ea,1.1
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ea,%,Ea,15.7
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ea,%,Ea,1.3
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ea,%,Ea,1.1
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ea,%,Ea,1.1
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ea,%,Ea,1.1
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ea,%,Ea,1.3
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ea,%,Ea,1.1
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ea,%,Ea,14.8
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ea,%,Ea,1.1
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ea,%,Ea,1.1
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ea,%,Ea,0.7
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ea,%,Ea,15.2
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ea,%,Ea,15.7
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Eibar,%,Eibar,17.2
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Eibar,%,Eibar,5.5
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Eibar,%,Eibar,5.7
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Eibar,%,Eibar,4.0
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Eibar,%,Eibar,17.1
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Eibar,%,Eibar,3.4
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Eibar,%,Eibar,5.7
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Eibar,%,Eibar,22.3
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Eibar,%,Eibar,3.4
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Eibar,%,Eibar,3.4
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Eibar,%,Eibar,5.0
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Eibar,%,Eibar,14.5
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Eibar,%,Eibar,3.4
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Eibar,%,Eibar,10.7
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elantxobe,%,Elantxobe,0.0
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elantxobe,%,Elantxobe,0.0
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elantxobe,%,Elantxobe,0.0
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elantxobe,%,Elantxobe,0.0
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elantxobe,%,Elantxobe,0.0
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elantxobe,%,Elantxobe,0.0
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elantxobe,%,Elantxobe,0.0
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elantxobe,%,Elantxobe,0.0
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elantxobe,%,Elantxobe,0.0
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elantxobe,%,Elantxobe,0.0
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elantxobe,%,Elantxobe,0.0
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elantxobe,%,Elantxobe,0.0
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elantxobe,%,Elantxobe,0.0
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elantxobe,%,Elantxobe,0.0
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elburgo/Burgelu,%,Elburgo/Burgelu,1.5
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elburgo/Burgelu,%,Elburgo/Burgelu,1.3
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elburgo/Burgelu,%,Elburgo/Burgelu,2.2
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elburgo/Burgelu,%,Elburgo/Burgelu,2.1
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elburgo/Burgelu,%,Elburgo/Burgelu,1.3
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elburgo/Burgelu,%,Elburgo/Burgelu,2.2
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elburgo/Burgelu,%,Elburgo/Burgelu,2.0
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elburgo/Burgelu,%,Elburgo/Burgelu,1.9
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elburgo/Burgelu,%,Elburgo/Burgelu,1.8
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elburgo/Burgelu,%,Elburgo/Burgelu,1.6
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elburgo/Burgelu,%,Elburgo/Burgelu,1.9
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elburgo/Burgelu,%,Elburgo/Burgelu,3.1
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elburgo/Burgelu,%,Elburgo/Burgelu,2.1
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elburgo/Burgelu,%,Elburgo/Burgelu,3.1
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elciego,%,Elciego,17.7
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elciego,%,Elciego,21.7
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elciego,%,Elciego,0.0
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elciego,%,Elciego,0.0
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elciego,%,Elciego,0.5
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elciego,%,Elciego,8.3
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elciego,%,Elciego,1.1
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elciego,%,Elciego,14.1
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elciego,%,Elciego,23.1
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elciego,%,Elciego,17.8
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elciego,%,Elciego,0.5
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elciego,%,Elciego,1.1
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elciego,%,Elciego,23.1
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elciego,%,Elciego,19.9
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elduain,%,Elduain,0.6
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elduain,%,Elduain,0.5
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elduain,%,Elduain,0.3
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elduain,%,Elduain,0.0
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elduain,%,Elduain,0.8
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elduain,%,Elduain,0.7
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elduain,%,Elduain,0.0
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elduain,%,Elduain,0.7
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elduain,%,Elduain,0.0
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elduain,%,Elduain,0.8
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elduain,%,Elduain,0.3
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elduain,%,Elduain,0.0
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elduain,%,Elduain,0.5
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elduain,%,Elduain,0.7
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgeta,%,Elgeta,0.0
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgeta,%,Elgeta,0.0
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgeta,%,Elgeta,0.0
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgeta,%,Elgeta,0.0
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgeta,%,Elgeta,3.7
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgeta,%,Elgeta,0.0
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgeta,%,Elgeta,0.0
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgeta,%,Elgeta,0.0
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgeta,%,Elgeta,0.0
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgeta,%,Elgeta,1.8
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgeta,%,Elgeta,0.0
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgeta,%,Elgeta,0.0
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgeta,%,Elgeta,0.0
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgeta,%,Elgeta,1.8
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgoibar,%,Elgoibar,4.7
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgoibar,%,Elgoibar,0.8
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgoibar,%,Elgoibar,2.0
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgoibar,%,Elgoibar,4.8
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgoibar,%,Elgoibar,1.4
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgoibar,%,Elgoibar,4.8
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgoibar,%,Elgoibar,1.4
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgoibar,%,Elgoibar,4.7
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgoibar,%,Elgoibar,0.8
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgoibar,%,Elgoibar,1.4
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgoibar,%,Elgoibar,3.8
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgoibar,%,Elgoibar,1.9
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgoibar,%,Elgoibar,1.9
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elgoibar,%,Elgoibar,0.7
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elorrio,%,Elorrio,0.4
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elorrio,%,Elorrio,0.1
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elorrio,%,Elorrio,0.1
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elorrio,%,Elorrio,18.3
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elorrio,%,Elorrio,0.1
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elorrio,%,Elorrio,0.1
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elorrio,%,Elorrio,0.2
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elorrio,%,Elorrio,0.1
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elorrio,%,Elorrio,3.4
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elorrio,%,Elorrio,24.4
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elorrio,%,Elorrio,0.1
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elorrio,%,Elorrio,0.2
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elorrio,%,Elorrio,3.6
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elorrio,%,Elorrio,24.0
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elvillar/Bilar,%,Elvillar/Bilar,1.7
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elvillar/Bilar,%,Elvillar/Bilar,0.2
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elvillar/Bilar,%,Elvillar/Bilar,2.6
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elvillar/Bilar,%,Elvillar/Bilar,2.4
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elvillar/Bilar,%,Elvillar/Bilar,3.6
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elvillar/Bilar,%,Elvillar/Bilar,5.7
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elvillar/Bilar,%,Elvillar/Bilar,4.0
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elvillar/Bilar,%,Elvillar/Bilar,0.2
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elvillar/Bilar,%,Elvillar/Bilar,3.1
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elvillar/Bilar,%,Elvillar/Bilar,1.7
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elvillar/Bilar,%,Elvillar/Bilar,2.7
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elvillar/Bilar,%,Elvillar/Bilar,2.7
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elvillar/Bilar,%,Elvillar/Bilar,1.7
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Elvillar/Bilar,%,Elvillar/Bilar,3.8
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erandio,%,Erandio,0.1
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erandio,%,Erandio,7.9
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erandio,%,Erandio,0.5
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erandio,%,Erandio,0.1
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erandio,%,Erandio,11.6
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erandio,%,Erandio,7.8
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erandio,%,Erandio,0.1
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erandio,%,Erandio,0.6
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erandio,%,Erandio,0.3
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erandio,%,Erandio,0.1
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erandio,%,Erandio,0.5
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erandio,%,Erandio,11.6
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erandio,%,Erandio,0.1
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erandio,%,Erandio,9.2
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ereño,%,Ereño,0.0
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ereño,%,Ereño,0.0
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ereño,%,Ereño,0.0
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ereño,%,Ereño,0.0
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ereño,%,Ereño,133.1
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ereño,%,Ereño,0.0
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ereño,%,Ereño,0.0
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ereño,%,Ereño,0.0
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ereño,%,Ereño,0.0
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ereño,%,Ereño,0.0
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ereño,%,Ereño,0.0
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ereño,%,Ereño,0.0
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ereño,%,Ereño,0.0
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ereño,%,Ereño,0.0
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ermua,%,Ermua,0.0
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ermua,%,Ermua,0.0
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ermua,%,Ermua,0.0
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ermua,%,Ermua,0.0
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ermua,%,Ermua,0.0
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ermua,%,Ermua,0.0
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ermua,%,Ermua,0.0
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ermua,%,Ermua,0.0
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ermua,%,Ermua,0.0
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ermua,%,Ermua,0.0
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ermua,%,Ermua,0.0
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ermua,%,Ermua,0.0
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ermua,%,Ermua,0.0
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Ermua,%,Ermua,0.0
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errenteria,%,Errenteria,2.8
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errenteria,%,Errenteria,0.5
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errenteria,%,Errenteria,0.3
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errenteria,%,Errenteria,0.0
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errenteria,%,Errenteria,3.2
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errenteria,%,Errenteria,0.0
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errenteria,%,Errenteria,0.3
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errenteria,%,Errenteria,0.3
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errenteria,%,Errenteria,0.3
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errenteria,%,Errenteria,0.9
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errenteria,%,Errenteria,0.3
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errenteria,%,Errenteria,3.2
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errenteria,%,Errenteria,0.3
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errenteria,%,Errenteria,0.3
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errezil,%,Errezil,0.6
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errezil,%,Errezil,3.5
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errezil,%,Errezil,2.8
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errezil,%,Errezil,5.1
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errezil,%,Errezil,0.6
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errezil,%,Errezil,2.9
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errezil,%,Errezil,3.9
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errezil,%,Errezil,7.8
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errezil,%,Errezil,1.3
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errezil,%,Errezil,2.7
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errezil,%,Errezil,5.0
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errezil,%,Errezil,2.9
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errezil,%,Errezil,1.5
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errezil,%,Errezil,0.6
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,8.6
2015,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,4.0
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,0.2
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,8.0
2010,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,0.0
2021,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,8.9
2011,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,0.2
2023,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,10.4
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,4.1
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,5.5
2022,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,10.0
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,2.5
2017,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,9.4
2014,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,3.6
2019,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errigoiti,%,Errigoiti,29.0
2013,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errigoiti,%,Errigoiti,22.3
2012,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errigoiti,%,Errigoiti,22.3
2016,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errigoiti,%,Errigoiti,20.4
2020,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errigoiti,%,Errigoiti,30.3
2018,Proporción de la superficie agrícola dedicada a la agricultura ecológica,,,Errigoiti,%,Errigoiti,19.2
