Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2022,EU_DSR_SILS_TH,,,Arratzua-Ubarrundia,Porcentaje,Arratzua-Ubarrundia,100.0
2013,SG_DSR_SILS,,,Arratzua-Ubarrundia,Porcentaje,Arratzua-Ubarrundia,0.0
2015,EU_DSR_SILS_TH,,,Arrieta,Porcentaje,Arrieta,100.0
2016,EU_DSR_SILS_TH,,,Arrieta,Porcentaje,Arrieta,100.0
2012,EU_DSR_SILS_TH,,,Arrieta,Porcentaje,Arrieta,100.0
2011,SG_DSR_SILS,,,Arrieta,Porcentaje,Arrieta,0.0
2016,SG_DSR_SILS,,,Arrieta,Porcentaje,Arrieta,0.0
2017,SG_DSR_SILS,,,Arrieta,Porcentaje,Arrieta,0.0
2023,SG_DSR_SILS,,,Arrieta,Porcentaje,Arrieta,0.0
2018,EU_DSR_SILS_TH,,,Arrieta,Porcentaje,Arrieta,100.0
2024,EU_DSR_SILS_TH,,,Arrieta,Porcentaje,Arrieta,100.0
2023,EU_DSR_SILS_TH,,,Arrieta,Porcentaje,Arrieta,100.0
2011,EU_DSR_SILS_TH,,,Arrieta,Porcentaje,Arrieta,100.0
2014,SG_DSR_SILS,,,Arrieta,Porcentaje,Arrieta,0.0
2022,SG_DSR_SILS,,,Arrieta,Porcentaje,Arrieta,0.0
2013,SG_DSR_SILS,,,Arrieta,Porcentaje,Arrieta,0.0
2014,EU_DSR_SILS_TH,,,Arrieta,Porcentaje,Arrieta,100.0
2015,SG_DSR_SILS,,,Arrieta,Porcentaje,Arrieta,0.0
2024,SG_DSR_SILS,,,Arrieta,Porcentaje,Arrieta,0.0
2017,EU_DSR_SILS_TH,,,Arrieta,Porcentaje,Arrieta,100.0
2010,SG_DSR_SILS,,,Arrieta,Porcentaje,Arrieta,0.0
2021,EU_DSR_SILS_TH,,,Arrieta,Porcentaje,Arrieta,100.0
2020,SG_DSR_SILS,,,Arrieta,Porcentaje,Arrieta,0.0
2019,EU_DSR_SILS_TH,,,Arrieta,Porcentaje,Arrieta,100.0
2012,SG_DSR_SILS,,,Arrieta,Porcentaje,Arrieta,0.0
2022,EU_DSR_SILS_TH,,,Arrieta,Porcentaje,Arrieta,100.0
2020,EU_DSR_SILS_TH,,,Arrieta,Porcentaje,Arrieta,100.0
2018,SG_DSR_SILS,,,Arrieta,Porcentaje,Arrieta,0.0
2021,SG_DSR_SILS,,,Arrieta,Porcentaje,Arrieta,0.0
2019,SG_DSR_SILS,,,Arrieta,Porcentaje,Arrieta,0.0
2013,EU_DSR_SILS_TH,,,Arrieta,Porcentaje,Arrieta,100.0
2010,EU_DSR_SILS_TH,,,Arrieta,Porcentaje,Arrieta,100.0
2015,SG_DSR_SILS,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2016,SG_DSR_SILS,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2022,EU_DSR_SILS_TH,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2014,SG_DSR_SILS,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2011,SG_DSR_SILS,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2017,SG_DSR_SILS,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2016,EU_DSR_SILS_TH,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2012,SG_DSR_SILS,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2018,EU_DSR_SILS_TH,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2024,SG_DSR_SILS,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2012,EU_DSR_SILS_TH,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2024,EU_DSR_SILS_TH,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2020,EU_DSR_SILS_TH,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2022,SG_DSR_SILS,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2017,EU_DSR_SILS_TH,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2021,SG_DSR_SILS,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2023,SG_DSR_SILS,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2023,EU_DSR_SILS_TH,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2020,SG_DSR_SILS,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2014,EU_DSR_SILS_TH,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2015,EU_DSR_SILS_TH,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2018,SG_DSR_SILS,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2010,EU_DSR_SILS_TH,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2021,EU_DSR_SILS_TH,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2010,SG_DSR_SILS,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2013,EU_DSR_SILS_TH,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2013,SG_DSR_SILS,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2011,EU_DSR_SILS_TH,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2019,EU_DSR_SILS_TH,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2019,SG_DSR_SILS,,,Arrigorriaga,Porcentaje,Arrigorriaga,100.0
2018,SG_DSR_SILS,,,Artea,Porcentaje,Artea,0.0
2014,EU_DSR_SILS_TH,,,Artea,Porcentaje,Artea,100.0
2023,SG_DSR_SILS,,,Artea,Porcentaje,Artea,0.0
2019,EU_DSR_SILS_TH,,,Artea,Porcentaje,Artea,100.0
2011,EU_DSR_SILS_TH,,,Artea,Porcentaje,Artea,100.0
2020,EU_DSR_SILS_TH,,,Artea,Porcentaje,Artea,100.0
2013,SG_DSR_SILS,,,Artea,Porcentaje,Artea,0.0
2015,EU_DSR_SILS_TH,,,Artea,Porcentaje,Artea,100.0
2017,EU_DSR_SILS_TH,,,Artea,Porcentaje,Artea,100.0
2024,EU_DSR_SILS_TH,,,Artea,Porcentaje,Artea,100.0
2021,SG_DSR_SILS,,,Artea,Porcentaje,Artea,0.0
2024,SG_DSR_SILS,,,Artea,Porcentaje,Artea,0.0
2019,SG_DSR_SILS,,,Artea,Porcentaje,Artea,0.0
2022,SG_DSR_SILS,,,Artea,Porcentaje,Artea,0.0
2017,SG_DSR_SILS,,,Artea,Porcentaje,Artea,0.0
2018,EU_DSR_SILS_TH,,,Artea,Porcentaje,Artea,100.0
2012,EU_DSR_SILS_TH,,,Artea,Porcentaje,Artea,100.0
2010,EU_DSR_SILS_TH,,,Artea,Porcentaje,Artea,100.0
2011,SG_DSR_SILS,,,Artea,Porcentaje,Artea,0.0
2012,SG_DSR_SILS,,,Artea,Porcentaje,Artea,0.0
2022,EU_DSR_SILS_TH,,,Artea,Porcentaje,Artea,100.0
2010,SG_DSR_SILS,,,Artea,Porcentaje,Artea,0.0
2013,EU_DSR_SILS_TH,,,Artea,Porcentaje,Artea,100.0
2021,EU_DSR_SILS_TH,,,Artea,Porcentaje,Artea,100.0
2015,SG_DSR_SILS,,,Artea,Porcentaje,Artea,0.0
2016,SG_DSR_SILS,,,Artea,Porcentaje,Artea,0.0
2014,SG_DSR_SILS,,,Artea,Porcentaje,Artea,0.0
2023,EU_DSR_SILS_TH,,,Artea,Porcentaje,Artea,100.0
2020,SG_DSR_SILS,,,Artea,Porcentaje,Artea,0.0
2016,EU_DSR_SILS_TH,,,Artea,Porcentaje,Artea,100.0
2023,SG_DSR_SILS,,,Artzentales,Porcentaje,Artzentales,0.0
2018,SG_DSR_SILS,,,Artzentales,Porcentaje,Artzentales,0.0
2014,SG_DSR_SILS,,,Artzentales,Porcentaje,Artzentales,0.0
2012,SG_DSR_SILS,,,Artzentales,Porcentaje,Artzentales,0.0
2023,EU_DSR_SILS_TH,,,Artzentales,Porcentaje,Artzentales,100.0
2013,SG_DSR_SILS,,,Artzentales,Porcentaje,Artzentales,0.0
2021,EU_DSR_SILS_TH,,,Artzentales,Porcentaje,Artzentales,100.0
2016,SG_DSR_SILS,,,Artzentales,Porcentaje,Artzentales,0.0
2024,EU_DSR_SILS_TH,,,Artzentales,Porcentaje,Artzentales,100.0
2016,EU_DSR_SILS_TH,,,Artzentales,Porcentaje,Artzentales,100.0
2014,EU_DSR_SILS_TH,,,Artzentales,Porcentaje,Artzentales,100.0
2011,EU_DSR_SILS_TH,,,Artzentales,Porcentaje,Artzentales,100.0
2010,SG_DSR_SILS,,,Artzentales,Porcentaje,Artzentales,0.0
2017,EU_DSR_SILS_TH,,,Artzentales,Porcentaje,Artzentales,100.0
2022,EU_DSR_SILS_TH,,,Artzentales,Porcentaje,Artzentales,100.0
2012,EU_DSR_SILS_TH,,,Artzentales,Porcentaje,Artzentales,100.0
2010,EU_DSR_SILS_TH,,,Artzentales,Porcentaje,Artzentales,100.0
2020,SG_DSR_SILS,,,Artzentales,Porcentaje,Artzentales,0.0
2011,SG_DSR_SILS,,,Artzentales,Porcentaje,Artzentales,0.0
2015,EU_DSR_SILS_TH,,,Artzentales,Porcentaje,Artzentales,100.0
2015,SG_DSR_SILS,,,Artzentales,Porcentaje,Artzentales,0.0
2017,SG_DSR_SILS,,,Artzentales,Porcentaje,Artzentales,0.0
2021,SG_DSR_SILS,,,Artzentales,Porcentaje,Artzentales,0.0
2013,EU_DSR_SILS_TH,,,Artzentales,Porcentaje,Artzentales,100.0
2019,SG_DSR_SILS,,,Artzentales,Porcentaje,Artzentales,0.0
2022,SG_DSR_SILS,,,Artzentales,Porcentaje,Artzentales,0.0
2024,SG_DSR_SILS,,,Artzentales,Porcentaje,Artzentales,0.0
2018,EU_DSR_SILS_TH,,,Artzentales,Porcentaje,Artzentales,100.0
2020,EU_DSR_SILS_TH,,,Artzentales,Porcentaje,Artzentales,100.0
2019,EU_DSR_SILS_TH,,,Artzentales,Porcentaje,Artzentales,100.0
2018,SG_DSR_SILS,,,Artziniega,Porcentaje,Artziniega,0.0
2010,SG_DSR_SILS,,,Artziniega,Porcentaje,Artziniega,0.0
2011,EU_DSR_SILS_TH,,,Artziniega,Porcentaje,Artziniega,100.0
2013,EU_DSR_SILS_TH,,,Artziniega,Porcentaje,Artziniega,100.0
2015,SG_DSR_SILS,,,Artziniega,Porcentaje,Artziniega,0.0
2011,SG_DSR_SILS,,,Artziniega,Porcentaje,Artziniega,0.0
2014,EU_DSR_SILS_TH,,,Artziniega,Porcentaje,Artziniega,100.0
2022,SG_DSR_SILS,,,Artziniega,Porcentaje,Artziniega,0.0
2021,SG_DSR_SILS,,,Artziniega,Porcentaje,Artziniega,0.0
2016,SG_DSR_SILS,,,Artziniega,Porcentaje,Artziniega,0.0
2017,SG_DSR_SILS,,,Artziniega,Porcentaje,Artziniega,0.0
2019,SG_DSR_SILS,,,Artziniega,Porcentaje,Artziniega,0.0
2010,EU_DSR_SILS_TH,,,Artziniega,Porcentaje,Artziniega,100.0
2019,EU_DSR_SILS_TH,,,Artziniega,Porcentaje,Artziniega,100.0
2024,SG_DSR_SILS,,,Artziniega,Porcentaje,Artziniega,0.0
2018,EU_DSR_SILS_TH,,,Artziniega,Porcentaje,Artziniega,100.0
2017,EU_DSR_SILS_TH,,,Artziniega,Porcentaje,Artziniega,100.0
2023,EU_DSR_SILS_TH,,,Artziniega,Porcentaje,Artziniega,100.0
2015,EU_DSR_SILS_TH,,,Artziniega,Porcentaje,Artziniega,100.0
2016,EU_DSR_SILS_TH,,,Artziniega,Porcentaje,Artziniega,100.0
2012,SG_DSR_SILS,,,Artziniega,Porcentaje,Artziniega,0.0
2014,SG_DSR_SILS,,,Artziniega,Porcentaje,Artziniega,0.0
2022,EU_DSR_SILS_TH,,,Artziniega,Porcentaje,Artziniega,100.0
2013,SG_DSR_SILS,,,Artziniega,Porcentaje,Artziniega,0.0
2020,EU_DSR_SILS_TH,,,Artziniega,Porcentaje,Artziniega,100.0
2012,EU_DSR_SILS_TH,,,Artziniega,Porcentaje,Artziniega,100.0
2023,SG_DSR_SILS,,,Artziniega,Porcentaje,Artziniega,0.0
2024,EU_DSR_SILS_TH,,,Artziniega,Porcentaje,Artziniega,100.0
2021,EU_DSR_SILS_TH,,,Artziniega,Porcentaje,Artziniega,100.0
2020,SG_DSR_SILS,,,Artziniega,Porcentaje,Artziniega,0.0
2013,SG_DSR_SILS,,,Asparrena,Porcentaje,Asparrena,0.0
2011,EU_DSR_SILS_TH,,,Asparrena,Porcentaje,Asparrena,100.0
2015,SG_DSR_SILS,,,Asparrena,Porcentaje,Asparrena,0.0
2023,EU_DSR_SILS_TH,,,Asparrena,Porcentaje,Asparrena,100.0
2018,EU_DSR_SILS_TH,,,Asparrena,Porcentaje,Asparrena,100.0
2021,EU_DSR_SILS_TH,,,Asparrena,Porcentaje,Asparrena,100.0
2015,EU_DSR_SILS_TH,,,Asparrena,Porcentaje,Asparrena,100.0
2016,EU_DSR_SILS_TH,,,Asparrena,Porcentaje,Asparrena,100.0
2017,EU_DSR_SILS_TH,,,Asparrena,Porcentaje,Asparrena,100.0
2023,SG_DSR_SILS,,,Asparrena,Porcentaje,Asparrena,0.0
2013,EU_DSR_SILS_TH,,,Asparrena,Porcentaje,Asparrena,100.0
2021,SG_DSR_SILS,,,Asparrena,Porcentaje,Asparrena,0.0
2010,SG_DSR_SILS,,,Asparrena,Porcentaje,Asparrena,0.0
2020,EU_DSR_SILS_TH,,,Asparrena,Porcentaje,Asparrena,100.0
2019,SG_DSR_SILS,,,Asparrena,Porcentaje,Asparrena,0.0
2017,SG_DSR_SILS,,,Asparrena,Porcentaje,Asparrena,0.0
2020,SG_DSR_SILS,,,Asparrena,Porcentaje,Asparrena,0.0
2024,SG_DSR_SILS,,,Asparrena,Porcentaje,Asparrena,0.0
2016,SG_DSR_SILS,,,Asparrena,Porcentaje,Asparrena,0.0
2011,SG_DSR_SILS,,,Asparrena,Porcentaje,Asparrena,0.0
2014,EU_DSR_SILS_TH,,,Asparrena,Porcentaje,Asparrena,100.0
2014,SG_DSR_SILS,,,Asparrena,Porcentaje,Asparrena,0.0
2022,SG_DSR_SILS,,,Asparrena,Porcentaje,Asparrena,0.0
2019,EU_DSR_SILS_TH,,,Asparrena,Porcentaje,Asparrena,100.0
2024,EU_DSR_SILS_TH,,,Asparrena,Porcentaje,Asparrena,100.0
2018,SG_DSR_SILS,,,Asparrena,Porcentaje,Asparrena,0.0
2022,EU_DSR_SILS_TH,,,Asparrena,Porcentaje,Asparrena,100.0
2012,EU_DSR_SILS_TH,,,Asparrena,Porcentaje,Asparrena,100.0
2012,SG_DSR_SILS,,,Asparrena,Porcentaje,Asparrena,0.0
2010,EU_DSR_SILS_TH,,,Asparrena,Porcentaje,Asparrena,100.0
2016,EU_DSR_SILS_TH,,,Asteasu,Porcentaje,Asteasu,100.0
2011,EU_DSR_SILS_TH,,,Asteasu,Porcentaje,Asteasu,100.0
2017,SG_DSR_SILS,,,Asteasu,Porcentaje,Asteasu,0.0
2010,SG_DSR_SILS,,,Asteasu,Porcentaje,Asteasu,0.0
2019,SG_DSR_SILS,,,Asteasu,Porcentaje,Asteasu,0.0
2012,EU_DSR_SILS_TH,,,Asteasu,Porcentaje,Asteasu,100.0
2024,EU_DSR_SILS_TH,,,Asteasu,Porcentaje,Asteasu,100.0
2010,EU_DSR_SILS_TH,,,Asteasu,Porcentaje,Asteasu,100.0
2022,SG_DSR_SILS,,,Asteasu,Porcentaje,Asteasu,0.0
2021,SG_DSR_SILS,,,Asteasu,Porcentaje,Asteasu,0.0
2023,SG_DSR_SILS,,,Asteasu,Porcentaje,Asteasu,0.0
2023,EU_DSR_SILS_TH,,,Asteasu,Porcentaje,Asteasu,100.0
2018,SG_DSR_SILS,,,Asteasu,Porcentaje,Asteasu,0.0
2018,EU_DSR_SILS_TH,,,Asteasu,Porcentaje,Asteasu,100.0
2013,SG_DSR_SILS,,,Asteasu,Porcentaje,Asteasu,0.0
2013,EU_DSR_SILS_TH,,,Asteasu,Porcentaje,Asteasu,100.0
2021,EU_DSR_SILS_TH,,,Asteasu,Porcentaje,Asteasu,100.0
2015,SG_DSR_SILS,,,Asteasu,Porcentaje,Asteasu,0.0
2011,SG_DSR_SILS,,,Asteasu,Porcentaje,Asteasu,0.0
2020,SG_DSR_SILS,,,Asteasu,Porcentaje,Asteasu,0.0
2014,SG_DSR_SILS,,,Asteasu,Porcentaje,Asteasu,0.0
2017,EU_DSR_SILS_TH,,,Asteasu,Porcentaje,Asteasu,100.0
2015,EU_DSR_SILS_TH,,,Asteasu,Porcentaje,Asteasu,100.0
2019,EU_DSR_SILS_TH,,,Asteasu,Porcentaje,Asteasu,100.0
2016,SG_DSR_SILS,,,Asteasu,Porcentaje,Asteasu,0.0
2020,EU_DSR_SILS_TH,,,Asteasu,Porcentaje,Asteasu,100.0
2024,SG_DSR_SILS,,,Asteasu,Porcentaje,Asteasu,0.0
2014,EU_DSR_SILS_TH,,,Asteasu,Porcentaje,Asteasu,100.0
2022,EU_DSR_SILS_TH,,,Asteasu,Porcentaje,Asteasu,100.0
2012,SG_DSR_SILS,,,Asteasu,Porcentaje,Asteasu,0.0
2014,EU_DSR_SILS_TH,,,Astigarraga,Porcentaje,Astigarraga,100.0
2015,SG_DSR_SILS,,,Astigarraga,Porcentaje,Astigarraga,100.0
2023,EU_DSR_SILS_TH,,,Astigarraga,Porcentaje,Astigarraga,100.0
2017,SG_DSR_SILS,,,Astigarraga,Porcentaje,Astigarraga,100.0
2010,SG_DSR_SILS,,,Astigarraga,Porcentaje,Astigarraga,0.0
2024,EU_DSR_SILS_TH,,,Astigarraga,Porcentaje,Astigarraga,100.0
2024,SG_DSR_SILS,,,Astigarraga,Porcentaje,Astigarraga,100.0
2016,EU_DSR_SILS_TH,,,Astigarraga,Porcentaje,Astigarraga,100.0
2023,SG_DSR_SILS,,,Astigarraga,Porcentaje,Astigarraga,100.0
2020,SG_DSR_SILS,,,Astigarraga,Porcentaje,Astigarraga,100.0
2011,SG_DSR_SILS,,,Astigarraga,Porcentaje,Astigarraga,0.0
2013,SG_DSR_SILS,,,Astigarraga,Porcentaje,Astigarraga,0.0
2012,EU_DSR_SILS_TH,,,Astigarraga,Porcentaje,Astigarraga,100.0
2017,EU_DSR_SILS_TH,,,Astigarraga,Porcentaje,Astigarraga,100.0
2016,SG_DSR_SILS,,,Astigarraga,Porcentaje,Astigarraga,100.0
2015,EU_DSR_SILS_TH,,,Astigarraga,Porcentaje,Astigarraga,100.0
2020,EU_DSR_SILS_TH,,,Astigarraga,Porcentaje,Astigarraga,100.0
2012,SG_DSR_SILS,,,Astigarraga,Porcentaje,Astigarraga,0.0
2018,EU_DSR_SILS_TH,,,Astigarraga,Porcentaje,Astigarraga,100.0
2011,EU_DSR_SILS_TH,,,Astigarraga,Porcentaje,Astigarraga,100.0
2019,EU_DSR_SILS_TH,,,Astigarraga,Porcentaje,Astigarraga,100.0
2014,SG_DSR_SILS,,,Astigarraga,Porcentaje,Astigarraga,100.0
2022,SG_DSR_SILS,,,Astigarraga,Porcentaje,Astigarraga,100.0
2021,SG_DSR_SILS,,,Astigarraga,Porcentaje,Astigarraga,100.0
2019,SG_DSR_SILS,,,Astigarraga,Porcentaje,Astigarraga,100.0
2013,EU_DSR_SILS_TH,,,Astigarraga,Porcentaje,Astigarraga,100.0
2010,EU_DSR_SILS_TH,,,Astigarraga,Porcentaje,Astigarraga,100.0
2022,EU_DSR_SILS_TH,,,Astigarraga,Porcentaje,Astigarraga,100.0
2021,EU_DSR_SILS_TH,,,Astigarraga,Porcentaje,Astigarraga,100.0
2018,SG_DSR_SILS,,,Astigarraga,Porcentaje,Astigarraga,100.0
2022,SG_DSR_SILS,,,Ataun,Porcentaje,Ataun,0.0
2010,SG_DSR_SILS,,,Ataun,Porcentaje,Ataun,0.0
2011,SG_DSR_SILS,,,Ataun,Porcentaje,Ataun,0.0
2016,SG_DSR_SILS,,,Ataun,Porcentaje,Ataun,0.0
2019,EU_DSR_SILS_TH,,,Ataun,Porcentaje,Ataun,100.0
2012,EU_DSR_SILS_TH,,,Ataun,Porcentaje,Ataun,100.0
2020,EU_DSR_SILS_TH,,,Ataun,Porcentaje,Ataun,100.0
2015,EU_DSR_SILS_TH,,,Ataun,Porcentaje,Ataun,100.0
2014,SG_DSR_SILS,,,Ataun,Porcentaje,Ataun,0.0
2023,EU_DSR_SILS_TH,,,Ataun,Porcentaje,Ataun,100.0
2019,SG_DSR_SILS,,,Ataun,Porcentaje,Ataun,0.0
2012,SG_DSR_SILS,,,Ataun,Porcentaje,Ataun,0.0
2015,SG_DSR_SILS,,,Ataun,Porcentaje,Ataun,0.0
2021,EU_DSR_SILS_TH,,,Ataun,Porcentaje,Ataun,100.0
2016,EU_DSR_SILS_TH,,,Ataun,Porcentaje,Ataun,100.0
2018,SG_DSR_SILS,,,Ataun,Porcentaje,Ataun,0.0
2023,SG_DSR_SILS,,,Ataun,Porcentaje,Ataun,0.0
2020,SG_DSR_SILS,,,Ataun,Porcentaje,Ataun,0.0
2013,EU_DSR_SILS_TH,,,Ataun,Porcentaje,Ataun,100.0
2017,SG_DSR_SILS,,,Ataun,Porcentaje,Ataun,0.0
2011,EU_DSR_SILS_TH,,,Ataun,Porcentaje,Ataun,100.0
2014,EU_DSR_SILS_TH,,,Ataun,Porcentaje,Ataun,100.0
2018,EU_DSR_SILS_TH,,,Ataun,Porcentaje,Ataun,100.0
2024,SG_DSR_SILS,,,Ataun,Porcentaje,Ataun,0.0
2013,SG_DSR_SILS,,,Ataun,Porcentaje,Ataun,0.0
2010,EU_DSR_SILS_TH,,,Ataun,Porcentaje,Ataun,100.0
2024,EU_DSR_SILS_TH,,,Ataun,Porcentaje,Ataun,100.0
2021,SG_DSR_SILS,,,Ataun,Porcentaje,Ataun,0.0
2017,EU_DSR_SILS_TH,,,Ataun,Porcentaje,Ataun,100.0
2022,EU_DSR_SILS_TH,,,Ataun,Porcentaje,Ataun,100.0
2013,SG_DSR_SILS,,,Atxondo,Porcentaje,Atxondo,0.0
2012,SG_DSR_SILS,,,Atxondo,Porcentaje,Atxondo,0.0
2020,SG_DSR_SILS,,,Atxondo,Porcentaje,Atxondo,0.0
2011,EU_DSR_SILS_TH,,,Atxondo,Porcentaje,Atxondo,100.0
2024,SG_DSR_SILS,,,Atxondo,Porcentaje,Atxondo,0.0
2014,EU_DSR_SILS_TH,,,Atxondo,Porcentaje,Atxondo,100.0
2016,SG_DSR_SILS,,,Atxondo,Porcentaje,Atxondo,0.0
2010,SG_DSR_SILS,,,Atxondo,Porcentaje,Atxondo,0.0
2020,EU_DSR_SILS_TH,,,Atxondo,Porcentaje,Atxondo,100.0
2011,SG_DSR_SILS,,,Atxondo,Porcentaje,Atxondo,0.0
2016,EU_DSR_SILS_TH,,,Atxondo,Porcentaje,Atxondo,100.0
2022,SG_DSR_SILS,,,Atxondo,Porcentaje,Atxondo,0.0
2023,EU_DSR_SILS_TH,,,Atxondo,Porcentaje,Atxondo,100.0
2017,SG_DSR_SILS,,,Atxondo,Porcentaje,Atxondo,0.0
2021,EU_DSR_SILS_TH,,,Atxondo,Porcentaje,Atxondo,100.0
2015,EU_DSR_SILS_TH,,,Atxondo,Porcentaje,Atxondo,100.0
2023,SG_DSR_SILS,,,Atxondo,Porcentaje,Atxondo,0.0
2010,EU_DSR_SILS_TH,,,Atxondo,Porcentaje,Atxondo,100.0
2018,EU_DSR_SILS_TH,,,Atxondo,Porcentaje,Atxondo,100.0
2017,EU_DSR_SILS_TH,,,Atxondo,Porcentaje,Atxondo,100.0
2021,SG_DSR_SILS,,,Atxondo,Porcentaje,Atxondo,0.0
2022,EU_DSR_SILS_TH,,,Atxondo,Porcentaje,Atxondo,100.0
2015,SG_DSR_SILS,,,Atxondo,Porcentaje,Atxondo,0.0
2014,SG_DSR_SILS,,,Atxondo,Porcentaje,Atxondo,0.0
2018,SG_DSR_SILS,,,Atxondo,Porcentaje,Atxondo,0.0
2013,EU_DSR_SILS_TH,,,Atxondo,Porcentaje,Atxondo,100.0
2019,SG_DSR_SILS,,,Atxondo,Porcentaje,Atxondo,0.0
2012,EU_DSR_SILS_TH,,,Atxondo,Porcentaje,Atxondo,100.0
2019,EU_DSR_SILS_TH,,,Atxondo,Porcentaje,Atxondo,100.0
2024,EU_DSR_SILS_TH,,,Atxondo,Porcentaje,Atxondo,100.0
2024,SG_DSR_SILS,,,Aulesti,Porcentaje,Aulesti,0.0
2023,SG_DSR_SILS,,,Aulesti,Porcentaje,Aulesti,0.0
2017,SG_DSR_SILS,,,Aulesti,Porcentaje,Aulesti,0.0
2017,EU_DSR_SILS_TH,,,Aulesti,Porcentaje,Aulesti,100.0
2016,SG_DSR_SILS,,,Aulesti,Porcentaje,Aulesti,0.0
2010,EU_DSR_SILS_TH,,,Aulesti,Porcentaje,Aulesti,100.0
2024,EU_DSR_SILS_TH,,,Aulesti,Porcentaje,Aulesti,100.0
2022,EU_DSR_SILS_TH,,,Aulesti,Porcentaje,Aulesti,100.0
2020,SG_DSR_SILS,,,Aulesti,Porcentaje,Aulesti,0.0
2018,SG_DSR_SILS,,,Aulesti,Porcentaje,Aulesti,0.0
2014,EU_DSR_SILS_TH,,,Aulesti,Porcentaje,Aulesti,100.0
2013,SG_DSR_SILS,,,Aulesti,Porcentaje,Aulesti,0.0
2011,EU_DSR_SILS_TH,,,Aulesti,Porcentaje,Aulesti,100.0
2010,SG_DSR_SILS,,,Aulesti,Porcentaje,Aulesti,0.0
2014,SG_DSR_SILS,,,Aulesti,Porcentaje,Aulesti,0.0
2020,EU_DSR_SILS_TH,,,Aulesti,Porcentaje,Aulesti,100.0
2016,EU_DSR_SILS_TH,,,Aulesti,Porcentaje,Aulesti,100.0
2019,SG_DSR_SILS,,,Aulesti,Porcentaje,Aulesti,0.0
2015,SG_DSR_SILS,,,Aulesti,Porcentaje,Aulesti,0.0
2015,EU_DSR_SILS_TH,,,Aulesti,Porcentaje,Aulesti,100.0
2011,SG_DSR_SILS,,,Aulesti,Porcentaje,Aulesti,0.0
2021,EU_DSR_SILS_TH,,,Aulesti,Porcentaje,Aulesti,100.0
2012,EU_DSR_SILS_TH,,,Aulesti,Porcentaje,Aulesti,100.0
2021,SG_DSR_SILS,,,Aulesti,Porcentaje,Aulesti,0.0
2023,EU_DSR_SILS_TH,,,Aulesti,Porcentaje,Aulesti,100.0
2019,EU_DSR_SILS_TH,,,Aulesti,Porcentaje,Aulesti,100.0
2012,SG_DSR_SILS,,,Aulesti,Porcentaje,Aulesti,0.0
2018,EU_DSR_SILS_TH,,,Aulesti,Porcentaje,Aulesti,100.0
2013,EU_DSR_SILS_TH,,,Aulesti,Porcentaje,Aulesti,100.0
2022,SG_DSR_SILS,,,Aulesti,Porcentaje,Aulesti,0.0
2020,EU_DSR_SILS_TH,,,Ayala/Aiara,Porcentaje,Ayala/Aiara,100.0
2018,EU_DSR_SILS_TH,,,Ayala/Aiara,Porcentaje,Ayala/Aiara,100.0
2015,EU_DSR_SILS_TH,,,Ayala/Aiara,Porcentaje,Ayala/Aiara,100.0
2020,SG_DSR_SILS,,,Ayala/Aiara,Porcentaje,Ayala/Aiara,0.0
2017,EU_DSR_SILS_TH,,,Ayala/Aiara,Porcentaje,Ayala/Aiara,100.0
2021,SG_DSR_SILS,,,Ayala/Aiara,Porcentaje,Ayala/Aiara,0.0
2011,EU_DSR_SILS_TH,,,Ayala/Aiara,Porcentaje,Ayala/Aiara,100.0
2018,SG_DSR_SILS,,,Ayala/Aiara,Porcentaje,Ayala/Aiara,0.0
